params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'nu': 0.0001269397180294618, 'eta0': 0.08640579134225845, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 6.815159797668457}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.500128567755207, 0.5671950871179663, 0.9998287671232876], 'pr_auc': [0.05539358600583091, 0.1714444753687726, 0.9998118532455316], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.06852269172668457, 0.06500864028930664, 0.17473411560058594], 'score_time': [0.5712168216705322, 0.09759354591369629, 0.33575987815856934]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6890508073321536,0.22145230445675898,0.4088833048733784,0.42052694261002077,0.10275514920552571,0.050917029514377876,0.3348567485809326,0.1933569472365112
"{'nu': 0.0006606683600693941, 'eta0': 0.017607074230909348, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.2662606239318848}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6470007341895494, 0.5854041702370751, 1.0], 'pr_auc': [0.09561768969282937, 0.17504973003694232, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04134511947631836, 0.08274221420288086, 0.11562228202819824], 'score_time': [0.06322288513183594, 0.09160184860229492, 0.08954334259033203]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7441349681422081,0.18266311444547204,0.4235558065765906,0.4088954987581228,0.07990320523579915,0.03038990181102899,0.08145602544148763,0.012920137148753643
"{'nu': 0.0008034883649088442, 'eta0': 0.048714734613895416, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 3.572671413421631}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.519423021993716, 0.5], 'pr_auc': [0.05538013116346854, 0.16398243045387995, 0.6453728443041049], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03160667419433594, 0.07348465919494629, 0.11001944541931152], 'score_time': [0.0724639892578125, 0.08886337280273438, 0.08586454391479492]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.506474340664572,0.009156100375261378,0.2882451353071511,0.25639002223546153,0.07170359293619792,0.032036643816715345,0.0823973019917806,0.007129809257752254
"{'nu': 0.001286833081394434, 'eta0': 0.02179056406021118, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 3.456538677215576}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4998800316231566, 0.5844758640388461, 1.0], 'pr_auc': [0.05570737314066467, 0.1747269890795632, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.029881715774536133, 0.06459569931030273, 0.12104916572570801], 'score_time': [0.07675004005432129, 0.07919096946716309, 0.08299493789672852]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.694785298554001,0.218565206440555,0.4101447874067426,0.4199113367622094,0.07184219360351562,0.037570021225315914,0.07964531580607097,0.002569631648347658
"{'nu': 0.001648484030738473, 'eta0': 0.06673261523246765, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 2.800842523574829}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5193516138246215, 1.0], 'pr_auc': [0.05538013116346854, 0.16409163558870538, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.02874612808227539, 0.0886228084564209, 0.10193181037902832], 'score_time': [0.13796424865722656, 0.09566903114318848, 0.09347200393676758]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6731172046082072,0.2312760150149151,0.4064905889173913,0.42201470241475264,0.07310024897257487,0.031830262466270125,0.10903509457906087,0.02047565544567705
"{'nu': 0.0018799856770783663, 'eta0': 0.050527423620224, 'learning_rate': 'adaptive', 'kernel_type': 'poly', 'gamma': 3.6601240634918213}","{'f1_score': [0.2585551330798479, 0.2975206611570248, 0.8544945031256737], 'precision': [0.9714285714285714, 0.2388206388206388, 1.0], 'recall': [0.14912280701754385, 0.3944805194805195, 0.7459540835528792], 'roc_auc': [0.4088840882741696, 0.5738709394718392, 0.7642041441320677], 'pr_auc': [0.32317150819771057, 0.3823903233954169, 0.9092199156301788], 'specificity': [0.999742864489586, 0.7787774921451014, 1.0], 'fit_time': [0.06823396682739258, 0.19739913940429688, 0.3105316162109375], 'score_time': [0.1005544662475586, 0.19586658477783203, 0.09329533576965332]}",0.4701900991208488,0.2722094589315503,0.9261734522115624,0.10422473574797564,0.7367497367497368,0.352282198959884,0.4298524700169808,0.24493573895515922,0.5823197239593588,0.14518177570021745,0.5382605824077688,0.2634196110099706,0.19205490748087564,0.09898975817506342,0.12990546226501465,0.0467356110204841
"{'nu': 0.0001299333671340719, 'eta0': 0.022690147161483765, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 3.970158338546753}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.520208511853756, 0.5], 'pr_auc': [0.05538013116346854, 0.16382978723404254, 0.6453728443041049], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.042862653732299805, 0.10613775253295898, 0.09826803207397461], 'score_time': [0.08844780921936035, 0.201185941696167, 0.09711122512817383]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5067361706179186,0.009526383846319755,0.288194254233872,0.2564146913093138,0.08242281277974446,0.02815715140563734,0.12891499201456705,0.051225523063622186
"{'nu': 0.001044929027557373, 'eta0': 0.011833203956484795, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.3213377892971039}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6531604266193899, 0.7142959154527277, 1.0], 'pr_auc': [0.07785149644836967, 0.2354290082170839, 1.0000000000000002], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.02340102195739746, 0.06074213981628418, 0.08697938919067383], 'score_time': [0.04670310020446777, 0.07895731925964355, 0.16147685050964355]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7891521140240392,0.1511665974217885,0.4377601682218179,0.4027347260768341,0.05704085032145182,0.02608737693413879,0.09571242332458496,0.04833082918075495
"{'nu': 0.002063189633190632, 'eta0': 0.045538969337940216, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 4.894742012023926}","{'f1_score': [0.3493761140819964, 0.2949110974862048, 0.7543366150961087], 'precision': [0.9333333333333333, 0.23694581280788177, 1.0], 'recall': [0.2149122807017544, 0.39042207792207795, 0.6055701919458035], 'roc_auc': [0.37808196081615714, 0.5729912047392767, 0.6515791189981491], 'pr_auc': [0.29527063259515196, 0.38199817458348695, 0.8598754730607523], 'specificity': [0.999100025713551, 0.7787774921451014, 1.0], 'fit_time': [0.04134225845336914, 0.10390329360961914, 0.16275739669799805], 'score_time': [0.09673547744750977, 0.08561229705810547, 0.0868234634399414]}",0.4662079422214367,0.20494748694496484,0.9259591726195509,0.10407381287301579,0.7234263820470718,0.3450687074545936,0.4036348501898786,0.15975884726182651,0.5342174281845277,0.11497167243758959,0.5123814267464638,0.24825323200681235,0.10266764958699544,0.0495752227149381,0.08972374598185222,0.004982637495075042
"{'nu': 0.0017050891183316708, 'eta0': 0.06816615909337997, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 2.436044454574585}","{'f1_score': [0.1814595660749507, 0.22809693272326725, 0.7656758012076172], 'precision': [0.9019607843137255, 0.14414221460698223, 0.9996967859308672], 'recall': [0.10087719298245613, 0.5462662337662337, 0.6204365826119684], 'roc_auc': [0.6758259914378386, 0.3295600607618603, 0.6578417181804589], 'pr_auc': [0.33625975591144436, 0.10966709721486476, 0.8628676565861343], 'specificity': [0.999357161223965, 0.42930591259640105, 0.9996575342465753], 'fit_time': [0.05599832534790039, 0.12194347381591797, 0.1645808219909668], 'score_time': [0.13551855087280273, 0.16161084175109863, 0.09592819213867188]}",0.39174410000194504,0.26509425854074176,0.8094402026889805,0.26879556225767587,0.6819332616171917,0.3823632558935542,0.4225266697868861,0.22944730638122143,0.5544092567933859,0.15916182381079244,0.43626483657081444,0.31551918354522035,0.11417420705159505,0.04466774208047526,0.13101919492085776,0.02700291055934444
"{'nu': 0.0014614630490541458, 'eta0': 0.042682088911533356, 'learning_rate': 'optimal', 'kernel_type': 'linear', 'gamma': 4.710237503051758}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4618308837792604, 0.36717176354065817, 0.2363769649568728], 'pr_auc': [0.35535705203033513, 0.12107444420351879, 0.6269115929513247], 'specificity': [1.0, 0.9177377892030848, 1.0], 'fit_time': [0.01833319664001465, 0.04902911186218262, 0.06788063049316406], 'score_time': [0.02727222442626953, 0.0253298282623291, 0.029881954193115234]}",0.0,0.0,0.9725792630676949,0.038778778059930644,0.0,0.0,0.0,0.0,0.35512653742559713,0.0924344199318816,0.3677810297283928,0.20669393101831968,0.045080979665120445,0.020419400272651878,0.02749466896057129,0.0018650422337603016
"{'nu': 0.000951856083702296, 'eta0': 0.023251164704561234, 'learning_rate': 'optimal', 'kernel_type': 'poly', 'gamma': 0.704545259475708}","{'f1_score': [0.0, 0.2287837309346891, 0.04019915176101789], 'precision': [0.0, 0.15069551777434312, 1.0], 'recall': [0.0, 0.47483766233766234, 0.020511855476100866], 'roc_auc': [0.30582660044299487, 0.37909773923591406, 0.29840754069116987], 'pr_auc': [0.22305319740277463, 0.11916197812434862, 0.6681943043884274], 'specificity': [1.0, 0.5291345329905741, 1.0], 'fit_time': [0.039105892181396484, 0.09125423431396484, 0.13950800895690918], 'score_time': [0.11563897132873535, 0.0938863754272461, 0.09054970741271973]}",0.089660960898569,0.09973415265083038,0.8430448443301914,0.22196810983262377,0.38356517259144773,0.4402054119771648,0.16511650593792107,0.21916596465534646,0.32777729345669293,0.03641521411108063,0.3368031599718502,0.2381363955230784,0.08995604515075684,0.04099927019333007,0.10002501805623372,0.011124447280852176
"{'nu': 0.001481708837673068, 'eta0': 0.012663661502301693, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 2.914839506149292}","{'f1_score': [0.24, 0.2969993876301286, 0.8030183579231895], 'precision': [0.9130434782608695, 0.2384464110127827, 1.0], 'recall': [0.13815789473684212, 0.39366883116883117, 0.6708694015807302], 'roc_auc': [0.5867595512308672, 0.5736746829291817, 0.7228159269131422], 'pr_auc': [0.3128155715433215, 0.3823064086889578, 0.8912860234562575], 'specificity': [0.999228593468758, 0.7787774921451014, 1.0], 'fit_time': [0.05459713935852051, 0.10751533508300781, 0.15781569480895996], 'score_time': [0.12499094009399414, 0.08463311195373535, 0.08788776397705078]}",0.4466725818511061,0.2530467238026264,0.9260020285379532,0.10410394438277129,0.7171632964245508,0.34036034968055046,0.4008987091621345,0.2175386413687156,0.6277500536910637,0.06743363964286343,0.5288026678961789,0.25787966367457915,0.1066427230834961,0.0421433160860662,0.09917060534159343,0.018306018227033823
"{'nu': 0.0009662962984293699, 'eta0': 0.06626104563474655, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 1.3143304586410522}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.48026315789473684, 0.5298486146815196, 0.4871095220173127], 'pr_auc': [0.053353758094157426, 0.16583658635078746, 0.6406678025204201], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.021079301834106445, 0.06935763359069824, 0.09278750419616699], 'score_time': [0.0546109676361084, 0.08760905265808105, 0.08611512184143066]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4990737648645231,0.021939867993658508,0.28661938232178835,0.25452676289801407,0.06107481320699056,0.029854875722748413,0.07611171404520671,0.015215551900002395
"{'nu': 0.001029454288072884, 'eta0': 0.0390707366168499, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 1.9032026529312134}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5799940960333465, 0.585261353898886, 1.0], 'pr_auc': [0.06937007908664183, 0.175, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.023531675338745117, 0.08303403854370117, 0.09358477592468262], 'score_time': [0.05514669418334961, 0.09280133247375488, 0.10128426551818848]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7217518166440775,0.1967629278378913,0.41479002636221396,0.4160468362912155,0.06671682993570964,0.030838803457045302,0.08307743072509766,0.020051343613874367
"{'nu': 0.0006944714114069939, 'eta0': 0.09272584319114685, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 6.697470188140869}","{'f1_score': [0.3576388888888889, 0.2311336717428088, 0.8440287143789428], 'precision': [0.8583333333333333, 0.14600256519880292, 1.0], 'recall': [0.22587719298245615, 0.5543831168831169, 0.7301467820850583], 'roc_auc': [0.44041392050452693, 0.3330726239627268, 0.7632980985868293], 'pr_auc': [0.2642272983753727, 0.11015250157320877, 0.9087726069742071], 'specificity': [0.9978143481614811, 0.42944872893459013, 1.0], 'fit_time': [0.05471634864807129, 0.12978076934814453, 0.19469904899597168], 'score_time': [0.14292502403259277, 0.11103248596191406, 0.1116640567779541]}",0.4776004250035468,0.26420088434400113,0.809087692365357,0.26844676838506887,0.6681119661773787,0.3736897385566147,0.5034690306502104,0.2089914476019305,0.5122615476846943,0.18283881955144501,0.4277174689742629,0.34592416808651005,0.12639872233072916,0.05719771429403757,0.12187385559082031,0.014887656856085535
"{'nu': 0.0004575320053845644, 'eta0': 0.016137870028614998, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 0.6098591089248657}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4166666666666667, 0.5711225364181662, 0.4780767783214151], 'pr_auc': [0.06130240999659568, 0.1726457399103139, 0.6354510076591694], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03452563285827637, 0.08734917640686035, 0.11548233032226562], 'score_time': [0.06469082832336426, 0.1076204776763916, 0.15378642082214355]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48862199380208265,0.06349569592932176,0.289799719188693,0.2486033577073382,0.07911904652913411,0.033558883517603826,0.10869924227396648,0.03638112102423334
"{'nu': 0.0008248743833974004, 'eta0': 0.04401339590549469, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 7.533670902252197}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5801199657240788, 0.9998287671232876], 'pr_auc': [0.05538013116346854, 0.17361894024802707, 0.9998118532455316], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.06831240653991699, 0.06982564926147461, 0.16441059112548828], 'score_time': [0.9126777648925781, 0.09363293647766113, 0.17001700401306152]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6933162442824554,0.21919131251123317,0.40960364155234236,0.4201225248710095,0.10084954897562663,0.044948689526807147,0.3921092351277669,0.3694160500749221
"{'nu': 0.0013420216273516417, 'eta0': 0.014220962300896645, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 3.4450509548187256}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.49985113207291826, 0.5834761496715224, 1.0], 'pr_auc': [0.055675706653900134, 0.1745784327617968, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.02865314483642578, 0.07302451133728027, 0.134993314743042], 'score_time': [0.08772993087768555, 0.08423376083374023, 0.10965704917907715]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.694442427248147,0.21874240343624085,0.41008471313856565,0.4199480117217516,0.07889032363891602,0.043610883575934095,0.0938735802968343,0.01125149526986202
"{'nu': 0.0001759845035849139, 'eta0': 0.03431994467973709, 'learning_rate': 'adaptive', 'kernel_type': 'rbf', 'gamma': 0.04215075075626373}","{'f1_score': [0.0880503144654088, 0.0, 0.8694819700031912], 'precision': [1.0, 0.0, 1.0], 'recall': [0.046052631578947366, 0.0, 0.7691004892736168], 'roc_auc': [0.8853674669445535, 0.749313218023051, 1.0], 'pr_auc': [0.44237926213220446, 0.32913860217749, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.0579221248626709, 0.1548757553100586, 0.24952936172485352], 'score_time': [0.05988740921020508, 0.07263326644897461, 0.048584699630737305]}",0.3191774281562,0.39078086873373125,1.0,0.0,0.6666666666666666,0.4714045207910317,0.27171770695085473,0.35220489806568156,0.8782268949892015,0.10246692634008552,0.5905059547698982,0.293223341017195,0.15410908063252768,0.07822520543079882,0.06036845842997233,0.009823677104040866
"{'nu': 0.003636755049228668, 'eta0': 0.018788421526551247, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 5.681452751159668}","{'f1_score': [0.2598870056497175, 0.29386503067484665, 0.8225127409705296], 'precision': [0.92, 0.2361932938856016, 1.0], 'recall': [0.1513157894736842, 0.3887987012987013, 0.6985321791494167], 'roc_auc': [0.31638889264818004, 0.5714002863745794, 0.7300790493965281], 'pr_auc': [0.29705400349047417, 0.3815755860075982, 0.8947918439606829], 'specificity': [0.999228593468758, 0.7787774921451014, 1.0], 'fit_time': [0.04002547264099121, 0.10215878486633301, 0.1546945571899414], 'score_time': [0.10955452919006348, 0.10837364196777344, 0.08720803260803223]}",0.45875492576503124,0.2575893859594635,0.9260020285379532,0.10410394438277129,0.7187310979618672,0.3427652736903768,0.41288222330726737,0.22404829286962305,0.5392894094730959,0.1704077810413497,0.5244738111529185,0.26411810305840977,0.09895960489908855,0.046868082971753,0.10171206792195638,0.010267226303424932
"{'nu': 0.002202301286160946, 'eta0': 0.07077427953481674, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 0.459690660238266}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.4644692012559039, 0.6864467295058554, 1.0], 'pr_auc': [0.06429579113470572, 0.21968616262482168, 1.0], 'specificity': [1.0, 0.9994287346472437, 1.0], 'fit_time': [0.027666807174682617, 0.0973048210144043, 0.2216322422027588], 'score_time': [0.062163591384887695, 0.10109925270080566, 0.15068936347961426]}",0.0,0.0,0.9998095782157478,0.0002692970698606088,0.0,0.0,0.0,0.0,0.7169719769205866,0.21969243978521472,0.4279939845865091,0.4094139739838502,0.11553462346394856,0.0802283896943377,0.10465073585510254,0.03622764005275813
"{'nu': 0.00255986163392663, 'eta0': 0.09299800544977188, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.19926391541957855}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8130918063995164, 0.7142959154527277, 1.0], 'pr_auc': [0.19827703850500428, 0.2354290082170839, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.02026653289794922, 0.07570886611938477, 0.10488080978393555], 'score_time': [0.0502781867980957, 0.10215473175048828, 0.08799314498901367]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8424625739507481,0.11847274643466907,0.4779020155740294,0.36949045654758805,0.06695206960042317,0.035094207282593555,0.08014202117919922,0.021894049235004147
"{'nu': 0.0007268395856954157, 'eta0': 0.013677670620381832, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 0.6716307997703552}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6778699649934814, 0.5856898029134533, 1.0], 'pr_auc': [0.1013613174240218, 0.17514927495024168, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.0264127254486084, 0.07680273056030273, 0.11653995513916016], 'score_time': [0.06398320198059082, 0.10803937911987305, 0.1538701057434082]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7545199226356449,0.17761315052173057,0.42550353079142117,0.4073457258225216,0.07325180371602376,0.03687986075546231,0.10863089561462402,0.03669855842617591
"{'nu': 0.0002052623312920332, 'eta0': 0.08311787992715836, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 4.193887233734131}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.520065695515567, 0.5], 'pr_auc': [0.05538013116346854, 0.16369917618921073, 0.6453728443041049], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04821586608886719, 0.08647871017456055, 0.12180304527282715], 'score_time': [0.14781665802001953, 0.1288449764251709, 0.11927628517150879]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5066885651718557,0.009459059578854628,0.2881507172189281,0.2564358138511674,0.08549920717875163,0.030049823123740754,0.13197930653889975,0.011860473276936095
"{'nu': 0.0013080646749585867, 'eta0': 0.03194977343082428, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 7.395137310028076}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5824050271351042, 0.9998287671232876], 'pr_auc': [0.05538013116346854, 0.17410966647823628, 0.9998118532455316], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.08466339111328125, 0.08206486701965332, 0.17903661727905273], 'score_time': [0.7745482921600342, 0.12651538848876953, 0.2651045322418213]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.694077931419464,0.21880025483604026,0.4097672169624121,0.42003069748442134,0.11525495847066243,0.04511291819518902,0.3887227376302083,0.278624905069805
"{'nu': 0.0016514550661668181, 'eta0': 0.016590625047683716, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 4.449244022369385}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.49505634425482586, 0.5839045986860897, 1.0], 'pr_auc': [0.05490431778835826, 0.1745289701090806, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03166007995605469, 0.061223506927490234, 0.09910130500793457], 'score_time': [0.11739158630371094, 0.15093040466308594, 0.10332560539245605]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6929869809803052,0.22010035357318453,0.409811095965813,0.4201743457141885,0.06399496396382649,0.027602420663204775,0.12388253211975098,0.01996920147943355
"{'nu': 0.0008006356656551361, 'eta0': 0.013734533451497555, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 3.4219624996185303}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5257819231480604, 0.5841188231933734, 1.0], 'pr_auc': [0.07023742192968543, 0.17470221213840045, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.02756524085998535, 0.07674574851989746, 0.11382341384887695], 'score_time': [0.08707308769226074, 0.07969379425048828, 0.11383509635925293]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7033002487804779,0.2111458504715306,0.41497987802269526,0.4158642650650114,0.07271146774291992,0.03533010678242194,0.09353399276733398,0.014667755979524492
"{'nu': 0.004028803203254938, 'eta0': 0.034398578107357025, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.6256840229034424}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6746408279312321, 0.585261353898886, 1.0], 'pr_auc': [0.08579639018415165, 0.175, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.029852867126464844, 0.05973339080810547, 0.09375238418579102], 'score_time': [0.05955386161804199, 0.0823984146118164, 0.07977986335754395]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7533007272767062,0.17821816399425797,0.4202654633947172,0.4115486368185021,0.06111288070678711,0.02610509930248881,0.07391071319580078,0.010207957454429338
"{'nu': 0.0022830956149846315, 'eta0': 0.03348107635974884, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 9.023926734924316}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5816909454441588, 0.9993150684931507], 'pr_auc': [0.05538013116346854, 0.1739375970633912, 0.9992478375329071], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.040488481521606445, 0.07548809051513672, 0.2710103988647461], 'score_time': [0.18719863891601562, 0.12406587600708008, 0.12731218338012695]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6936686713124365,0.21868263568324042,0.40952185525325563,0.4197987762503425,0.12899565696716309,0.10143103845997319,0.14619223276774088,0.029026179410870028
"{'nu': 0.0018360856920480728, 'eta0': 0.03530687093734741, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 2.254612684249878}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5956842962381528, 0.5846900885461297, 1.0], 'pr_auc': [0.0720220432121698, 0.17485097927902357, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.023374080657958984, 0.07162594795227051, 0.12356901168823242], 'score_time': [0.07085943222045898, 0.1055459976196289, 0.09340715408325195]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7267914615947607,0.19323974270982514,0.41562434083039773,0.41534293525197596,0.07285634676615398,0.04091366081535781,0.08993752797444661,0.01437168938802721
"{'nu': 0.0017534522339701653, 'eta0': 0.020144641399383545, 'learning_rate': 'constant', 'kernel_type': 'poly', 'gamma': 1.1940357685089111}","{'f1_score': [0.05405405405405406, 0.20638503708481135, 0.3239236713452137], 'precision': [0.22580645161290322, 0.17121455323702514, 1.0], 'recall': [0.03070175438596491, 0.2597402597402597, 0.19326307866014303], 'roc_auc': [0.3027093962728885, 0.5162400260407972, 0.37821952609029647], 'pr_auc': [0.14512862173498087, 0.3656045794023519, 0.7172210665965202], 'specificity': [0.9938287477500642, 0.7787774921451014, 1.0], 'fit_time': [0.04828286170959473, 0.1037297248840332, 0.14124560356140137], 'score_time': [0.10786938667297363, 0.09635329246520996, 0.08534979820251465]}",0.19478758749469305,0.11047858981710965,0.9242020799650552,0.10286157087897528,0.4656736682833094,0.3784825318879166,0.1612350309287892,0.0962081289526124,0.39905631613466075,0.08840988378676755,0.4093180892446176,0.23559229553611008,0.09775273005167644,0.03818648271811135,0.09652415911356609,0.009194377368020366
