trial,roc_auc_mean,roc_auc_std,value,contamination,n_bins,n_random_cuts
107,0.6653990145641461,0.37800833979374654,28.739067477039953,0.00417237654482739,685,227
108,0.6764055956849352,0.3311504287820924,34.52551669028428,0.0039195546962854915,314,451
109,0.6926733101318999,0.3010870649158699,39.158624521603,0.004299260880552929,975,334
110,0.6181002740345324,0.4294692776201068,18.86309964144256,0.004980880720769542,921,334
111,0.6573839419160433,0.3652021976554206,29.21817442606227,0.004297344681077273,525,306
112,0.6644143341913208,0.3650717644300673,29.93425697612535,0.004438378403627915,382,282
113,0.6613116352195952,0.3631416348646628,29.817000035493248,0.0015911996125473698,806,191
114,0.6509956941866338,0.3685149603610001,28.248073382563373,0.004708942765708372,1980,375
115,0.6951715897412631,0.30300692055526063,39.216466918600254,0.004531815356403005,222,262
116,0.5936159638702895,0.41318587985778854,18.043008401250095,0.004509222376056575,56,250
117,0.6974815717836825,0.3066517239898753,39.08298477938072,0.004666272928380821,617,215
118,0.6432014545471801,0.40400649575122904,23.91949587959511,0.00464059905190347,1019,213
119,0.6974393611512281,0.3033200511378889,39.41193100133392,0.004805321375051121,661,271
120,0.6993893501026408,0.3296164236686114,36.97729264340294,0.004851376855298239,615,272
121,0.623460426989272,0.4435614085546522,17.989901843461976,0.004759753403042467,729,164
122,0.6117351827859046,0.4309375156159286,18.079766716997597,0.0045837057040396196,483,246
123,0.7016713279763455,0.3164069073399641,38.526442063638136,0.004989499659919397,256,215
124,0.6775035626529121,0.34323795277801206,33.42656098749001,0.0006891076468683224,621,293
125,0.6714236179965684,0.35024206721566453,32.11815507809038,0.004664221667001204,438,185
126,0.6542883385210826,0.36204200609424847,29.224633242683414,0.004890105192831677,129,326
127,0.6401747952091897,0.39576727475641194,24.44075204527778,0.004354284786336436,845,266
128,0.6703480116384615,0.360305468642784,31.004254299567748,0.004533727986238515,959,221
129,0.6664995470928085,0.37375543458296195,29.27441125098465,0.004772983193152792,1618,314
130,0.6854094861565677,0.3370182137409506,34.83912724156171,0.0037593123646851565,257,244
131,0.59403966901653,0.4167211230003715,17.731854601615854,0.0049415836272977565,226,291
132,0.6502030802512264,0.35028118415200576,29.992189609922065,0.00497611573574506,311,205
133,0.6745945721898753,0.34695993202006414,32.76346401698112,0.004719192438972948,542,259
134,0.6300979850620193,0.41631528589370304,21.378269916831627,0.004837087562636109,362,218
135,0.6349638996925758,0.39538111317453467,23.958278651804115,0.0013093958705632119,709,159
136,0.6384394065036397,0.3481492772229983,29.02901292806414,0.0044440396175731214,139,336
137,0.6523914030558725,0.3906917628970204,26.16996401588521,0.004082959249604163,4928,287
138,0.6449481157918818,0.3804162594165406,26.453185637534123,0.002498363434813415,423,422
139,0.6075974022217704,0.4213594259542847,18.623797626748566,0.004998540660204028,229,236
140,0.668674148055682,0.36697014791645155,30.17040001392305,0.00458504446871064,565,268
141,0.6186519148654498,0.4339006076859048,18.475130717954496,0.004392601492293843,364,363
142,0.6074876893641089,0.4348734485461218,17.261424081798708,0.004680583502216623,298,312
143,0.6203088267404132,0.4371100999303633,18.319872681004988,0.004483382244564891,2238,348
144,0.6660442146960126,0.38573576850364555,28.030844619236706,0.004809887257688833,494,412
145,0.6609340548053547,0.3500482026971858,31.088585210816895,0.004312002928807364,254,186
146,0.638742633426581,0.39762476662072777,24.111786680585322,0.004142202327183696,133,329
147,0.655201987643733,0.37840218043399854,27.67998072097345,0.004567792618930161,651,376
148,0.7030382127996013,0.296820191590719,40.62180212088823,0.004251018507535239,431,299
149,0.6418459451796444,0.3284867787897012,31.335916638994327,0.004286268724786503,56,109
150,0.6143856580252289,0.4191459268172248,19.523973120800413,0.003906553067685672,2653,298
151,0.7058415181024628,0.3099377233066026,39.59037947958602,0.004388292952586985,445,272
152,0.6134079516786498,0.3950566549987809,21.83512966798689,0.00466443394736352,439,269
153,0.6381932315212612,0.37767910338819993,26.051412813306126,0.004894066855223156,561,225
154,0.6381331136729459,0.3664634240887484,27.16696895841975,0.004467579003810944,207,252
155,0.6582716045444635,0.39605697269400253,26.2214631850461,0.004189759822008794,3070,284
156,0.6068692591546779,0.41233527161692607,19.453398753775186,0.00478751731167658,379,307
157,0.6969485780851099,0.310456729352939,38.64918487321709,0.004541044720609303,471,204
158,0.6612519074066315,0.3538774537457096,30.737445366092192,0.004363828581010871,752,241
159,0.6178596412158414,0.43330651192220854,18.45531292936328,0.004057857232200872,640,198
160,0.689942086002123,0.2994495737153326,39.04925122867905,0.004517329013026637,480,344
161,0.6731762708997467,0.3520817074076122,32.10945634921345,0.00458951392434584,470,330
162,0.6687832142714701,0.35755306614932353,31.12301481221466,0.004256151139481502,526,346
163,0.696590522403396,0.32278837770825575,37.38021446951403,0.004510230226357981,415,284
164,0.6280620813871284,0.4416375764167344,18.6424504970394,0.004434290785174822,4706,311
165,0.7152997010308185,0.2954709223294256,41.98287787013929,0.004661884193967581,309,268
166,0.6267229885555351,0.39948566817736975,22.723732037816536,0.004746991309218373,156,267
167,0.6324370565079648,0.41408686747520557,21.83501890327592,0.003510380910001514,341,360
168,0.6612024674566485,0.3502162271374583,31.098624031919016,0.0046302636505006906,795,298
169,0.6826710884421692,0.357328256302031,32.53428321401381,0.0046956354685847015,299,254
170,0.6074935548522454,0.4231486772660109,18.43448775862345,0.002722850331640021,620,319
171,0.6437567763891449,0.3778938128424934,26.586296354665144,0.004550935326730307,485,234
172,0.6157223054628107,0.41836144994387975,19.736085551893094,0.004364911571493326,192,173
173,0.6226578589232719,0.4182941868246883,20.436367209858357,0.004454930301079954,414,274
174,0.6145563348955334,0.40304726851016565,21.150906638536775,0.004290589148342828,297,218
175,0.692427250703273,0.27079995549049474,42.16272952127783,0.004655972894909509,63,146
176,0.6351747148639867,0.34857873457260585,28.659598029138085,0.004838708991987016,101,139
177,0.6430936383897258,0.3331885684494602,30.990506994026557,0.004694929232155399,67,294
178,0.6669889348965231,0.3005703977266373,36.64185371698858,0.004612831781880505,209,339
179,0.6184080321897384,0.4112602787797441,20.71477534099943,0.004221243138146669,270,152
180,0.6409809904318468,0.40765918217455416,23.33218082572926,0.000498127553374755,362,255
181,0.6486917544326913,0.4569014769894076,19.179027744328376,0.0030289111712684504,4006,107
182,0.6901487813911693,0.32223293630937627,36.791584508179305,0.004512869938804039,564,209
183,0.6857302958115978,0.31456656286348034,37.11637329481175,0.0028475149059879554,479,185
184,0.6673839554249655,0.35641088088517653,31.0973074539789,0.0047676407106399905,154,274
185,0.6365069427425193,0.39411058493921075,24.239635780330854,0.00439772253980616,678,244
186,0.6656257867086294,0.3616760740256024,30.394971268302694,0.004539585950690834,332,318
187,0.697009149348938,0.3153423200459077,38.16668293030303,0.004639592617132562,1859,230
188,0.7009273883461823,0.27630630512789167,42.462108321829064,0.004881950305637634,59,302
189,0.6876827147054193,0.3344632347239929,35.32194799814264,0.004866348803179478,82,301
190,0.5968049027979795,0.4218419462245646,17.496295657341488,0.002317677255800587,184,355
191,0.6397815353162853,0.3436691861817654,29.611234913451995,0.004745127443906717,50,282
192,0.6491591417086329,0.3686769666964872,28.048217501214566,0.004833945504599633,277,329
193,0.7047090207072945,0.2901135700879491,41.45954506193454,0.001966434177757027,406,260
194,0.6345843907683725,0.3780208224669781,25.656356830139437,0.0011423260293048866,195,256
195,0.7139061991101935,0.2886203359558378,42.52858631543557,0.0020377596402223943,344,295
196,0.6735590976667089,0.3384408799890627,33.511821767764616,0.001462552138019947,393,293
197,0.6916501308926625,0.2930571032709676,39.859302762169484,0.001654182638871249,243,277
198,0.6597172291894631,0.3372515592067497,32.246566998271334,0.001964313816319385,245,284
199,0.5969899359516467,0.42345703725124845,17.353289870039827,0.002089833169948563,128,267
200,0.6646726827495802,0.3515074302226547,31.316525252692557,0.001689515166056436,328,304
201,0.6092862934908593,0.4342254872197689,17.50608062710904,0.002234902651084945,226,250
202,0.6112223481776851,0.4050851372648406,20.613721091284447,0.001025866165117258,558,274
203,0.6258238459900743,0.4133424607906953,21.248138519937903,0.0016784161119780445,55,235
204,0.6418608826867107,0.36689408518917577,27.496679749753493,0.004912099695465451,371,320
205,0.6898344123578326,0.3156355749484343,37.41988374093983,0.0020603330158355812,145,60
206,0.6638249971877385,0.3773551039531017,28.64698932346368,0.0009196231741044297,294,259
207,0.633751398102881,0.4083891050949563,22.536229300792463,0.0015015389674163057,445,349
208,0.6929801909115235,0.28254505492699666,41.043513598452684,0.004695751196590739,188,279
209,0.6450307391634108,0.3787360733405856,26.629466582282518,0.0018262209740723203,168,295
210,0.6715876491179668,0.33723333157331176,33.4354317544655,0.0026120597780473786,261,277
211,0.6091268550369152,0.4358231181246981,17.330373691221713,0.0013657854037437192,371,309
212,0.6400271429915524,0.37349144362411435,26.653569936743803,0.004690457774070095,172,235
213,0.633894869632153,0.3208678013763547,31.302706825579836,0.0019263613370908376,53,333
214,0.621940869784395,0.40722424241930344,21.471662736509156,0.004783135212667221,548,262
215,0.6590609660656125,0.3714803859467531,28.75805801188594,0.001771547621936383,291,289
216,0.6559781644712116,0.362321671839684,29.36564926315276,0.00462993814342828,428,307
217,0.658027597908936,0.33659787627171545,32.14297216372205,0.004888866825591302,225,397
218,0.6268972766997167,0.39143515929678463,23.54621174029321,0.004714031637319037,3449,225
219,0.6012829664520801,0.4216439536774699,17.963901277461026,0.004452667146482302,657,369
220,0.6453590213287667,0.3880050926111613,25.73539287176054,0.004573992846058638,350,247
221,0.6472228027739731,0.3656055574555666,28.161724531840655,0.004319867229554571,498,330
222,0.6873302890656481,0.3325662432193935,35.476404584625456,0.0022308461653606317,414,278
223,0.7028924692915665,0.3019962401387683,40.08962291527982,0.004463124290128462,140,310
224,0.6906334616978679,0.3201867376536322,37.044672404423565,0.004503941607722364,142,307
225,0.6843913948651114,0.31150679735137926,37.28845975137321,0.004773849358300642,220,266
226,0.5557043447782218,0.3682080096829896,18.74963350952322,0.0024317502179731876,53,289
227,0.6788388974959827,0.299239452637802,37.95994448581807,0.0046836723673020645,307,335
228,0.6900104747020154,0.30401200953007657,38.59984651719388,0.004606178191970889,164,317
229,0.6618877433371353,0.3146813404373899,34.72064028997454,0.0002019406776697292,253,175
230,0.7101643341494005,0.31558100617259766,39.458332797680285,0.0044101517923259975,570,252
231,0.6724426687374819,0.3521179625356249,32.032470620185705,0.004321126484978498,600,248
232,0.6272721058746392,0.4071730856484574,22.00990202261818,0.004461945293532342,512,272
233,0.654965046357446,0.35786174253167546,29.710330382577055,0.004408614226361778,714,214
234,0.6460834600452136,0.3791853445031925,26.6898115542021,0.003154659623468399,357,292
235,0.6235087460295785,0.44117673619765885,18.233200983191967,0.004555432146713295,138,257
236,0.7117367069463509,0.29896917927018823,41.27675276761627,0.004810995795128738,453,240
237,0.6022863551116918,0.4298539653737648,17.243238973792703,0.004918387933210321,264,278
238,0.6997318164383399,0.3126273327979342,38.71044836404057,0.004233492694494449,441,199
239,0.6539032457244612,0.3658583981405015,28.804484758395976,0.004855460794703199,345,304
240,0.6547449381757856,0.40561331310828913,24.913162506749646,0.0015825969897643104,143,344
241,0.6115006467756946,0.4318947798642924,17.960586691140218,0.0006232580037782947,585,234
242,0.6235668676901664,0.43233462126480193,19.123224642536453,0.004754301425270625,482,252
243,0.6372030209049342,0.34672711066434025,29.047591024059393,0.004668888200630871,240,224
244,0.6014795815830164,0.42104926331841147,18.043031826460492,0.004793632190440059,402,272
245,0.6292155796533837,0.40842505980543814,22.079051984794557,0.004999027064330764,768,290
246,0.6762228661428352,0.35312663090240876,32.30962352404265,0.004482760991547806,624,241
247,0.5981631356863564,0.3708071986444614,22.7355937041895,0.004625410622418716,50,320
248,0.6787470420188365,0.3165396162766123,36.22074257422242,0.0043599249046260445,319,262
249,0.6339201818844757,0.4070762056614178,22.684397622305795,0.004846843726525842,524,300
250,0.709821681905427,0.3043941111830279,40.542757072239915,0.003406732141356002,219,201
251,0.6140705204871231,0.4242919040689397,18.97786164181834,0.0036363918564937007,177,166
252,0.6498358065263151,0.36826181453139406,28.157399199492104,0.0035216108391351174,227,186
253,0.7147283575508556,0.290607920447269,42.41204371035866,0.003279230665838292,146,209
254,0.6862719075069142,0.2808873153443143,40.538459216259994,0.0033191717470431132,127,207
255,0.6470124840153048,0.3583246775655108,28.868780644979395,0.0031912120108554634,129,200
256,0.6723179549801778,0.33031833876999295,34.19996162101848,0.003281904631601388,153,215
257,0.6731995240132845,0.3166873321564538,35.651219185683075,0.0033663420359179626,251,153
258,0.6332465946314031,0.3186645013675996,31.45820932638035,0.0035415355088542744,63,233
259,0.6633040915308609,0.33838822354978876,32.491586798107214,0.003436818245466523,192,188
260,0.6726444906863285,0.30260075396728653,37.0043736719042,0.003764701533534489,299,137
261,0.6570930924913843,0.27931837286709127,37.777471962429296,0.0033779226750471907,54,264
262,0.6761773433094594,0.3299000185394089,34.627732477005054,0.0036095931729211335,160,207
263,0.6647020788938504,0.35149806438437636,31.3204014509474,0.003419116779498878,319,284
264,0.6534124558761564,0.35973210230514246,29.36803535710139,0.0033194281150369645,222,246
265,0.6746620541486766,0.32417701842758945,35.04850357210872,0.003688342729846745,365,171
266,0.6121478370815514,0.36623116631483565,24.591667076671577,0.004182471536398873,138,225
267,0.6292272972088729,0.3895266050541538,23.970069215471913,0.002996417623175244,275,487
268,0.5842473424377026,0.3844787421155677,19.97686003221349,0.0032075771227003144,50,312
269,0.6379317056520544,0.3663778081176745,27.155389753437987,0.0012703191320499328,402,269
270,0.6472374299517164,0.3665415521083645,28.06958778433519,0.0034808072503001294,216,284
271,0.6596038725739936,0.31530665969135074,34.42972128826428,0.003852190037123507,325,461
272,0.7050541889434472,0.28751164995683165,41.75425389866155,0.004129661406589855,130,251
273,0.5926872522841783,0.4058545703535491,18.68326819306292,0.004132984350223976,134,247
274,0.6515504207071934,0.39385016638376596,25.77002543234274,0.0018836599684366288,142,196
275,0.6841498962171086,0.33560467919164205,34.85452170254666,0.002061654622125767,237,520
276,0.5869105399069824,0.41887688702836984,16.803365287861254,0.001166157230936788,51,221
277,0.616076188943882,0.41180815895141754,20.42680299924645,0.004903827971566774,258,123
278,0.7092749320831485,0.2940166442123501,41.525828787079845,0.003275687259750413,386,262
279,0.700320710982644,0.34099543047181236,35.93252805108317,0.003346327486376962,402,241
280,0.66842076392424,0.3390425463703523,32.93782175538877,0.0032718313240714596,390,267
281,0.6144248248539336,0.38205060536361934,23.23742194903142,0.003599085273029264,326,297
282,0.6315240389806905,0.37528073773376536,25.62433012469252,0.003128471722663366,137,436
283,0.6377511375763593,0.3619254824173575,27.582565515900175,0.0029416790299498195,449,231
284,0.614310789961412,0.3928218701399152,22.148891982149678,0.003470813072534523,217,258
285,0.6650131139733153,0.35801544334759,30.69976706257253,0.0032714646302921245,136,286
286,0.6151321405782205,0.42419469184337943,19.09374487348411,0.004781640646268186,321,158
287,0.6706151867293609,0.3232643700317284,34.735081669763254,0.004004009946271861,276,191
288,0.6738543584156557,0.32230935535660765,35.154500305904804,0.004946896040852003,423,208
289,0.6059856255828886,0.4294885765963108,17.64970489865778,0.002531955163991067,4351,250
290,0.6403408940779319,0.3487123520119164,29.16285420660155,0.002193660329963607,176,310
291,0.6923058467040478,0.3188553016631146,37.34505450409332,0.0013833904095990625,493,272
292,0.6053522109337787,0.37175981117505696,23.35923997587217,0.0034155392295574724,51,287
293,0.6874537824335244,0.3047747730640052,38.26790093695192,0.0008141535848986704,292,229
294,0.6183429322265761,0.4043099452691851,21.4032986957391,0.0031175194686443937,226,258
295,0.6329646948863857,0.39328898337274176,23.967571151364396,0.004398493470248245,368,319
296,0.6211654982002693,0.41237796078385086,20.878753741641848,0.0016438218282234518,154,173
297,0.6924257082480111,0.30483075954443445,38.75949487035766,0.004726536195378889,475,298
298,0.701812327413131,0.3164103003767578,38.54020270363732,0.004854310297581594,2427,213
299,0.6587417441720779,0.37468034954341034,28.406139462866754,0.004237779373056955,1519,244
300,0.6907169745451495,0.3531513362153341,33.756563832981534,0.0020066888261578266,308,279
301,0.704646708604162,0.2788792554119985,42.57674531921635,0.004327340394259827,124,269
302,0.5800162553781126,0.38025088445606753,19.97653709220451,0.00409033580710733,50,257
303,0.6174932502172857,0.3920368150031713,22.545643521411446,0.002345945496929545,205,271
304,0.6116029168248599,0.42461815851332024,18.698475831153967,0.004293612022597413,374,229
305,0.6147670722501449,0.3978861639448911,21.68809083052538,0.0044177588328998246,550,303
306,0.6137433813871281,0.41238281561822315,20.1360565768905,0.0041752302449612165,251,276
307,0.628868695005382,0.41066965782706627,21.819903717831572,0.004578946345852485,150,242
308,0.6993123426906895,0.3198117524534083,37.95005902372812,0.004336232477738178,438,203
309,0.6217397557340698,0.38582746282948804,23.591229290458177,0.001780649252233642,325,145
310,0.5948691726429441,0.4101314522726714,18.473772037027274,0.004460168028978782,170,320
311,0.7057275025848182,0.2999233599987389,40.58041425860793,0.0021405977367580415,252,291
312,0.6986149533582657,0.34862203523037893,34.99929181278868,0.0019865688053912894,3725,295
313,0.6665422962196282,0.37549666031341283,29.10456359062154,0.0019180590013199393,237,551
314,0.5807200386534341,0.4036474615832672,17.707257707016694,0.0022361582582842822,50,324
315,0.6077917509622748,0.4004491361815659,20.734261478070888,0.003076711474156748,311,183
316,0.5965020501582722,0.41371474140872566,18.27873087495465,0.004225313386321963,141,259
317,0.6613876887501757,0.38422056283393985,27.716712591623587,0.003970731657554655,2195,289
318,0.5887766640876245,0.41973603377401325,16.904063031361126,0.001847266502205242,390,119
319,0.667563718930268,0.35685689515499264,31.070682377527536,0.0020961090577527033,233,223
320,0.6708393202775723,0.36171714521009446,30.912217506747787,0.004402536780287234,2910,304
321,0.6185223344041277,0.3830127108882081,23.550962351591963,0.002160979132093232,117,251
322,0.6375940938934284,0.3996507644522665,23.794332944116185,0.0032579512446228413,298,272
323,0.6364810575832469,0.3898078069252488,24.66732506579981,0.004303359272398398,222,341
324,0.6602711793397245,0.36631710479305957,29.39540745466649,0.00458062771680143,405,237
325,0.6619719334186924,0.33674255517674534,32.522937824194706,0.004690458363180543,162,283
326,0.684474447255746,0.3218940303672981,36.25804168884479,0.0023755050646070016,512,195
327,0.6120993661753347,0.42084858640765155,19.125077976768313,0.0044960668988047875,333,731
328,0.6566968017404607,0.3440972734007009,31.259952833975984,0.004982085405293618,133,309
329,0.6373914150672798,0.3659125688549599,27.147884621231995,0.0040943449948979155,254,260
330,0.6898151794997333,0.3241401510350342,36.56750284646991,0.0028480249503275495,437,214
331,0.652745590195506,0.28534856744653475,36.73970227489713,0.004363441377346394,61,326
332,0.6486952846714953,0.33632715084027087,31.236813383122442,0.00476263923731823,352,360
333,0.5883283146758874,0.41926104286036464,16.906727181552277,0.004624987221568877,233,163
334,0.6209932032212763,0.3727886983300945,24.82045048911818,0.0026946485857801414,151,290
335,0.6594739622630793,0.38325928103465473,27.621468122842458,0.004490204613452124,559,238
