trial,roc_auc_mean,roc_auc_std,value,n_neighbors,contamination
168,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002451520302411847
169,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002473263789409648
170,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024742690116429543
171,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471972836495403
172,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024764570860437538
173,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002479984653724994
174,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002470992732829123
175,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472140524042177
176,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024789271862700486
177,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024761506426455695
178,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002489583115383617
179,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002469563086480653
180,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002478193415710735
181,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024698869124074644
182,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024731433375918257
183,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024789689245835276
184,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471947014728912
185,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024711430753410137
186,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002475148393525213
187,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002475419399557793
188,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024705950894601952
189,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024761295259743436
190,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472724696235721
191,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247105050802159
192,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002470979288532356
193,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024773591595083195
194,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024805371373591008
195,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024678391201499884
196,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002474208596803135
197,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002473165923144738
198,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002473032259942602
199,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002469602185120993
200,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002481440338276959
201,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024769060924114453
202,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024772392374072883
203,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002479564894000696
204,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002483675715609663
205,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722992275973475
206,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024797814955129327
207,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024778007103484667
208,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024749260318709344
209,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024767442111294454
210,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024734170594211875
211,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024707177737221375
212,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024749985916809767
213,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471764518918631
214,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024739704159078457
215,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024762088554517374
216,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002477197105916943
217,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472029255421134
218,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024741806206061536
219,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024684785613261484
220,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471842302506226
221,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024775401672816073
222,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247362641835928
223,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002473321303898352
224,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472217448901378
225,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002473518878107347
226,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024751814769314044
227,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472141622247214
228,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472492629309697
229,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471796286859417
230,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721608742302456
231,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472640268532549
232,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024729909791340516
233,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722457490736175
234,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024696510676081155
235,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472469792814539
236,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720458006713356
237,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471636921431533
238,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471661200255006
239,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002473330800565054
240,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472521256305985
241,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471084728856622
242,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024724342652265446
243,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472898662591804
244,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720123748813395
245,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024712711050374724
246,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024706197171128403
247,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722767216363226
248,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024727743200347874
249,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471752880541418
250,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024716864959970454
251,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024702072437995234
252,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00246994483590386
253,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472178479616483
254,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471809130903963
255,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024727137442449912
256,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721595919955995
257,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472054743096376
258,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024726265202691116
259,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718497639046005
260,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024725859779062705
261,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471967194863204
262,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472754855483757
263,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024727243455021602
264,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722722660297522
265,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472356246031053
266,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719764179581788
267,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471976896194446
268,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472043253218784
269,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471552743417165
270,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024725613721991906
271,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472227533714461
272,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722387595309597
273,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720251821821167
274,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472263290881481
275,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720949882252844
276,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723194605082498
277,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723789802103616
278,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723462077023525
279,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719318215863178
280,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720702782275944
281,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723688988898145
282,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723247568079554
283,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722804954728102
284,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722599538603268
285,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472442169479716
286,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721575158404402
287,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472160407932503
288,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722936751369004
289,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472213565717948
290,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247212464109701
291,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247232185602938
292,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472269742324022
293,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472326268902715
294,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472141104668425
295,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472027664373638
296,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472073284399386
297,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720963925584853
298,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722279127885292
299,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721393475340713
300,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721575802212226
301,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720295561580443
302,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718334700906666
303,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720425788466406
304,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471986564939615
305,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720643107233177
306,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718501170684602
307,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723479895297474
308,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719157265216
309,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720029017946694
310,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720426342692884
311,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719652543765047
312,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718798882980477
313,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720639074826676
314,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723566867779676
315,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721748671496808
316,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471994993557255
317,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471782983021561
318,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024723619205328415
319,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720243182580516
320,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720459897351467
321,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471897529940095
322,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722567639930628
323,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472279944352345
324,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722477190497775
325,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472058465338834
326,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471709973594099
327,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718407381023443
328,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718936931240783
329,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024718934501734933
330,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721168199835475
331,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720355227893765
332,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471972899887214
333,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024722197472240846
334,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471504382780499
335,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719542302558363
336,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247208127121267
337,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719145251444717
338,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024721760758752618
339,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720193551150903
340,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024717184723534636
341,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471988980849879
342,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247212309994404
343,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472013699974125
344,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024719656313108183
345,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471999327375561
346,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002471992043093112
347,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472013935793407
348,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00247183468694988
349,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472013789109895
350,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024720716945968884
