params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time,roc_auc_adjusted
"{'n_estimators': 5.0, 'contamination': 0.00040929910028353333, 'max_samples': 0.6529432535171509, 'max_features': 0.9930119514465332}","{'f1_score': [0.0, 0.0, 0.7279473369239976], 'precision': [0.0, 0.0, 1.0], 'recall': [0.0, 0.0, 0.572261949567181], 'roc_auc': [0.3771908678549034, 0.603305653394021, 0.894223484360258], 'pr_auc': [0.04232253056844858, 0.16980079716767504, 0.9518959064803489], 'specificity': [0.9895860118282335, 0.9994287346472437, 1.0], 'fit_time': [0.021942138671875, 0.07689285278320312, 0.08011341094970703], 'score_time': [0.011969566345214844, 0.013962268829345703, 0.01695537567138672]}",0.2426491123079992,0.34315766552376475,0.996338248825159,0.00478024506852964,0.3333333333333333,0.4714045207910317,0.19075398318906034,0.2697668701026585,0.6249066685363941,0.2116296049295861,0.38800641140549086,0.40211208976736795,0.05964946746826172,0.026695505020447045,0.014295736948649088,0.002049060662706925,0.413277063606808
"{'n_estimators': 256.0, 'contamination': 0.0006662074592895806, 'max_samples': 0.9062860608100891, 'max_features': 0.8945557475090027}","{'f1_score': [0.1110299488677867, 0.2981246218995765, 0.8656569791240278], 'precision': [0.05877803557617943, 0.17517417887103653, 0.7661208520504275], 'recall': [1.0, 1.0, 0.9949190816710576], 'roc_auc': [0.7310901079518028, 0.6429104671392589, 0.9833955666345296], 'pr_auc': [0.1509591273641484, 0.18099221419878497, 0.9925011591605595], 'specificity': [0.061198251478529184, 0.1715224221650957, 0.44726027397260276], 'fit_time': [1.0179808139801025, 2.1407575607299805, 2.68267822265625], 'score_time': [0.3975048065185547, 0.22812867164611816, 0.2506239414215088]}",0.4249371832971303,0.32085984270861395,0.22666031587207588,0.16235991252951026,0.3333576888325478,0.30967723210060516,0.9983063605570193,0.0023951678700334707,0.7857987139085304,0.14428513302687027,0.44148416690783093,0.38982072023742476,1.9471388657887776,0.6932630644934725,0.29208580652872723,0.07510607369895075,0.6415135808816601
"{'n_estimators': 50.18977737426758, 'contamination': 0.0004956662305630744, 'max_samples': 0.5252682566642761, 'max_features': 0.5939995050430298}","{'f1_score': [0.0933955970647098, 0.2989678202792957, 0.9649156078133889], 'precision': [0.05196733481811433, 0.17578180779665858, 0.9724770642201835], 'recall': [0.4605263157894737, 0.9991883116883117, 0.9574708317651487], 'roc_auc': [0.4943252561205018, 0.6958772447204324, 0.985707693814736], 'pr_auc': [0.051990514221868345, 0.23969615895047125, 0.9935914874685918], 'specificity': [0.5074569298020056, 0.17566409597257926, 0.9506849315068493], 'fit_time': [0.22454524040222168, 0.2413008213043213, 0.3131592273712158], 'score_time': [0.07389259338378906, 0.043964385986328125, 0.05373549461364746]}",0.4524263417191315,0.3719757345452522,0.5446019857604781,0.3174892546892236,0.40007540227831884,0.40789316646649465,0.8057284864143113,0.2446882247348784,0.7253033982185567,0.20168225653380842,0.4284260535469771,0.40691303578741933,0.25966842969258624,0.03843727747958364,0.05719749132792155,0.012460964795274143,0.5236211416847483
"{'n_estimators': 255.99476623535156, 'contamination': 0.0007325350889004767, 'max_samples': 0.3200456500053406, 'max_features': 0.987598717212677}","{'f1_score': [0.1595706618962433, 0.3004637539663168, 0.8841521531929643], 'precision': [0.08687183482664589, 0.17681700660729677, 0.8193351533643809], 'recall': [0.9780701754385965, 0.9991883116883117, 0.9601053820097855], 'roc_auc': [0.8021274580124778, 0.6278934219165582, 0.9700359221699207], 'pr_auc': [0.19348875526980497, 0.19350390800939227, 0.987964297366492], 'specificity': [0.3972743635896117, 0.1815195658383319, 0.6147260273972602], 'fit_time': [0.8042449951171875, 1.4036614894866943, 1.4383418560028076], 'score_time': [0.31282830238342285, 0.25824546813964844, 0.25850391387939453]}",0.4480621896851748,0.3136808973595464,0.3978399856084012,0.17685624959328394,0.36100799826610785,0.3261598476279384,0.9791212897122312,0.0159728410951493,0.8000189340329856,0.1396870478962041,0.45831898688189643,0.3745157907184014,1.2154161135355632,0.29108641147888986,0.27652589480082196,0.02566989541298079,0.6603318861367815
"{'n_estimators': 5.007667541503906, 'contamination': 0.00040842394810169935, 'max_samples': 0.7412662506103516, 'max_features': 0.30033308267593384}","{'f1_score': [0.0, 0.0, 0.768999768999769], 'precision': [0.0, 0.0, 0.9955143540669856], 'recall': [0.0, 0.0, 0.6264584117425668], 'roc_auc': [0.34557208139917805, 0.6662960049447838, 0.8795478536922372], 'pr_auc': [0.04044912725861745, 0.20949474319288228, 0.9469852094527118], 'specificity': [0.9892003085626125, 0.9998571836618109, 0.9948630136986302], 'fit_time': [0.029919862747192383, 0.03789782524108887, 0.059171199798583984], 'score_time': [0.014958381652832031, 0.013962745666503906, 0.012965202331542969]}",0.2563332563332563,0.36250996759375015,0.9946401686410179,0.004353503697005054,0.33183811802232854,0.4692899670195408,0.2088194705808556,0.2953153273830155,0.6304719800120664,0.21946154092957793,0.3989763599680705,0.3935982549095452,0.042329629262288414,0.012346142312081915,0.013962109883626303,0.0008137121746942559,0.41101043908248847
"{'n_estimators': 255.54129028320312, 'contamination': 0.00030344221158884466, 'max_samples': 0.6888171434402466, 'max_features': 0.9999995827674866}","{'f1_score': [0.12354059190877002, 0.2999147277378487, 0.8848797250859106], 'precision': [0.0658465991316932, 0.176436863981654, 0.8141005374644324], 'recall': [0.9978070175438597, 0.9991883116883117, 0.9691381257056831], 'roc_auc': [0.7533861814474474, 0.6289259423096184, 0.9772665638968658], 'pr_auc': [0.16710038126880003, 0.17987846510941913, 0.9903089683377636], 'specificity': [0.17009514013885318, 0.17937732076549556, 0.5972602739726027], 'fit_time': [0.7164652347564697, 1.5082035064697266, 1.8993167877197266], 'score_time': [0.20262718200683594, 0.19620227813720703, 0.2759974002838135]}",0.43611168157750974,0.32539363505671304,0.31557757829231714,0.199215788369598,0.3521280001925932,0.32976913193417784,0.9887111516459516,0.01385170270453391,0.7865262292179772,0.14412724525368137,0.4457626049053276,0.38508776168753833,1.3746618429819744,0.4920430069294107,0.2249422868092855,0.03619657724478186,0.6423989839642958
"{'n_estimators': 5.0009050369262695, 'contamination': 0.0004952131421305239, 'max_samples': 0.3668525815010071, 'max_features': 1.0}","{'f1_score': [0.0, 0.0, 0.7360285374554102], 'precision': [0.0, 0.0, 0.9996770025839793], 'recall': [0.0, 0.0, 0.5824237862250659], 'roc_auc': [0.317935793939722, 0.6179175499949922, 0.8723824634849275], 'pr_auc': [0.037971240594026213, 0.184099076229004, 0.9441349630816012], 'specificity': [0.978143481614811, 1.0, 0.9996575342465753], 'fit_time': [0.03572678565979004, 0.05831027030944824, 0.06908440589904785], 'score_time': [0.019947052001953125, 0.03588366508483887, 0.01096963882446289]}",0.24534284581847007,0.34696717998769155,0.9926003386204622,0.010223497658480997,0.3332256675279931,0.4712522583489157,0.19414126207502194,0.27455720584272547,0.6027452691398806,0.2266060103971978,0.3887350933015438,0.39723217191009697,0.05437382062276205,0.013899746618997401,0.02226678530375163,0.010302525517861488,0.3761392587426828
"{'n_estimators': 5.180232524871826, 'contamination': 0.0009349501342512667, 'max_samples': 0.7152419090270996, 'max_features': 0.9134919047355652}","{'f1_score': [0.0030120481927710845, 0.0, 0.7885532591414944], 'precision': [0.004807692307692308, 0.0, 0.9942726231386025], 'recall': [0.0021929824561403508, 0.0, 0.6533684606699285], 'roc_auc': [0.40574587906510945, 0.62419874470003, 0.8998364361907807], 'pr_auc': [0.044450334375690945, 0.1835077007109204, 0.9553048720517244], 'specificity': [0.9733864746721522, 0.9992859183090546, 0.9931506849315068], 'fit_time': [0.03153276443481445, 0.04654431343078613, 0.06572842597961426], 'score_time': [0.011967897415161133, 0.014931917190551758, 0.016274452209472656]}",0.2638551024447552,0.37101966240734996,0.9886076926375713,0.011050622287525682,0.3330267718154316,0.46757554498028103,0.21852048104202293,0.3074852585440661,0.6432603533186401,0.2021614509124425,0.39442096904611196,0.40064722826207894,0.047935167948404946,0.013994919895888663,0.014391422271728516,0.0017992043828791286,0.44109890240619753
"{'n_estimators': 12.465272903442383, 'contamination': 0.000172006111824885, 'max_samples': 0.7166168689727783, 'max_features': 0.9798286557197571}","{'f1_score': [0.035629453681710214, 0.008934269304403318, 0.960804983229516], 'precision': [0.038860103626943004, 0.020895522388059702, 0.9789103690685413], 'recall': [0.03289473684210526, 0.005681818181818182, 0.9433571697403086], 'roc_auc': [0.4182654461752221, 0.4715516114134366, 0.9536061373162646], 'pr_auc': [0.04670649579059563, 0.12974057863693, 0.9829038895828796], 'specificity': [0.9523013628182052, 0.9531562410739789, 0.963013698630137], 'fit_time': [0.06508612632751465, 0.09739160537719727, 0.1311337947845459], 'score_time': [0.025929689407348633, 0.02209782600402832, 0.021118640899658203]}",0.3351229020718765,0.44255825095200807,0.9561571008407737,0.004860891834624227,0.34622199836118134,0.44743834760856344,0.32731124158807734,0.4357518980109445,0.6144743983016411,0.24078705136387024,0.38645032133680174,0.4231164607478198,0.09787050882975261,0.026965974097494697,0.02304871877034505,0.0020760049334579613,0.37368734693777084
"{'n_estimators': 245.25241088867188, 'contamination': 0.0006542085902765393, 'max_samples': 0.8445160388946533, 'max_features': 1.0}","{'f1_score': [0.11380084851509857, 0.2981246218995765, 0.8764572674662418], 'precision': [0.06033342154008997, 0.17517417887103653, 0.7905885913148737], 'recall': [1.0, 1.0, 0.9832517877305231], 'roc_auc': [0.7022683750389087, 0.6203763210511284, 0.9821810183490496], 'pr_auc': [0.12170548939376548, 0.17231856653375388, 0.9920292992171655], 'specificity': [0.086911802519928, 0.1715224221650957, 0.5260273972602739], 'fit_time': [1.2697553634643555, 1.859269142150879, 2.857687473297119], 'score_time': [0.3073873519897461, 0.33874058723449707, 0.2561829090118408]}",0.4294609126269722,0.324908314542599,0.26148720731509917,0.19022070218802273,0.34203206390866675,0.3206236824223717,0.994417262576841,0.00789518297899922,0.7682752381463622,0.1549050014894606,0.42868445171489494,0.39888050324202107,1.9955706596374512,0.6553958977144221,0.30077028274536133,0.03402726125150881,0.6133702366569016
"{'n_estimators': 256.0, 'contamination': 0.0006261304370127618, 'max_samples': 0.4258138835430145, 'max_features': 0.30000001192092896}","{'f1_score': [0.14212711593740018, 0.2998416758007551, 0.9056133795925629], 'precision': [0.07664485015501206, 0.17638630176243014, 0.8587818457904505], 'recall': [0.9758771929824561, 0.9991883116883117, 0.957847196085811], 'roc_auc': [0.7535807247612474, 0.622824948901427, 0.9712138651584598], 'pr_auc': [0.1479197805221306, 0.1765161182874137, 0.9883822762253324], 'specificity': [0.3107482643353047, 0.1790916880891174, 0.7133561643835616], 'fit_time': [0.7204577922821045, 1.3520643711090088, 1.976546287536621], 'score_time': [0.27634692192077637, 0.24448657035827637, 0.3134458065032959]}",0.44919405711023935,0.32909716807212663,0.401065372269328,0.22727005616918783,0.3706043325692976,0.34758697003127187,0.9776375669188596,0.01692328075190716,0.7825398462737114,0.14369570228267714,0.43760605834495886,0.3896325356626446,1.3496894836425781,0.5127987305272558,0.2780930995941162,0.028179554228509898,0.6388441439910343
"{'n_estimators': 256.0, 'contamination': 0.0008270675898529589, 'max_samples': 0.45440906286239624, 'max_features': 0.30077695846557617}","{'f1_score': [0.13712886440159167, 0.3001340972814824, 0.8640240842950326], 'precision': [0.07370845672918723, 0.1765887247166834, 0.7775436484045756], 'recall': [0.9824561403508771, 0.9991883116883117, 0.9721490402709823], 'roc_auc': [0.7269215240466814, 0.6381336547628321, 0.9757009785472337], 'pr_auc': [0.11681330962789689, 0.18308490883877576, 0.9896553726091372], 'specificity': [0.2761635381846233, 0.1802342187946301, 0.49383561643835616], 'fit_time': [0.9160213470458984, 1.6944999694824219, 2.0206995010375977], 'score_time': [0.3034932613372803, 0.32745933532714844, 0.34270572662353516]}",0.4337623486593689,0.3114338317638994,0.31674445780586985,0.1312035757363448,0.3426136099501487,0.31039672587166217,0.9845978307700571,0.011142132593111224,0.780252052452249,0.14287764804604333,0.4298511970252699,0.39676484846513455,1.5437402725219727,0.4634111354203248,0.3245527744293213,0.016139814758251707,0.6373744044062057
"{'n_estimators': 5.000052452087402, 'contamination': 0.00024233851581811905, 'max_samples': 0.9000936150550842, 'max_features': 0.9999995827674866}","{'f1_score': [0.0, 0.0, 0.720048163756773], 'precision': [0.0, 0.0, 0.9996656636576395], 'recall': [0.0, 0.0, 0.5626646593902898], 'roc_auc': [0.4497422724012397, 0.652705732035745, 0.8560934930217932], 'pr_auc': [0.04851528400315987, 0.20173734060791465, 0.9364063913291689], 'specificity': [0.997942915916688, 1.0, 0.9996575342465753], 'fit_time': [0.04738569259643555, 0.08487844467163086, 0.0841829776763916], 'score_time': [0.01769423484802246, 0.018654584884643555, 0.013962507247924805]}",0.24001605458559103,0.3394339595822239,0.9992001500544211,0.0008999255361336896,0.33322188788587986,0.47124691312777817,0.1875548864634299,0.2652426641259286,0.6528471658195926,0.16589222129159611,0.3955530053134145,0.38752293569205054,0.07214903831481934,0.017512631383499823,0.016770442326863606,0.0020238482492289825,0.4869549445279965
"{'n_estimators': 5.0025434494018555, 'contamination': 0.0004450698324944824, 'max_samples': 0.5851857662200928, 'max_features': 0.32674485445022583}","{'f1_score': [0.0, 0.0, 0.7585724282715185], 'precision': [0.0, 0.0, 0.9975460122699387], 'recall': [0.0, 0.0, 0.6119683853970643], 'roc_auc': [0.3109309658821778, 0.6411961494304039, 0.8582975121287271], 'pr_auc': [0.037578397588622005, 0.19682701791049573, 0.9390468033425299], 'specificity': [0.9944715865260992, 0.9998571836618109, 0.9972602739726028], 'fit_time': [0.04388284683227539, 0.0718080997467041, 0.09579586982727051], 'score_time': [0.018497943878173828, 0.018974781036376953, 0.024933576583862305]}",0.2528574760905062,0.3575944720346244,0.9971963480535043,0.0021991254351667105,0.3325153374233129,0.47024769988111503,0.20398946179902144,0.2884846634573645,0.6034748758137696,0.2250477058313262,0.3911507396138825,0.3928380525149557,0.07049560546875,0.021213713646946554,0.020802100499471027,0.0029278734485155616,0.3784271699824434
"{'n_estimators': 256.0, 'contamination': 0.0007546962588094175, 'max_samples': 0.5905554294586182, 'max_features': 0.9980295896530151}","{'f1_score': [0.11455304083954988, 0.29820736434108525, 0.8674130819092516], 'precision': [0.06078089359989266, 0.17525626423690205, 0.7847677075399848], 'recall': [0.993421052631579, 0.9991883116883117, 0.9695144900263455], 'roc_auc': [0.5937411186748047, 0.6299090797805451, 0.9747272647594104], 'pr_auc': [0.06870762702831601, 0.17747797039301605, 0.9893977522308592], 'specificity': [0.1000257135510414, 0.1726649528706084, 0.5160958904109589], 'fit_time': [1.0051734447479248, 2.1321682929992676, 2.6730847358703613], 'score_time': [0.24709248542785645, 0.3536684513092041, 0.414259672164917]}",0.4267244956966289,0.32050694235722027,0.2629288522775362,0.18145573688031794,0.34026828845892654,0.3177640138983319,0.987374618115412,0.012846619549522606,0.7327924877382533,0.17170975045474132,0.41186111655073043,0.4107871882645644,1.9368088245391846,0.6947930196354322,0.33834020296732586,0.06910105391535182,0.561082737283512
"{'n_estimators': 255.97483825683594, 'contamination': 0.00018229236593469977, 'max_samples': 0.7682255506515503, 'max_features': 0.999987006187439}","{'f1_score': [0.12752808988764044, 0.2991494532199271, 0.8703954038526529], 'precision': [0.06812725090036015, 0.17590740211488998, 0.7897884084636615], 'recall': [0.9956140350877193, 0.9991883116883117, 0.9693263078660143], 'roc_auc': [0.692021299391446, 0.6122320802590726, 0.9761917988667825], 'pr_auc': [0.11224566465957246, 0.1711232109340386, 0.989862142497911], 'specificity': [0.20159424016456673, 0.1763781776635247, 0.5304794520547945], 'fit_time': [1.5257453918457031, 1.7140495777130127, 2.9616763591766357], 'score_time': [0.2511167526245117, 0.34799981117248535, 0.3285183906555176]}",0.4323576489867402,0.3175649845349088,0.30281728996096197,0.1613102755332984,0.34460768715963724,0.3178506422986906,0.9880428848806817,0.013314817677156279,0.7601483928391004,0.15619996764504557,0.4244103393638407,0.4005566523514529,2.0671571095784507,0.6371750845359345,0.30921165148417157,0.04184211906261689,0.6039484251940548
"{'n_estimators': 251.40060424804688, 'contamination': 0.00020868434512522072, 'max_samples': 0.579852819442749, 'max_features': 1.0}","{'f1_score': [0.1281652284623002, 0.29889522884545344, 0.8978409689310163], 'precision': [0.06850143656434296, 0.17573162027123485, 0.8412828947368421], 'recall': [0.993421052631579, 0.9991883116883117, 0.9625517500940911], 'roc_auc': [0.6761984432023745, 0.6349341978358688, 0.9775756466506154], 'pr_auc': [0.09225619022216415, 0.18200597768274793, 0.9903077456367241], 'specificity': [0.20802262792491644, 0.17537846329620108, 0.6695205479452054], 'fit_time': [1.4878289699554443, 1.5583760738372803, 2.8783462047576904], 'score_time': [0.3856825828552246, 0.2965266704559326, 0.3022594451904297]}",0.44163380874625663,0.3300312237860635,0.35097387972210764,0.22564041489074885,0.36183865052414,0.3418329665747784,0.9850537048046606,0.016084543172546255,0.7629027625629529,0.15272856065212126,0.4215233045138787,0.403856873520703,1.9748504161834717,0.6395168506745493,0.3281562328338623,0.04074454471970729,0.6101742019108316
"{'n_estimators': 5.007383346557617, 'contamination': 0.00034732374479062855, 'max_samples': 0.7805938720703125, 'max_features': 0.3015848696231842}","{'f1_score': [0.0, 0.0, 0.7437316068275456], 'precision': [0.0, 0.0, 0.9930839358692235], 'recall': [0.0, 0.0, 0.5944674444862627], 'roc_auc': [0.32110022420412043, 0.6479654931615086, 0.848346123705281], 'pr_auc': [0.038549188968960015, 0.19524058950573014, 0.9338114257729979], 'specificity': [0.9919002314219594, 1.0, 0.9924657534246575], 'fit_time': [0.03191494941711426, 0.07374882698059082, 0.09106111526489258], 'score_time': [0.014958858489990234, 0.017954587936401367, 0.018290042877197266]}",0.24791053560918186,0.3505984417136831,0.994788661615539,0.0036921980446974695,0.3310279786230745,0.468144256893703,0.19815581482875422,0.28023464079391586,0.6058039470236367,0.2173020273179688,0.389200401415896,0.3903749690054529,0.06557496388753255,0.02482842808853418,0.017067829767862957,0.0014975429637676886,0.38850191970566794
"{'n_estimators': 5.0, 'contamination': 0.0003445058537181467, 'max_samples': 0.6176304817199707, 'max_features': 0.30000558495521545}","{'f1_score': [0.0, 0.0, 0.7438679245283019], 'precision': [0.0, 0.0, 0.9962097283638661], 'recall': [0.0, 0.0, 0.5935265336846067], 'roc_auc': [0.4233458461337194, 0.6274492654232372, 0.8513513025814466], 'pr_auc': [0.04684528792103667, 0.18047375064779378, 0.9335994772325751], 'specificity': [0.9839290305991257, 1.0, 0.9958904109589041], 'fit_time': [0.03617525100708008, 0.05504894256591797, 0.07186746597290039], 'score_time': [0.012970447540283203, 0.014970779418945312, 0.014960289001464844]}",0.2479559748427673,0.35066270249408343,0.9932731471860099,0.006816967390936496,0.33206990945462206,0.4696177696067321,0.1978421778948689,0.27979109118835416,0.6340488047128011,0.17479479993482397,0.3869728386004685,0.3903542434416512,0.05436388651529948,0.014579335344611305,0.01430050532023112,0.0009405026265122687,0.4592540047779772
"{'n_estimators': 5.0, 'contamination': 0.00040856958366930485, 'max_samples': 0.6896481513977051, 'max_features': 1.0}","{'f1_score': [0.0, 0.0, 0.756111825944555], 'precision': [0.0, 0.0, 0.9990726429675425], 'recall': [0.0, 0.0, 0.6082047421904403], 'roc_auc': [0.2657639293012681, 0.6539613449960495, 0.9024629951381979], 'pr_auc': [0.03541034117458497, 0.19425769297205234, 0.9564204980677564], 'specificity': [0.98032913345333, 0.9992859183090546, 0.998972602739726], 'fit_time': [0.02741098403930664, 0.06543993949890137, 0.05838465690612793], 'score_time': [0.01396322250366211, 0.016012191772460938, 0.016966581344604492]}",0.25203727531485165,0.3564345329738249,0.9928625515007035,0.00886338790095404,0.33302421432251417,0.4709673604935439,0.2027349140634801,0.2867104650351175,0.6073960898118386,0.2620084824990504,0.39536284407146455,0.40199285949225033,0.05041186014811198,0.01651715228573885,0.015647331873575848,0.0012529653204106175,0.34538760731278817
"{'n_estimators': 5.730414390563965, 'contamination': 0.0009870128706097603, 'max_samples': 0.3652600049972534, 'max_features': 0.3001209497451782}","{'f1_score': [0.0, 0.0, 0.7651224892604203], 'precision': [0.0, 0.0, 0.9987875113670809], 'recall': [0.0, 0.0, 0.620060218291306], 'roc_auc': [0.3220650462618361, 0.6532281361169536, 0.8562561223648053], 'pr_auc': [0.03823256337058952, 0.20322987272908485, 0.9383150158753053], 'specificity': [0.9705579840575983, 0.9997143673236218, 0.9986301369863013], 'fit_time': [0.03690934181213379, 0.0647745132446289, 0.06266069412231445], 'score_time': [0.01825547218322754, 0.018959760665893555, 0.01592421531677246]}",0.2550408297534734,0.3606822003962497,0.9896341627891738,0.013496155875047091,0.33292917045569365,0.4708329481680658,0.20668673943043533,0.2922991900651956,0.6105164349145317,0.22016394423507193,0.39325915065832656,0.39125477648156387,0.05478151639302572,0.01266696559317122,0.017713149388631184,0.0012972327988958587,0.39035249067945976
"{'n_estimators': 60.02968215942383, 'contamination': 0.00017156111425720155, 'max_samples': 0.5673681497573853, 'max_features': 0.30003973841667175}","{'f1_score': [0.11405916437938396, 0.2994041104219871, 0.9768068520835338], 'precision': [0.06129137987545067, 0.17608353597482476, 0.9996060665747488], 'recall': [0.8201754385964912, 0.9991883116883117, 0.955024463680843], 'roc_auc': [0.5379376378720007, 0.7311899754059138, 0.9855822175592], 'pr_auc': [0.058409011528021214, 0.29250577809729494, 0.9937252009474882], 'specificity': [0.2635638981743379, 0.17737789203084833, 0.9993150684931507], 'fit_time': [0.359311580657959, 0.5397424697875977, 0.7335751056671143], 'score_time': [0.08307027816772461, 0.07508563995361328, 0.07914185523986816]}",0.46342337562830166,0.37081903284381074,0.4800856195661123,0.3688327736599595,0.41232699414167473,0.4179049664408362,0.9247960713218819,0.07614336898948161,0.7515699436123714,0.1833174382665299,0.4482133301909348,0.3973979742288438,0.5442097187042236,0.15282509342978107,0.07909925778706868,0.0032598540621527304,0.5682525053458415
"{'n_estimators': 5.0, 'contamination': 0.0006138349999673665, 'max_samples': 0.5916523933410645, 'max_features': 0.30000001192092896}","{'f1_score': [0.0, 0.0, 0.762446327027968], 'precision': [0.0, 0.0, 0.9945504087193461], 'recall': [0.0, 0.0, 0.618178396687994], 'roc_auc': [0.3429066970267015, 0.6234363233881229, 0.8573128103072266], 'pr_auc': [0.03964514224387031, 0.21492221152886648, 0.9368455857930803], 'specificity': [0.978529184880432, 1.0, 0.9938356164383562], 'fit_time': [0.03298664093017578, 0.05902266502380371, 0.0991508960723877], 'score_time': [0.015002250671386719, 0.017008304595947266, 0.015957355499267578]}",0.2541487756759893,0.3594206454215015,0.9907882671062627,0.009026395697749495,0.3315168029064487,0.46883555882486805,0.20605946556266466,0.2914120908540721,0.6078852769073504,0.21029311072893705,0.397137646521939,0.3882816911629242,0.06372006734212239,0.027214902241676813,0.015989303588867188,0.0008192796011875276,0.3975921661784133
"{'n_estimators': 5.001825332641602, 'contamination': 0.0006845559109933674, 'max_samples': 0.5005981922149658, 'max_features': 0.30000004172325134}","{'f1_score': [0.0, 0.006334125098970704, 0.7501762632197415], 'precision': [0.0, 0.12903225806451613, 0.9987484355444305], 'recall': [0.0, 0.003246753246753247, 0.6006774557771923], 'roc_auc': [0.41507690945672227, 0.6209881012660575, 0.84196355839576], 'pr_auc': [0.046270897342565946, 0.18583271230788712, 0.9305371289147928], 'specificity': [0.9874003599897145, 0.9961439588688946, 0.9986301369863013], 'fit_time': [0.03206348419189453, 0.05793571472167969, 0.04743647575378418], 'score_time': [0.01598644256591797, 0.016962766647338867, 0.012723922729492188]}",0.25217012943957073,0.35215300864557664,0.9940581519483035,0.004815939903470335,0.3759268978696489,0.443540551884486,0.20130806967464854,0.2823999117901224,0.6260095230395133,0.17431191156099174,0.38754691285508197,0.388156459950136,0.04581189155578613,0.010624579474309418,0.015224377314249674,0.0018124581881736642,0.45169761147852155
"{'n_estimators': 5.00388240814209, 'contamination': 0.0007828302914276719, 'max_samples': 0.3058323264122009, 'max_features': 0.9986954927444458}","{'f1_score': [0.0032, 0.0, 0.748059280169372], 'precision': [0.005917159763313609, 0.0, 0.9974905897114178], 'recall': [0.0021929824561403508, 0.0, 0.5984192698532179], 'roc_auc': [0.24744415197159783, 0.6200963106088427, 0.8417202427292084], 'pr_auc': [0.03453734241975411, 0.1853284600828966, 0.9283326424199438], 'specificity': [0.978400617125225, 0.9987146529562982, 0.9972602739726028], 'fit_time': [0.03196263313293457, 0.04983782768249512, 0.05146527290344238], 'score_time': [0.013962745666503906, 0.013986349105834961, 0.011975288391113281]}",0.25041976005645733,0.35188670428956625,0.9914585146847087,0.009252398646208138,0.33446924982491044,0.46883310893720714,0.2002040841031194,0.28158208147832886,0.5697535684365497,0.2452098581196746,0.3827328149741982,0.3906779313562051,0.04442191123962402,0.008835057166073097,0.013308127721150717,0.0009425089885895138,0.32454371031687507
"{'n_estimators': 5.464569091796875, 'contamination': 0.0008085494046099484, 'max_samples': 0.935160219669342, 'max_features': 0.30000001192092896}","{'f1_score': [0.0, 0.0016, 0.7716680059694639], 'precision': [0.0, 0.05555555555555555, 0.9894024138946129], 'recall': [0.0, 0.0008116883116883117, 0.6324802408731652], 'roc_auc': [0.24685742061505012, 0.5994390633288448, 0.8440615316996716], 'pr_auc': [0.03441552638074334, 0.1679786459900527, 0.9307812294590052], 'specificity': [0.9672152224222165, 0.9975721222507855, 0.9876712328767123], 'fit_time': [0.030184268951416016, 0.06682014465332031, 0.08412432670593262], 'score_time': [0.01595783233642578, 0.01595759391784668, 0.014960527420043945]}",0.25775600198982135,0.36339125001003086,0.9841528591832381,0.012640399700580209,0.34831932315005615,0.4538812266567961,0.21109730972828453,0.29796291235058914,0.5634526718811889,0.2451318731501627,0.37772513394326707,0.39485276607893366,0.060376246770222984,0.022487408663308842,0.0156253178914388,0.00047007786046845593,0.31832079873102614
"{'n_estimators': 256.0, 'contamination': 0.0009885609615594149, 'max_samples': 0.3659501075744629, 'max_features': 0.9691134691238403}","{'f1_score': [0.14883108330589398, 0.3014570833843517, 0.8765928333190798], 'precision': [0.08045567817728728, 0.17750540735400144, 0.8034174635522809], 'recall': [0.9912280701754386, 0.9991883116883117, 0.9644335716974031], 'roc_auc': [0.8316402426096098, 0.6476940030121263, 0.9724661787678965], 'pr_auc': [0.27129013483314673, 0.20397383694786977, 0.9887117283619157], 'specificity': [0.33581897660066856, 0.1853756069694373, 0.5705479452054795], 'fit_time': [1.3723061084747314, 1.4689640998840332, 2.261202096939087], 'score_time': [0.3645462989807129, 0.20697975158691406, 0.45666980743408203]}",0.44229366666977515,0.3133533666530463,0.36391417625852845,0.15849592574872132,0.35379284969452324,0.32039182524254234,0.9849499845203843,0.014866825654861294,0.8172668081298774,0.1329766602336455,0.48799190004764403,0.35512733006678987,1.7008241017659504,0.39820707756268214,0.34273195266723633,0.10309600792805924,0.6842901478962319
