trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
676,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003407494184201968,0.9197696234557486,0.7200723213209734
677,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034005064242059644,0.9199438631526058,0.7198659482976479
678,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.0034031668916195044,0.9200349804874348,0.7197775470848238
679,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003409090506538564,0.919839206130147,0.7197387796802482
680,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034026637469254965,0.9201718188815977,0.7199329224318127
681,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003394075601806524,0.9199690408660315,0.7204232244702403
682,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034027410546435813,0.9197936108098932,0.7207005334651375
683,0.7061863382558382,0.25893654782733255,44.72497904285056,10,0.003401915062466869,0.9205871591421915,0.7197972831981154
684,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034080609572602082,0.9200428438444412,0.7206004922380715
685,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.0034045470199101243,0.9204873123762849,0.7196930864193546
686,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034070152329141283,0.9198396357514,0.718453515680834
687,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003402942571935716,0.9201347729605216,0.7206823987992836
688,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003404657251439128,0.9198169252467305,0.7200372429508219
689,0.7132336634358726,0.26192755937939877,45.13061040564738,10,0.0034029322415449034,0.9203234943119958,0.7204031086233684
690,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.0034073879209465174,0.9202517826459855,0.7193694582624348
691,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.003404357114632788,0.9204323132242158,0.7197834864473631
692,0.7061599955098664,0.2619741277547755,44.41858677550909,10,0.003399593913140002,0.9197046063920873,0.7208964681997195
693,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0033997682521712115,0.9200627095829306,0.7196936788767547
694,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.003417002107193678,0.9204859576569575,0.719304563588932
695,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003404160451048926,0.9200686592349403,0.7210632787993426
696,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.0033935086561452687,0.9203910461667779,0.7203293650263884
697,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0033967023784199505,0.9199533341028017,0.7212148194489933
698,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003400388010945413,0.9201451458325474,0.7201417542776647
699,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0033936243940861865,0.9198086511040668,0.7209917498835361
700,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.003402943057922444,0.920218593023562,0.719695164364407
701,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034035707439804127,0.9201233046866946,0.7202584980432907
702,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003398810765654721,0.9200611247643284,0.7211166844604338
703,0.7132280566386299,0.2619223578217884,45.130569881684146,10,0.0033982384672825625,0.9202943850420493,0.7201329745431071
704,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.0034094105406872076,0.920191096475701,0.7189375014953256
705,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003402780506755819,0.9198919770016778,0.7199952587585987
706,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003403355019338343,0.9198961063314073,0.7204200676315128
707,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.003403813249296384,0.9205028524915915,0.7194910911316827
708,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034046103195371842,0.9200654889210649,0.7204354326758586
709,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.003404058129434143,0.9204914902831003,0.720820053308977
710,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.0034041393120916516,0.9202363612726538,0.7195369399824815
711,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.0034049086480088656,0.9203505634082911,0.7197886269586546
712,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.0034023912332466696,0.9200347013504893,0.7199922969304808
713,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.0034088694256971374,0.9200155249964592,0.7200523251318738
714,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034046059468267375,0.9201142226803334,0.7201277859669295
715,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003401897974759431,0.9200663502665889,0.7204971346067905
716,0.7156668310889724,0.2630657315036919,45.260109958528055,10,0.0033981234130626356,0.92027763197953,0.7204842887033723
717,0.7156668310889724,0.2630657315036919,45.260109958528055,10,0.003402297070446502,0.9202559753691875,0.7205147166116712
718,0.7132336634358726,0.26192755937939877,45.13061040564738,10,0.0034047422749910942,0.920299235187396,0.7202728028752756
