trial,roc_auc_mean,roc_auc_std,value,contamination,n_components
161,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001248042543859509,0.8971139777088716
162,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0010725057765204923,0.8814203403636156
163,0.484051726640633,0.38940908520373396,9.464264143689904,0.001098428039689551,0.9051814227605881
164,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014368472000110394,0.8962209622805606
165,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012411195882425067,0.8873970851259922
166,0.48411699092504895,0.3894115404620688,9.470545046298017,0.00144093454699144,0.890016152520349
167,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001320054174147945,0.86967510132518
168,0.484051726640633,0.38940908520373396,9.464264143689904,0.0012943333427379894,0.9038218045852251
169,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011082659879299455,0.869253281782636
170,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013794833607542508,0.8926425467342731
171,0.484051726640633,0.38940908520373396,9.464264143689904,0.001205801938948354,0.9031694118096498
172,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015619970403969318,0.8892709788587858
173,0.484051726640633,0.38940908520373396,9.464264143689904,0.001505966482877716,0.9087415366902254
174,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016784595018823146,0.8783333834248095
175,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0009204547470365632,0.8467437912212705
176,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0012830397463773839,0.8467179493152402
177,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0009465796914096794,0.8523791908134637
178,0.48404260741557553,0.38940874387694807,9.463386353862745,0.001200233361524456,0.8539551812901073
179,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012873532234517482,0.8757089068792054
180,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011736372695203357,0.8840266015969631
181,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013464558924395815,0.8692791198148735
182,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001263154319643514,0.8924225710534197
183,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011536058607114362,0.8926979908550765
184,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0009691729058417645,0.869170265385746
185,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013528241893473426,0.874700735002474
186,0.48404260741557553,0.38940874387694807,9.463386353862745,0.001041706976975646,0.8555777958214914
187,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001367242406144189,0.8907730870168109
188,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015506804933318012,0.8849568214834477
189,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013947853301944473,0.888610243573818
190,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013193013228791639,0.8732518926745331
191,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001142188004615698,0.8705612530885891
192,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012780233145086744,0.8734806791941767
193,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014654901672246277,0.8904022360757877
194,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0017539243046726725,0.8944029789839381
195,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012158378388179634,0.8852982394207592
196,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011634506966763495,0.8734921226848351
197,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014279532633026128,0.8966934961501581
198,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014165950935198933,0.8977947705383749
199,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0010731683877099833,0.8704884376968351
200,0.484051726640633,0.38940908520373396,9.464264143689904,0.0020397442464588646,0.9093747774714827
201,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001860242580457239,0.895300403274691
202,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0018724317692627895,0.899976739328668
203,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014116224376079615,0.8900144144860513
204,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012669366111852378,0.8853892797888263
205,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001564586617472686,0.8778441241874394
206,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014916495009852564,0.8949023401165597
207,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012865754542262715,0.8711371525310532
208,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013120082724673691,0.8698205388383595
209,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001091664864590217,0.8621227412997758
210,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015485209050916987,0.8927964425807988
211,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012982759059367395,0.8707689635961022
212,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001677640591123154,0.8857549453657582
213,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016929633536326664,0.8797648863629187
214,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016837579389466545,0.8796068641950553
215,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012422147737224144,0.872268135264284
216,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016673318041689914,0.8893938864802611
217,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016676808802167083,0.8779034508406856
218,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012648193777747214,0.8636450981383121
219,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001284268440696783,0.8829960379729379
220,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015648974706127226,0.8664005491220149
221,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001452497081534231,0.8721122595962765
222,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014163673650602147,0.876847781937015
223,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0014692968706594303,0.8496836613253507
224,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001588514216824768,0.8853602283259624
225,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014814864749835793,0.8779959194519138
226,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016714535078442912,0.8780673418565068
227,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016375007018356545,0.8774629443461638
228,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011991599368536877,0.8686662263653552
229,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015305118781808555,0.8799752603007698
230,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013780297690284104,0.8731639136352529
231,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0017290021163852754,0.8827079762175931
232,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014261648849698447,0.8725764804162701
233,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015487425007921576,0.8839899168821902
234,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0018053069822481268,0.8896645906366156
235,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001528153495891958,0.8739506751372864
236,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015597961475949274,0.8855713368137169
237,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016136498419525578,0.8889435875465801
238,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014199267275050254,0.8799972611971845
239,0.48411699092504895,0.3894115404620688,9.470545046298017,0.00138635902115914,0.8694831423567949
240,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0016579429485066358,0.8832167911025013
241,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015347811057170816,0.8764080998257526
242,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015255871389107357,0.8707098675637873
243,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014599651831345498,0.8780378130516429
244,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001657633419229946,0.8829953106233336
245,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015266815192099905,0.880906517406991
246,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014551422122116501,0.8730246239370361
247,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015320841924383198,0.8741410353226744
248,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015025225107322706,0.8761221104168728
249,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014941829344245138,0.8711596288984651
250,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015613098018975652,0.8729274390529923
251,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015500862247905215,0.8717164791221395
252,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014550896918238295,0.8758364381379382
253,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015167493423299805,0.8748071011007338
254,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015604172245097967,0.8747487790946025
255,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001522142170692301,0.8761298214145086
256,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015874312143906563,0.8749739529452502
257,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014866575373795408,0.8698411490740318
258,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015367650928014762,0.8725290020343137
259,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015171166629211858,0.878687132406228
260,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015574004017420338,0.8721528033519368
261,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015529582859421832,0.8767250585529849
262,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015401976023723053,0.8761323118595804
263,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0014877370036446372,0.8730348624906872
264,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015295729704135831,0.8761122241571643
265,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015785432389515146,0.8776047982199325
266,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015017154441494076,0.8750114379443592
267,0.48411699092504895,0.3894115404620688,9.470545046298017,0.00151385194358696,0.8752506012455568
268,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015327659866378957,0.8749871739125703
269,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001534455844202723,0.8832530162099341
270,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015071024431939314,0.8735756483756785
271,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015330858308981936,0.8771421874058609
272,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015450407355081547,0.8766670923080692
273,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001518088445575448,0.8756040262185243
274,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015485013252861768,0.8744020781403002
275,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015455388045416856,0.8786895861070139
276,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015381367499150906,0.8775370186250591
277,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015538264333816417,0.8772832059826707
278,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015439387810372972,0.877983525270177
279,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015459523545497565,0.8794112601622008
280,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015538404181367803,0.8775465070296153
281,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015180994713362881,0.8767520969144863
282,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015363545765001315,0.8773660722001289
283,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015336397169079005,0.878066586087716
284,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015532610682144291,0.8788715905693019
285,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001539962389068236,0.8778713104859375
286,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015622368321502034,0.8776108859729315
287,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001515387423497229,0.8764117496298579
288,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001507603927632584,0.8758963430157319
289,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001553748992874419,0.8795784030250938
290,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001538839390085756,0.8794218603705404
291,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015330564625601957,0.8771388773885234
292,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015498419323513727,0.8782841788012268
293,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015337043473763496,0.8793331336614438
294,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001529694744542991,0.8788479870582444
295,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001540336381078894,0.8764694182689019
296,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001539372145965707,0.8812920150682106
297,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0015549357212585352,0.8786237173143187
