params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'contamination': 0.004999999888241291, 'n_bins': 50.18086242675781, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4980053191489362, 0.5545212765957447, 0.7977150537634409], 'fit_time': [0.41361165046691895, 0.43183112144470215, 0.44620418548583984], 'score_time': [0.03794384002685547, 0.10562443733215332, 0.035147905349731445]}",0.6167472165027074,0.13002700220506225,0.4305489857991536,0.013336697207332002,0.059572060902913414,0.03258394639251048
"{'contamination': 0.004999999888241291, 'n_bins': 74.24501037597656, 'n_random_cuts': 1000.0}","{'roc_auc': [0.45146276595744683, 0.34441489361702127, 0.7157258064516129], 'fit_time': [0.375154972076416, 0.2558917999267578, 0.5168046951293945], 'score_time': [0.05315136909484863, 0.024933576583862305, 0.027923107147216797]}",0.5038678220086936,0.15605056001675688,0.38261715571085614,0.10664785623474765,0.03533601760864258,0.012656339246404174
"{'contamination': 0.004999999888241291, 'n_bins': 76.88594055175781, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4408244680851064, 0.3796542553191489, 0.6505376344086021], 'fit_time': [0.2647128105163574, 0.1636199951171875, 0.23095369338989258], 'score_time': [0.017230749130249023, 0.01595783233642578, 0.03963112831115723]}",0.49033878593761915,0.11599770693431788,0.21976216634114584,0.042022827444099034,0.024273236592610676,0.010872096020545742
"{'contamination': 0.004999999888241291, 'n_bins': 4947.7958984375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.23337765957446807, 0.048537234042553196, 0.271505376344086], 'fit_time': [0.4393017292022705, 0.6156697273254395, 0.817894458770752], 'score_time': [0.02592921257019043, 0.03989243507385254, 0.0987238883972168]}",0.1844734233203691,0.09737356370544212,0.6242886384328207,0.15467994470742058,0.05484851201375326,0.03154393111481866
"{'contamination': 0.004999999888241291, 'n_bins': 54.67171096801758, 'n_random_cuts': 1000.0}","{'roc_auc': [0.48138297872340424, 0.5378989361702127, 0.7762096774193548], 'fit_time': [0.4342465400695801, 0.7037568092346191, 0.47644615173339844], 'score_time': [0.03889608383178711, 0.0388944149017334, 0.09357213973999023]}",0.5984971974376573,0.1277622988664661,0.5381498336791992,0.11836230979667009,0.05712087949117025,0.02577493331374154
"{'contamination': 0.004999999888241291, 'n_bins': 4999.087890625, 'n_random_cuts': 1000.0}","{'roc_auc': [0.23769946808510636, 0.06117021276595745, 0.25], 'fit_time': [0.9672517776489258, 0.7645494937896729, 0.70298171043396], 'score_time': [0.0648188591003418, 0.11604642868041992, 0.08783197402954102]}",0.18295656028368792,0.0862622420399153,0.8115943272908529,0.11289989482078346,0.08956575393676758,0.02094947041248638
"{'contamination': 0.004999999888241291, 'n_bins': 150.18789672851562, 'n_random_cuts': 1000.0}","{'roc_auc': [0.37632978723404253, 0.14561170212765956, 0.4200268817204301], 'fit_time': [0.8648386001586914, 0.9412939548492432, 0.8812763690948486], 'score_time': [0.06555938720703125, 0.10286879539489746, 0.05427241325378418]}",0.3139894570273774,0.1203900889482191,0.8958029747009277,0.03285951935173373,0.0742335319519043,0.020765880342403578
"{'contamination': 0.004999999888241291, 'n_bins': 4999.96923828125, 'n_random_cuts': 1000.0}","{'roc_auc': [0.21941489361702127, 0.0538563829787234, 0.2547043010752688], 'fit_time': [1.1285088062286377, 1.1097559928894043, 0.6707985401153564], 'score_time': [0.08748078346252441, 0.06443929672241211, 0.07833003997802734]}",0.1759918592236712,0.08755623521628333,0.9696877797444662,0.2114852243484708,0.07675004005432129,0.009472761920998407
"{'contamination': 0.004999999888241291, 'n_bins': 51.75447463989258, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4714095744680851, 0.5658244680851063, 0.801747311827957], 'fit_time': [0.7619493007659912, 0.8252532482147217, 0.5692446231842041], 'score_time': [0.05585074424743652, 0.06436443328857422, 0.11750388145446777]}",0.6129937847937161,0.13892315264221386,0.7188157240549723,0.10887449380645604,0.0792396863301595,0.027279200827194938
"{'contamination': 0.004999999888241291, 'n_bins': 4588.01904296875, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22606382978723402, 0.0511968085106383, 0.2748655913978495], 'fit_time': [1.6389801502227783, 1.1977384090423584, 0.774951696395874], 'score_time': [0.1810903549194336, 0.060837507247924805, 0.058458805084228516]}",0.18404207656524063,0.096025350532899,1.203890085220337,0.352764959139913,0.1001288890838623,0.05725663727859665
"{'contamination': 0.004999999888241291, 'n_bins': 318.8926086425781, 'n_random_cuts': 1000.0}","{'roc_auc': [0.3178191489361702, 0.13696808510638298, 0.3252688172043011], 'fit_time': [0.8715620040893555, 0.5662543773651123, 0.7613780498504639], 'score_time': [0.07574701309204102, 0.033536672592163086, 0.0809786319732666]}",0.26001868374895143,0.08706304902788228,0.7330648104349772,0.12623897015487848,0.06342077255249023,0.021238911332092297
"{'contamination': 0.004999999888241291, 'n_bins': 52.21149444580078, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4913563829787234, 0.5578457446808511, 0.799731182795699], 'fit_time': [0.5834224224090576, 0.5732431411743164, 0.4838557243347168], 'score_time': [0.04982471466064453, 0.05291581153869629, 0.045726776123046875]}",0.6163111034850912,0.1325076172039966,0.5468404293060303,0.044730371761302845,0.049489100774129234,0.002944490342145458
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22473404255319146, 0.06914893617021277, 0.2842741935483871], 'fit_time': [0.6468663215637207, 0.42854928970336914, 0.6857099533081055], 'score_time': [0.03455924987792969, 0.0495762825012207, 0.06682038307189941]}",0.19271905742393045,0.09069523524833611,0.5870418548583984,0.1131875341747469,0.050318638483683266,0.013181009016593716
"{'contamination': 0.004999999888241291, 'n_bins': 608.992431640625, 'n_random_cuts': 1000.0}","{'roc_auc': [0.28723404255319146, 0.11170212765957448, 0.3030913978494624], 'fit_time': [0.43141841888427734, 0.21818161010742188, 0.22795462608337402], 'score_time': [0.027895450592041016, 0.027924776077270508, 0.019945859909057617]}",0.2340091893540761,0.08672610885043024,0.29251821835835773,0.09829827818065469,0.025255362192789715,0.0037544041579402223
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.47207446808510645, 0.5897606382978724, 0.7889784946236559], 'fit_time': [0.23839759826660156, 0.23529601097106934, 0.46825647354125977], 'score_time': [0.027442216873168945, 0.023937225341796875, 0.03889775276184082]}",0.6169378670022115,0.13079498417784063,0.31398336092631024,0.10909491255436442,0.030092398325602215,0.006388632689894746
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2327127659574468, 0.05784574468085107, 0.27217741935483875], 'fit_time': [0.32106828689575195, 0.2466723918914795, 0.27442383766174316], 'score_time': [0.022938251495361328, 0.026087284088134766, 0.028841495513916016]}",0.18757864333104554,0.09313908403056972,0.2807215054829915,0.03069671821071186,0.025955677032470703,0.002411785341260128
"{'contamination': 0.004999999888241291, 'n_bins': 1366.4407958984375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2566489361702128, 0.09507978723404255, 0.29905913978494625], 'fit_time': [0.3423128128051758, 0.29512524604797363, 0.227250337600708], 'score_time': [0.03844857215881348, 0.023935317993164062, 0.022938013076782227]}",0.21692928772973386,0.08788299767663783,0.28822946548461914,0.047226455454742335,0.02844063440958659,0.007088383349695484
"{'contamination': 0.004999999888241291, 'n_bins': 4978.4443359375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2446808510638298, 0.06183510638297872, 0.27419354838709675], 'fit_time': [0.3578469753265381, 0.40370607376098633, 0.5695338249206543], 'score_time': [0.08477258682250977, 0.03246188163757324, 0.04053378105163574]}",0.19356983527796845,0.09392649226425602,0.4436956246693929,0.09092929014409136,0.05258941650390625,0.022994292463636382
"{'contamination': 0.004999999888241291, 'n_bins': 4766.57373046875, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2360372340425532, 0.038563829787234036, 0.25806451612903225], 'fit_time': [0.35573673248291016, 0.3802368640899658, 0.4217674732208252], 'score_time': [0.03690075874328613, 0.025928258895874023, 0.09323263168334961]}",0.17755519331960648,0.09869228149985665,0.3859136899312337,0.027254167196027152,0.05202054977416992,0.029483619290402215
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5152925531914894, 0.48271276595744683, 0.7930107526881721], 'fit_time': [0.3004918098449707, 0.2635223865509033, 0.21008872985839844], 'score_time': [0.03369736671447754, 0.015961885452270508, 0.016953706741333008]}",0.597005357279036,0.13923348952071526,0.25803430875142414,0.0371103621307625,0.02220431963602702,0.008136892352242324
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4980053191489362, 0.5425531914893618, 0.8064516129032258], 'fit_time': [0.255953311920166, 0.2350602149963379, 0.2171015739440918], 'score_time': [0.02293848991394043, 0.017950773239135742, 0.017287731170654297]}",0.6156700411805079,0.13612331251297508,0.2360383669535319,0.015876229020748887,0.01939233144124349,0.0025220806399022027
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.49468085106382975, 0.6050531914893617, 0.8091397849462366], 'fit_time': [0.2648959159851074, 0.415057897567749, 0.43889784812927246], 'score_time': [0.06021857261657715, 0.02359294891357422, 0.029920339584350586]}",0.6362912758331426,0.13026375476884547,0.37295055389404297,0.07702354354748661,0.03791062037150065,0.015984211339143743
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.49667553191489366, 0.5226063829787234, 0.7654569892473118], 'fit_time': [0.25650596618652344, 0.21089816093444824, 0.21955013275146484], 'score_time': [0.028057575225830078, 0.022557497024536133, 0.019228458404541016]}",0.5949129680469764,0.12105659732706017,0.22898475329081217,0.019778389275821737,0.023281176884969074,0.0036406144505462764
"{'contamination': 0.004999999888241291, 'n_bins': 4999.99755859375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2406914893617021, 0.03457446808510638, 0.2600806451612903], 'fit_time': [0.559502363204956, 0.3608896732330322, 0.407733678817749], 'score_time': [0.05219078063964844, 0.028244972229003906, 0.037502288818359375]}",0.17844886753603295,0.10204204020460964,0.4427085717519124,0.08477099545751887,0.03931268056233724,0.009859295911636591
"{'contamination': 0.004999999888241291, 'n_bins': 4999.99658203125, 'n_random_cuts': 1000.0}","{'roc_auc': [0.21077127659574466, 0.07513297872340426, 0.2762096774193548], 'fit_time': [0.32799863815307617, 0.5282447338104248, 0.6349210739135742], 'score_time': [0.02223062515258789, 0.042641639709472656, 0.031684160232543945]}",0.18737131091283457,0.08374018742549899,0.4970548152923584,0.12722671013106743,0.03218547503153483,0.00834029840417819
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22872340425531912, 0.04188829787234043, 0.271505376344086], 'fit_time': [0.4892148971557617, 0.562319278717041, 0.605959415435791], 'score_time': [0.03106999397277832, 0.04378867149353027, 0.049865007400512695]}",0.18070569282391516,0.09970047188055206,0.5524978637695312,0.0481640653100587,0.041574557622273765,0.007831128382438329
"{'contamination': 0.004999999888241291, 'n_bins': 4941.9609375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2207446808510638, 0.04055851063829787, 0.26948924731182794], 'fit_time': [0.35646724700927734, 0.46050500869750977, 0.4167468547821045], 'score_time': [0.044962167739868164, 0.03741121292114258, 0.05238175392150879]}",0.17693081293372984,0.09846170766641375,0.4112397034962972,0.042651381382380706,0.04491837819417318,0.006111776206861939
"{'contamination': 0.004999999888241291, 'n_bins': 4891.111328125, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2247340425531915, 0.06316489361702127, 0.25336021505376344], 'fit_time': [0.7021126747131348, 0.6508972644805908, 0.9558789730072021], 'score_time': [0.06209373474121094, 0.10272526741027832, 0.05086469650268555]}",0.18041971707465873,0.08373125523988208,0.7696296374003092,0.13334758046006112,0.07189456621805827,0.022277371582595278
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4833776595744681, 0.5352393617021276, 0.8172043010752689], 'fit_time': [0.6005191802978516, 0.2823805809020996, 0.45816898345947266], 'score_time': [0.03308415412902832, 0.038411855697631836, 0.07056713104248047]}",0.6119404407839548,0.1466795788857776,0.4470229148864746,0.13011845434026173,0.04735438028971354,0.01655737396919343
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4627659574468085, 0.5365691489361702, 0.8098118279569892], 'fit_time': [0.4540121555328369, 0.2666594982147217, 0.5016107559204102], 'score_time': [0.03552842140197754, 0.029719829559326172, 0.035909414291381836]}",0.6030489781133227,0.14927577348676915,0.40742746988932294,0.10141703695385694,0.03371922175089518,0.0028322714467286427
"{'contamination': 0.004999999888241291, 'n_bins': 54.31692123413086, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4920212765957447, 0.5538563829787234, 0.7963709677419355], 'fit_time': [0.4507291316986084, 0.2587931156158447, 0.2912938594818115], 'score_time': [0.050734758377075195, 0.028985261917114258, 0.030916690826416016]}",0.6140828757721345,0.13134587025823977,0.3336053689320882,0.08387513116294312,0.03687890370686849,0.009829246695087689
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22805851063829788, 0.05585106382978723, 0.24395161290322578], 'fit_time': [0.4643676280975342, 0.5914492607116699, 0.3724048137664795], 'score_time': [0.07370138168334961, 0.045922040939331055, 0.03216695785522461]}",0.1759537291237703,0.0851729038796563,0.4760739008585612,0.08980681136323591,0.05059679349263509,0.01727555255767615
"{'contamination': 0.004999999888241291, 'n_bins': 4857.9541015625, 'n_random_cuts': 1000.0}","{'roc_auc': [0.23138297872340427, 0.05718085106382979, 0.28024193548387094], 'fit_time': [0.3873026371002197, 0.483323335647583, 0.7814421653747559], 'score_time': [0.030515670776367188, 0.044564008712768555, 0.045873403549194336]}",0.18960192175703497,0.09573680722543944,0.5506893793741862,0.16780967358419166,0.040317694346110024,0.006951660629219478
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.23869680851063832, 0.05019946808510638, 0.2493279569892473], 'fit_time': [0.4738776683807373, 0.3431668281555176, 0.32410359382629395], 'score_time': [0.03727102279663086, 0.0301513671875, 0.04629254341125488]}",0.17940807786166402,0.0914673127763378,0.3803826967875163,0.06656742952668684,0.037904977798461914,0.006604837453454725
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4913563829787234, 0.5551861702127658, 0.790994623655914], 'fit_time': [0.28820061683654785, 0.21697258949279785, 0.37297654151916504], 'score_time': [0.02796006202697754, 0.02892160415649414, 0.03789687156677246]}",0.6125123922824677,0.12886812541410717,0.29271658261617023,0.06376835015456758,0.03159284591674805,0.0044748702300612874
"{'contamination': 0.004999999888241291, 'n_bins': 50.05325698852539, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5113031914893617, 0.557845744680851, 0.7876344086021505], 'fit_time': [0.3317606449127197, 0.5890555381774902, 0.6039934158325195], 'score_time': [0.022528648376464844, 0.06666040420532227, 0.03748607635498047]}",0.6189277815907878,0.12079734216877169,0.5082698663075765,0.12495976412502567,0.042225042978922524,0.018325689102670427
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5199468085106382, 0.5924202127659575, 0.7903225806451613], 'fit_time': [0.5268990993499756, 0.5970771312713623, 0.7865347862243652], 'score_time': [0.0468745231628418, 0.0386660099029541, 0.04344916343688965]}",0.6342298673072523,0.11427102271641074,0.6368370056152344,0.10966101762724498,0.04299656550089518,0.0033663586809476965
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5086436170212766, 0.5711436170212765, 0.7755376344086022], 'fit_time': [0.5306923389434814, 0.2814018726348877, 0.7057185173034668], 'score_time': [0.04830169677734375, 0.04841446876525879, 0.07995796203613281]}",0.6184416228170517,0.11397640148580294,0.5059375762939453,0.17410868720634717,0.05889137585957845,0.014896397086341787
"{'contamination': 0.004999999888241291, 'n_bins': 50.22600173950195, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5172872340425532, 0.6003989361702128, 0.7876344086021505], 'fit_time': [0.47086620330810547, 0.6782221794128418, 0.30869078636169434], 'score_time': [0.022939443588256836, 0.06039547920227051, 0.02899456024169922]}",0.6351068596049722,0.11306452040009188,0.48592638969421387,0.1512359514645215,0.03744316101074219,0.016416917944518297
"{'contamination': 0.004999999888241291, 'n_bins': 4999.9873046875, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2440159574468085, 0.051196808510638306, 0.28494623655913975], 'fit_time': [0.32026171684265137, 0.4066765308380127, 0.4045867919921875], 'score_time': [0.021941184997558594, 0.04288506507873535, 0.033036231994628906]}",0.19338633417219553,0.1019222509005347,0.3771750132242839,0.04025281961866021,0.03262082735697428,0.00855534721576383
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.238031914893617, 0.05784574468085107, 0.29166666666666663], 'fit_time': [0.3878335952758789, 0.3741605281829834, 0.5380294322967529], 'score_time': [0.02964615821838379, 0.045935630798339844, 0.06389307975769043]}",0.19584810874704486,0.10000886965775549,0.43334118525187176,0.07423593017279104,0.04649162292480469,0.0139867736132718
"{'contamination': 0.004999999888241291, 'n_bins': 4067.6689453125, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22872340425531915, 0.04920212765957446, 0.27956989247311825], 'fit_time': [0.3511815071105957, 0.28823375701904297, 0.39603185653686523], 'score_time': [0.02799081802368164, 0.022554397583007812, 0.03714346885681152]}",0.1858318081293373,0.09881664343612302,0.34514904022216797,0.04421463224984508,0.02922956148783366,0.00602002847089146
"{'contamination': 0.004999999888241291, 'n_bins': 671.60791015625, 'n_random_cuts': 1000.0}","{'roc_auc': [0.26728723404255317, 0.1223404255319149, 0.2923387096774193], 'fit_time': [0.5558888912200928, 0.4223916530609131, 0.3857390880584717], 'score_time': [0.02892470359802246, 0.0359036922454834, 0.03418564796447754]}",0.22732212308396246,0.07493446791943507,0.45467321077982586,0.07311777305851258,0.0330046812693278,0.002969015817476316
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.48404255319148937, 0.5857712765957447, 0.7990591397849462], 'fit_time': [0.3983485698699951, 0.3124842643737793, 0.6723372936248779], 'score_time': [0.0310516357421875, 0.052858829498291016, 0.07590913772583008]}",0.6229576565240601,0.13126558979508682,0.4610567092895508,0.1534552784524856,0.05327320098876953,0.018315342363752773
"{'contamination': 0.004999999888241291, 'n_bins': 50.004573822021484, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4886968085106383, 0.5086436170212766, 0.8064516129032259], 'fit_time': [0.6287198066711426, 0.3767211437225342, 0.3661346435546875], 'score_time': [0.039893388748168945, 0.033910274505615234, 0.04389238357543945]}",0.6012640128117136,0.14531788652451058,0.45719186464945477,0.12136554883792897,0.03923201560974121,0.004101925254612526
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4787234042553191, 0.5751329787234043, 0.7956989247311829], 'fit_time': [0.381702184677124, 0.46342968940734863, 0.6264872550964355], 'score_time': [0.024933576583862305, 0.08389830589294434, 0.021940231323242188]}",0.6165184359033021,0.13267237138838928,0.4905397097269694,0.1017550902128718,0.043590704600016274,0.028527963713457963
"{'contamination': 0.004999999888241291, 'n_bins': 50.26760482788086, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4767287234042553, 0.6050531914893617, 0.8010752688172044], 'fit_time': [0.2771275043487549, 0.21435976028442383, 0.16445088386535645], 'score_time': [0.029981136322021484, 0.015163421630859375, 0.031557321548461914]}",0.6276190612369404,0.1333718716932149,0.21864604949951172,0.046099778794237795,0.025567293167114258,0.00738473638320661
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.21808510638297873, 0.07513297872340424, 0.26814516129032256], 'fit_time': [0.3560793399810791, 0.3290994167327881, 0.2453923225402832], 'score_time': [0.04441404342651367, 0.021767616271972656, 0.022937297821044922]}",0.1871210821322352,0.0817822464563136,0.3101903597513835,0.04712443304295037,0.029706319173177082,0.010410888635324684
"{'contamination': 0.004999999888241291, 'n_bins': 84.02362060546875, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4168882978723405, 0.3071808510638298, 0.6471774193548387], 'fit_time': [0.25443172454833984, 0.2409076690673828, 0.3911714553833008], 'score_time': [0.015958786010742188, 0.029308795928955078, 0.02660083770751953]}",0.45708218943033635,0.14168292840317218,0.2955036163330078,0.0678723143880113,0.023956139882405598,0.0057620315366322785
"{'contamination': 0.004999999888241291, 'n_bins': 4965.4765625, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22406914893617022, 0.0678191489361702, 0.2977150537634408], 'fit_time': [0.637211799621582, 0.4300882816314697, 0.4143993854522705], 'score_time': [0.0329129695892334, 0.03455948829650879, 0.046465396881103516]}",0.19653445054526042,0.09585284372653792,0.4938998222351074,0.10153908118764413,0.0379792849222819,0.006038119359347653
"{'contamination': 0.004999999888241291, 'n_bins': 1938.9359130859375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.25398936170212766, 0.08710106382978725, 0.2842741935483871], 'fit_time': [0.2703061103820801, 0.35787415504455566, 0.2410287857055664], 'score_time': [0.021635055541992188, 0.04698324203491211, 0.02169203758239746]}",0.20845487302676735,0.08669622450430715,0.2897363503774007,0.049641117054971144,0.030103445053100586,0.011935841580400109
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.507313829787234, 0.5272606382978724, 0.7896505376344086], 'fit_time': [0.22664380073547363, 0.21747636795043945, 0.3314089775085449], 'score_time': [0.015420198440551758, 0.016811847686767578, 0.0396120548248291]}",0.608075001906505,0.12865127327675752,0.25850971539815265,0.05168324853145865,0.023948033650716145,0.011090697044923657
"{'contamination': 0.004999999888241291, 'n_bins': 50.00014877319336, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4660904255319149, 0.47140957446808507, 0.7876344086021505], 'fit_time': [0.2953650951385498, 0.21880125999450684, 0.22174715995788574], 'score_time': [0.022960424423217773, 0.023839235305786133, 0.023850440979003906]}",0.5750448028673835,0.15033923569979785,0.24530450503031412,0.03541860709793791,0.023550033569335938,0.00041694172308026357
"{'contamination': 0.004999999888241291, 'n_bins': 4944.2265625, 'n_random_cuts': 1000.0}","{'roc_auc': [0.23138297872340424, 0.04255319148936171, 0.25336021505376344], 'fit_time': [0.5888392925262451, 0.4063239097595215, 0.2851250171661377], 'score_time': [0.06081557273864746, 0.023585081100463867, 0.02162647247314453]}",0.17576546175550978,0.09462163755814021,0.42676273981730145,0.12483028370545585,0.03534237543741862,0.018030009659809793
"{'contamination': 0.004999999888241291, 'n_bins': 92.60362243652344, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4175531914893617, 0.2639627659574468, 0.6384408602150538], 'fit_time': [0.22133970260620117, 0.2654731273651123, 0.2819993495941162], 'score_time': [0.01595783233642578, 0.036702632904052734, 0.02405548095703125]}",0.43998560588728736,0.15370072799977774,0.2562707265218099,0.025604834558278604,0.02557198206583659,0.008536647248087108
"{'contamination': 0.004999999888241291, 'n_bins': 4980.48583984375, 'n_random_cuts': 1000.0}","{'roc_auc': [0.24202127659574466, 0.06715425531914894, 0.2728494623655913], 'fit_time': [0.3965749740600586, 0.32918429374694824, 0.48381853103637695], 'score_time': [0.03867030143737793, 0.030976057052612305, 0.03774142265319824]}",0.1940083314268283,0.09057800221656001,0.40319259961446124,0.06330235151769403,0.03579592704772949,0.003429194660198222
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.2247340425531915, 0.0538563829787234, 0.27822580645161293], 'fit_time': [0.5648720264434814, 0.5255651473999023, 0.43383097648620605], 'score_time': [0.051698923110961914, 0.0299224853515625, 0.02362537384033203]}",0.18560541066117595,0.09568593391122457,0.5080893834431967,0.054905925229002124,0.03508226076761881,0.01202770423981582
"{'contamination': 0.004999999888241291, 'n_bins': 2650.828857421875, 'n_random_cuts': 1000.0}","{'roc_auc': [0.22539893617021275, 0.050531914893617025, 0.28494623655913975], 'fit_time': [0.2683393955230713, 0.43883728981018066, 0.35934925079345703], 'score_time': [0.05340170860290527, 0.045304059982299805, 0.026928186416625977]}",0.1869590292076565,0.09948446574195817,0.35550864537556964,0.06965843177757454,0.04187798500061035,0.011075960050848092
"{'contamination': 0.004999999888241291, 'n_bins': 50.05472946166992, 'n_random_cuts': 1000.0}","{'roc_auc': [0.4873670212765957, 0.6043882978723404, 0.8024193548387096], 'fit_time': [0.25988268852233887, 0.2617318630218506, 0.2448279857635498], 'score_time': [0.02760934829711914, 0.02543783187866211, 0.02593088150024414]}",0.6313915579958819,0.13002916407152182,0.2554808457692464,0.007570443901918344,0.02632602055867513,0.0009295059782954276
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5113031914893618, 0.6003989361702128, 0.814516129032258], 'fit_time': [0.3122706413269043, 0.785649299621582, 0.43450307846069336], 'score_time': [0.023810148239135742, 0.18602943420410156, 0.028922080993652344]}",0.6420727522306109,0.12724530530206865,0.5108076731363932,0.20064667437842812,0.07958722114562988,0.0752949378763738
"{'contamination': 0.004999999888241291, 'n_bins': 50.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.5139627659574468, 0.6090425531914894, 0.8151881720430108], 'fit_time': [0.6220381259918213, 0.3516530990600586, 0.6635618209838867], 'score_time': [0.12325143814086914, 0.03889346122741699, 0.04105210304260254]}",0.6460644970639823,0.12573027894114377,0.5457510153452555,0.1382908894110286,0.06773233413696289,0.039267824960298695
"{'contamination': 0.004999999888241291, 'n_bins': 4003.18017578125, 'n_random_cuts': 1000.0}","{'roc_auc': [0.24601063829787234, 0.05119680851063829, 0.2983870967741935], 'fit_time': [0.4426229000091553, 0.7000772953033447, 0.8035111427307129], 'score_time': [0.04926156997680664, 0.05485272407531738, 0.12022519111633301]}",0.19853151452756804,0.10635305997306577,0.6487371126810709,0.15173868260363446,0.07477982838948567,0.032215689718617616
"{'contamination': 0.004999999888241291, 'n_bins': 5000.0, 'n_random_cuts': 1000.0}","{'roc_auc': [0.23803191489361702, 0.06316489361702128, 0.2647849462365591], 'fit_time': [0.4344005584716797, 0.4408884048461914, 0.443087100982666], 'score_time': [0.036901235580444336, 0.05464315414428711, 0.03756356239318848]}",0.18866058491573248,0.08940845438180581,0.439458688100179,0.003687553179653984,0.04303598403930664,0.008211961502839793
"{'contamination': 0.004999999888241291, 'n_bins': 4997.16455078125, 'n_random_cuts': 1000.0}","{'roc_auc': [0.21210106382978722, 0.06050531914893617, 0.26243279569892475], 'fit_time': [0.3422820568084717, 0.3438990116119385, 0.4562864303588867], 'score_time': [0.03389477729797363, 0.02892470359802246, 0.06482815742492676]}",0.1783463928925494,0.08582233510387395,0.38082249959309894,0.05336514012397244,0.04254921277364095,0.015883722049675655
