params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'kernel': 'poly', 'nu': 0.004215756896883249, 'gamma': 0.05644048750400543}","{'roc_auc': [0.29853723404255317, 0.3789893617021276, 0.36155913978494625], 'fit_time': [0.0009975433349609375, 0.0019943714141845703, 0.000997781753540039], 'score_time': [0.0009968280792236328, 0.0009970664978027344, 0.0009968280792236328]}",0.346361911843209,0.034557710322232045,0.0013298988342285156,0.0004698530772812187,0.0009969075520833333,1.1239159602905075e-07
"{'kernel': 'sigmoid', 'nu': 0.0007050567655824125, 'gamma': 0.06657910346984863}","{'roc_auc': [0.48470744680851063, 0.7526595744680852, 0.4663978494623656], 'fit_time': [0.00323486328125, 0.0029921531677246094, 0.0019948482513427734], 'score_time': [0.001993417739868164, 0.0009970664978027344, 0.000997304916381836]}",0.5679216235796538,0.1308431458212131,0.002740621566772461,0.0005365696154319078,0.0013292630513509114,0.0004696282940939862
"{'kernel': 'linear', 'nu': 0.0006948126829229295, 'gamma': 0.09722667932510376}","{'roc_auc': [0.6436170212765957, 0.3191489361702128, 0.4899193548387097], 'fit_time': [0.0019953250885009766, 0.0027227401733398438, 0.0029921531677246094], 'score_time': [0.0009970664978027344, 0.0, 0.0009970664978027344]}",0.484228437428506,0.132524650458894,0.002570072809855143,0.00042102814457563016,0.0006647109985351562,0.00047002165459349024
"{'kernel': 'linear', 'nu': 0.00040412042289972305, 'gamma': 0.09548056870698929}","{'roc_auc': [0.4128989361702128, 0.31981382978723405, 0.334005376344086], 'fit_time': [0.0029921531677246094, 0.003989219665527344, 0.003988504409790039], 'score_time': [0.0, 0.0016701221466064453, 0.0]}",0.35557271410051094,0.04094770486858738,0.003656625747680664,0.0004698531579353873,0.0005567073822021484,0.0007873031301835005
"{'kernel': 'linear', 'nu': 0.0041125863790512085, 'gamma': 0.02820385992527008}","{'roc_auc': [0.3630319148936171, 0.37367021276595747, 0.3575268817204301], 'fit_time': [0.002991914749145508, 0.00399017333984375, 0.0029926300048828125], 'score_time': [0.000997304916381836, 0.0009961128234863281, 0.0009968280792236328]}",0.36474300312666824,0.006700629399160266,0.00332490603129069,0.00047041511580713945,0.0009967486063639324,4.899036091938795e-07
"{'kernel': 'rbf', 'nu': 0.0028346353210508823, 'gamma': 0.016269784420728683}","{'roc_auc': [0.8357712765957447, 0.9514627659574467, 0.8918010752688172], 'fit_time': [0.00399017333984375, 0.002991914749145508, 0.0036363601684570312], 'score_time': [0.0009970664978027344, 0.0009975433349609375, 0.000995635986328125]}",0.8930117059406696,0.047238609898047915,0.003539482752482096,0.0004132545452625178,0.0009967486063639324,8.104673248279548e-07
"{'kernel': 'linear', 'nu': 0.0034461277537047863, 'gamma': 0.025145329535007477}","{'roc_auc': [0.43417553191489366, 0.37367021276595747, 0.35551075268817206], 'fit_time': [0.002992391586303711, 0.002991914749145508, 0.0009975433349609375], 'score_time': [0.0009970664978027344, 0.0, 0.0009975433349609375]}",0.3877854991230077,0.03363002482309878,0.0023272832234700522,0.0009402681125305318,0.0006648699442545573,0.00047013408649250444
"{'kernel': 'linear', 'nu': 0.001731240306980908, 'gamma': 0.07071702927350998}","{'roc_auc': [0.4142287234042553, 0.8750000000000001, 0.3521505376344086], 'fit_time': [0.0019948482513427734, 0.0029916763305664062, 0.0009975433349609375], 'score_time': [0.0, 0.0, 0.0009975433349609375]}",0.5471264203462214,0.23322269538412707,0.0019946893056233725,0.0008141013941716827,0.0003325144449869792,0.00047024643778554833
"{'kernel': 'poly', 'nu': 0.001899372786283493, 'gamma': 0.05855546146631241}","{'roc_auc': [0.3863031914893617, 0.08776595744680851, 0.10416666666666666], 'fit_time': [0.0029909610748291016, 0.0029921531677246094, 0.002992868423461914], 'score_time': [0.0009975433349609375, 0.000997304916381836, 0.0009970664978027344]}",0.19274527186761228,0.13702979481838562,0.0029919942220052085,7.867411722033553e-07,0.000997304916381836,1.9466795466607238e-07
"{'kernel': 'linear', 'nu': 0.004075073171406984, 'gamma': 0.010196498595178127}","{'roc_auc': [0.3630319148936171, 0.37367021276595747, 0.3575268817204301], 'fit_time': [0.0029921531677246094, 0.002992391586303711, 0.002990245819091797], 'score_time': [0.0009970664978027344, 0.0009970664978027344, 0.000997304916381836]}",0.36474300312666824,0.006700629399160266,0.0029915968577067056,9.602742174144245e-07,0.0009971459706624348,1.1239159602905075e-07
"{'kernel': 'linear', 'nu': 0.0033043152652680874, 'gamma': 0.061810389161109924}","{'roc_auc': [0.43417553191489366, 0.37367021276595747, 0.35551075268817206], 'fit_time': [0.004388332366943359, 0.002992391586303711, 0.003990650177001953], 'score_time': [0.0, 0.000997304916381836, 0.0]}",0.3877854991230077,0.03363002482309878,0.0037904580434163413,0.0005872082728330595,0.00033243497212727863,0.0004701340461895193
"{'kernel': 'poly', 'nu': 0.000466610916191712, 'gamma': 0.09256213158369064}","{'roc_auc': [0.3863031914893617, 0.08776595744680851, 0.10416666666666666], 'fit_time': [0.002992391586303711, 0.0029916763305664062, 0.002992391586303711], 'score_time': [0.0009970664978027344, 0.0009968280792236328, 0.0009968280792236328]}",0.19274527186761228,0.13702979481838562,0.0029921531677246094,3.371747880871523e-07,0.0009969075520833333,1.1239159602905075e-07
"{'kernel': 'sigmoid', 'nu': 0.0014497601659968495, 'gamma': 0.025860540568828583}","{'roc_auc': [0.5871010638297872, 0.6801861702127661, 0.6068548387096775], 'fit_time': [0.0029916763305664062, 0.0029921531677246094, 0.0029931068420410156], 'score_time': [0.0, 0.000997304916381836, 0.0009963512420654297]}",0.6247140242507436,0.04004515899768902,0.0029923121134440103,5.947204250930057e-07,0.0006645520528157552,0.0004699094242864974
"{'kernel': 'poly', 'nu': 0.00031810501241125166, 'gamma': 0.0807042270898819}","{'roc_auc': [0.34175531914893614, 0.6462765957446808, 0.04166666666666666], 'fit_time': [0.0029921531677246094, 0.0025131702423095703, 0.0015048980712890625], 'score_time': [0.0, 0.0009989738464355469, 0.0]}",0.34323286052009455,0.24683318109107336,0.002336740493774414,0.0006198534894604858,0.0003329912821451823,0.00047092078736172264
"{'kernel': 'rbf', 'nu': 0.002496609929949045, 'gamma': 0.05109691619873047}","{'roc_auc': [0.8351063829787234, 0.9335106382978723, 0.8864247311827956], 'fit_time': [0.0029931068420410156, 0.000997304916381836, 0.0019948482513427734], 'score_time': [0.0009965896606445312, 0.0009965896606445312, 0.0009975433349609375]}",0.8850139174864639,0.04018575338511048,0.001995086669921875,0.000814782741696127,0.0009969075520833333,4.49566384116203e-07
"{'kernel': 'linear', 'nu': 0.0005914219073019922, 'gamma': 0.020650556311011314}","{'roc_auc': [0.6436170212765957, 0.31981382978723405, 0.3797043010752688], 'fit_time': [0.002991914749145508, 0.0019948482513427734, 0.00420832633972168], 'score_time': [0.0009970664978027344, 0.000997304916381836, 0.0009930133819580078]}",0.44771171737969956,0.14066717979916796,0.003065029780069987,0.000905126388133613,0.0009957949320475261,1.969259849129338e-06
"{'kernel': 'rbf', 'nu': 0.0005701737245544791, 'gamma': 0.0312609001994133}","{'roc_auc': [0.8570478723404255, 0.9461436170212767, 0.8877688172043011], 'fit_time': [0.0019948482513427734, 0.001994609832763672, 0.000997304916381836], 'score_time': [0.000997304916381836, 0.0, 0.0009970664978027344]}",0.8969867688553345,0.036952590387679625,0.0016622543334960938,0.0004701902520620762,0.0006647904713948568,0.00047007786046845593
"{'kernel': 'linear', 'nu': 0.0011708218371495605, 'gamma': 0.020185187458992004}","{'roc_auc': [0.382313829787234, 0.31050531914893614, 0.3743279569892473], 'fit_time': [0.001994609832763672, 0.0019948482513427734, 0.0025048255920410156], 'score_time': [0.0009980201721191406, 0.0, 0.000997304916381836]}",0.35571570197513913,0.03213438010973377,0.002164761225382487,0.00024046183940354496,0.0006651083628336588,0.0004703027242327683
"{'kernel': 'sigmoid', 'nu': 0.000417595321778208, 'gamma': 0.09731537103652954}","{'roc_auc': [0.5, 0.3982712765957447, 0.45564516129032256], 'fit_time': [0.0029878616333007812, 0.002991914749145508, 0.003989458084106445], 'score_time': [0.000997304916381836, 0.0009989738464355469, 0.0009984970092773438]}",0.45130547929535575,0.0416437904232868,0.003323078155517578,0.00047120467163543734,0.0009982585906982422,7.018852922382233e-07
"{'kernel': 'poly', 'nu': 0.0025793651584535837, 'gamma': 0.08561813086271286}","{'roc_auc': [0.14827127659574468, 0.34906914893617025, 0.19959677419354835], 'fit_time': [0.002991199493408203, 0.002991199493408203, 0.0029931068420410156], 'score_time': [0.0009965896606445312, 0.0009970664978027344, 0.0010063648223876953]}",0.23231239990848776,0.08517699418876933,0.002991835276285807,8.99132768232406e-07,0.0010000069936116536,4.499876552229584e-06
"{'kernel': 'linear', 'nu': 0.00420581828802824, 'gamma': 0.031101034954190254}","{'roc_auc': [0.47805851063829785, 0.37367021276595747, 0.3575268817204301], 'fit_time': [0.0029914379119873047, 0.004987001419067383, 0.0029921531677246094], 'score_time': [0.0, 0.0009984970092773438, 0.0009975433349609375]}",0.4030852017082285,0.053422214937571225,0.0036568641662597656,0.0009405491166964253,0.0006653467814127604,0.00047047138207398977
"{'kernel': 'poly', 'nu': 0.0027481168508529663, 'gamma': 0.03317666053771973}","{'roc_auc': [0.34175531914893614, 0.06515957446808511, 0.37768817204301075], 'fit_time': [0.0009968280792236328, 0.0029921531677246094, 0.000997304916381836], 'score_time': [0.0009975433349609375, 0.0009963512420654297, 0.0009975433349609375]}",0.2615343552200107,0.13963066369486307,0.0016620953877766926,0.0009404928957177735,0.0009971459706624348,5.619579801452537e-07
"{'kernel': 'rbf', 'nu': 0.003564333776012063, 'gamma': 0.07180856168270111}","{'roc_auc': [0.8324468085106383, 0.9308510638297872, 0.8938172043010753], 'fit_time': [0.0019948482513427734, 0.001993894577026367, 0.003988981246948242], 'score_time': [0.0, 0.0009970664978027344, 0.000997304916381836]}",0.8857050255471669,0.04058082428381317,0.0026592413584391275,0.0009402681729850089,0.0006647904713948568,0.0004700778604684559
"{'kernel': 'poly', 'nu': 0.004882447421550751, 'gamma': 0.043809674680233}","{'roc_auc': [0.3863031914893617, 0.08776595744680851, 0.09946236559139784], 'fit_time': [0.0029914379119873047, 0.003987789154052734, 0.0029916763305664062], 'score_time': [0.0009970664978027344, 0.0009975433349609375, 0.000997304916381836]}",0.19117717150918936,0.13805753449401248,0.003323634465535482,0.0004696282940939862,0.000997304916381836,1.9466795466607238e-07
"{'kernel': 'poly', 'nu': 0.004679411184042692, 'gamma': 0.03154335543513298}","{'roc_auc': [0.34175531914893614, 0.06515957446808511, 0.04166666666666666], 'fit_time': [0.002991914749145508, 0.0029916763305664062, 0.00399017333984375], 'score_time': [0.0009965896606445312, 0.0, 0.0]}",0.1495271867612293,0.13626376466297707,0.003324588139851888,0.00047063981843656897,0.00033219655354817707,0.00046979687140143216
"{'kernel': 'sigmoid', 'nu': 0.003416110062971711, 'gamma': 0.006984451320022345}","{'roc_auc': [0.39494680851063835, 0.6090425531914893, 0.5295698924731183], 'fit_time': [0.0039904117584228516, 0.004018545150756836, 0.0039844512939453125], 'score_time': [0.0009965896606445312, 0.0, 0.0]}",0.5111864180584152,0.0883655704871494,0.003997802734375,1.4867585820952756e-05,0.00033219655354817707,0.00046979687140143216
"{'kernel': 'rbf', 'nu': 0.00455256225541234, 'gamma': 0.07810204476118088}","{'roc_auc': [0.829122340425532, 0.9308510638297872, 0.894489247311828], 'fit_time': [0.003989219665527344, 0.0029921531677246094, 0.003988742828369141], 'score_time': [0.0, 0.001995086669921875, 0.000997781753540039]}",0.8848208838557158,0.0420895175414218,0.0036567052205403647,0.0004699093033197254,0.000997622807820638,0.0008144907300773064
"{'kernel': 'linear', 'nu': 0.0026499456726014614, 'gamma': 0.03938227519392967}","{'roc_auc': [0.5113031914893617, 0.3164893617021276, 0.35551075268817206], 'fit_time': [0.0035016536712646484, 0.0019960403442382812, 0.004147052764892578], 'score_time': [0.000997781753540039, 0.0009970664978027344, 0.001035928726196289]}",0.3944344352932205,0.08416015236736152,0.0032149155934651694,0.0009012501141552843,0.0010102589925130208,1.815359134753366e-05
"{'kernel': 'sigmoid', 'nu': 0.0039075156673789024, 'gamma': 0.08680712431669235}","{'roc_auc': [0.3956117021276596, 0.4315159574468085, 0.4321236559139785], 'fit_time': [0.003988981246948242, 0.0029914379119873047, 0.002991914749145508], 'score_time': [0.0009975433349609375, 0.0009970664978027344, 0.0]}",0.41975043849614885,0.017070467079282853,0.003324111302693685,0.00047013408649250444,0.0006648699442545573,0.00047013408649250444
"{'kernel': 'poly', 'nu': 0.004452216438949108, 'gamma': 0.05762822553515434}","{'roc_auc': [0.29853723404255317, 0.3789893617021276, 0.1995967741935484], 'fit_time': [0.003982067108154297, 0.003989696502685547, 0.003988742828369141], 'score_time': [0.000997304916381836, 0.0009980201721191406, 0.0009980201721191406]}",0.29237445664607636,0.0733662501071835,0.003986835479736328,3.3941517677406665e-06,0.000997781753540039,3.371747880871523e-07
"{'kernel': 'sigmoid', 'nu': 0.0028767099138349295, 'gamma': 0.012020581401884556}","{'roc_auc': [0.6190159574468086, 0.6688829787234043, 0.7264784946236559], 'fit_time': [0.002992868423461914, 0.001995563507080078, 0.0019960403442382812], 'score_time': [0.0009975433349609375, 0.0009975433349609375, 0.0]}",0.6714591435979562,0.04390919944018548,0.002328157424926758,0.0004700216949061126,0.0006650288899739584,0.00047024643778554833
"{'kernel': 'linear', 'nu': 0.0009398727561347187, 'gamma': 0.011296818032860756}","{'roc_auc': [0.37566489361702127, 0.31050531914893614, 0.4899193548387097], 'fit_time': [0.0030155181884765625, 0.003985404968261719, 0.0009975433349609375], 'score_time': [0.001514434814453125, 0.0, 0.0009975433349609375]}",0.3920298558682224,0.07415393018460659,0.0026661554972330728,0.0012445534681060977,0.0008373260498046875,0.000628559403532685
"{'kernel': 'sigmoid', 'nu': 0.004125527571886778, 'gamma': 0.08974556624889374}","{'roc_auc': [0.3896276595744681, 0.4242021276595745, 0.4381720430107527], 'fit_time': [0.00299072265625, 0.0029921531677246094, 0.001984834671020508], 'score_time': [0.000997304916381836, 0.000997781753540039, 0.0]}",0.41733394341493174,0.02040454617507292,0.0026559034983317056,0.00047451767781077066,0.0006650288899739584,0.0004702464780789008
"{'kernel': 'poly', 'nu': 0.004516586661338806, 'gamma': 0.09359999746084213}","{'roc_auc': [0.2300531914893617, 0.13696808510638298, 0.1303763440860215], 'fit_time': [0.0019936561584472656, 0.0039899349212646484, 0.0029909610748291016], 'score_time': [0.0, 0.0009996891021728516, 0.0009987354278564453]}",0.16579920689392205,0.04551405398125672,0.0029915173848470054,0.0008149774871449118,0.0006661415100097656,0.00047103333986194185
"{'kernel': 'rbf', 'nu': 0.0033414799254387617, 'gamma': 0.020369108766317368}","{'roc_auc': [0.8331117021276596, 0.9501329787234042, 0.8978494623655915], 'fit_time': [0.0019948482513427734, 0.002992868423461914, 0.0029914379119873047], 'score_time': [0.0009965896606445312, 0.0009953975677490234, 0.0009975433349609375]}",0.8936980477388851,0.04786383796128738,0.0026597181955973306,0.0004701344089162611,0.0009965101877848308,8.778064264605253e-07
"{'kernel': 'rbf', 'nu': 0.0017471599858254194, 'gamma': 0.08082667738199234}","{'roc_auc': [0.8231382978723404, 0.9275265957446808, 0.8971774193548387], 'fit_time': [0.0029916763305664062, 0.0029931068420410156, 0.0020627975463867188], 'score_time': [0.000997304916381836, 0.0, 0.0009958744049072266]}",0.8826141043239533,0.043842876971352494,0.0026825269063313804,0.00043821522206470993,0.0006643931070963541,0.000469797234388504
"{'kernel': 'linear', 'nu': 0.0014889544108882546, 'gamma': 0.027134347707033157}","{'roc_auc': [0.5159574468085106, 0.31449468085106386, 0.3521505376344086], 'fit_time': [0.001994609832763672, 0.0020322799682617188, 0.002992391586303711], 'score_time': [0.0010039806365966797, 0.0009987354278564453, 0.0]}",0.3942008884313277,0.08745660073588579,0.0023397604624430337,0.00046173607010271435,0.000667572021484375,0.00047204956021956935
"{'kernel': 'poly', 'nu': 0.0007564704865217209, 'gamma': 0.006178762763738632}","{'roc_auc': [0.9640957446808511, 0.930186170212766, 0.9428763440860215], 'fit_time': [0.002992391586303711, 0.002003192901611328, 0.001995563507080078], 'score_time': [0.0, 0.0009949207305908203, 0.0009963512420654297]}",0.9457194196598796,0.013988736402088043,0.0023303826649983725,0.0004681213595006619,0.00066375732421875,0.00046934766835207627
"{'kernel': 'linear', 'nu': 0.0019237017259001732, 'gamma': 0.09803507477045059}","{'roc_auc': [0.4142287234042553, 0.34574468085106386, 0.3521505376344086], 'fit_time': [0.0029916763305664062, 0.002991914749145508, 0.003988981246948242], 'score_time': [0.0009965896606445312, 0.0009987354278564453, 0.0009980201721191406]}",0.37070798062990934,0.030884732355488925,0.0033241907755533853,0.0004700778604684559,0.000997781753540039,8.920806376395086e-07
"{'kernel': 'linear', 'nu': 0.001018775743432343, 'gamma': 0.05942402780056}","{'roc_auc': [0.37566489361702127, 0.31050531914893614, 0.4899193548387097], 'fit_time': [0.003988981246948242, 0.0029916763305664062, 0.003050088882446289], 'score_time': [0.0, 0.0009975433349609375, 0.0]}",0.3920298558682224,0.07415393018460659,0.0033435821533203125,0.00045698869358449477,0.0003325144449869792,0.00047024643778554833
"{'kernel': 'poly', 'nu': 0.0047957515344023705, 'gamma': 0.017236044630408287}","{'roc_auc': [0.3809840425531915, 0.06515957446808511, 0.02956989247311828], 'fit_time': [0.002992391586303711, 0.0019948482513427734, 0.0019948482513427734], 'score_time': [0.0009980201721191406, 0.000997304916381836, 0.000997304916381836]}",0.158571169831465,0.1579393783077839,0.0023273626963297525,0.0004702464377855484,0.0009975433349609375,3.371747880871523e-07
"{'kernel': 'sigmoid', 'nu': 0.002552783815190196, 'gamma': 0.06195174902677536}","{'roc_auc': [0.4694148936170213, 0.7460106382978723, 0.6055107526881721], 'fit_time': [0.00399470329284668, 0.002991914749145508, 0.00399017333984375], 'score_time': [0.0009915828704833984, 0.000997304916381836, 0.0]}",0.6069787615343553,0.11292451101323686,0.003658930460611979,0.0004716549583653248,0.0006629625956217448,0.00046879116732823707
"{'kernel': 'sigmoid', 'nu': 0.0022277908865362406, 'gamma': 0.04678088054060936}","{'roc_auc': [0.47739361702127664, 0.6988031914893617, 0.6135752688172044], 'fit_time': [0.0029926300048828125, 0.002992391586303711, 0.002992391586303711], 'score_time': [0.0, 0.000997304916381836, 0.000997781753540039]}",0.5965906924426142,0.09118445332585606,0.0029924710591634116,1.1239159602905075e-07,0.0006650288899739584,0.0004702464780789008
"{'kernel': 'sigmoid', 'nu': 0.0012925207847729325, 'gamma': 0.040688347071409225}","{'roc_auc': [0.48005319148936176, 0.7087765957446809, 0.6041666666666666], 'fit_time': [0.002991199493408203, 0.0029935836791992188, 0.002991914749145508], 'score_time': [0.0009982585906982422, 0.0009970664978027344, 0.0009975433349609375]}",0.5976654846335697,0.09348902944340985,0.00299223264058431,9.989583563785977e-07,0.000997622807820638,4.899036091938795e-07
"{'kernel': 'linear', 'nu': 0.0017901238752529025, 'gamma': 0.08562693744897842}","{'roc_auc': [0.4142287234042553, 0.34574468085106386, 0.3521505376344086], 'fit_time': [0.00299072265625, 0.0029916763305664062, 0.003988981246948242], 'score_time': [0.0009970664978027344, 0.0, 0.0]}",0.37070798062990934,0.030884732355488925,0.003323793411254883,0.0004703589905164545,0.0003323554992675781,0.00047002165459349024
"{'kernel': 'linear', 'nu': 0.00025533855659887195, 'gamma': 0.04612232744693756}","{'roc_auc': [0.726063829787234, 0.3058510638297872, 0.33467741935483875], 'fit_time': [0.0019958019256591797, 0.0029926300048828125, 0.003746509552001953], 'score_time': [0.0009963512420654297, 0.0, 0.0009970664978027344]}",0.45553077099062,0.191657405491506,0.002911647160847982,0.0007170136976862967,0.0006644725799560547,0.0004698531579353873
"{'kernel': 'poly', 'nu': 0.000514476909302175, 'gamma': 0.08829892426729202}","{'roc_auc': [0.3863031914893617, 0.08776595744680851, 0.09946236559139784], 'fit_time': [0.002991914749145508, 0.001993894577026367, 0.0019948482513427734], 'score_time': [0.0009975433349609375, 0.000997304916381836, 0.0009975433349609375]}",0.19117717150918936,0.13805753449401248,0.0023268858591715493,0.0004702465989589376,0.000997463862101237,1.1239159602905075e-07
"{'kernel': 'linear', 'nu': 0.0038870731368660927, 'gamma': 0.0907469317317009}","{'roc_auc': [0.3630319148936171, 0.37367021276595747, 0.3575268817204301], 'fit_time': [0.0019948482513427734, 0.0019965171813964844, 0.003988981246948242], 'score_time': [0.0009965896606445312, 0.0009963512420654297, 0.0]}",0.36474300312666824,0.006700629399160266,0.0026601155598958335,0.0009396501856190363,0.0006643136342366537,0.0004697406856876018
"{'kernel': 'linear', 'nu': 0.004848896060138941, 'gamma': 0.0025760517455637455}","{'roc_auc': [0.4488031914893617, 0.33776595744680854, 0.3575268817204301], 'fit_time': [0.0029904842376708984, 0.002992868423461914, 0.002991914749145508], 'score_time': [0.000997781753540039, 0.0009965896606445312, 0.0009970664978027344]}",0.38136534355220014,0.048363354121578106,0.002991755803426107,9.79807218387759e-07,0.0009971459706624348,4.899036091938795e-07
"{'kernel': 'linear', 'nu': 0.0016156990313902497, 'gamma': 0.0015361551195383072}","{'roc_auc': [0.5159574468085106, 0.8750000000000001, 0.3521505376344086], 'fit_time': [0.003796815872192383, 0.002991914749145508, 0.0029947757720947266], 'score_time': [0.0, 0.0009980201721191406, 0.0009949207305908203]}",0.5810359948143065,0.218356441217724,0.0032611687978108725,0.00037876147954720574,0.0006643136342366537,0.00046974237982748206
"{'kernel': 'rbf', 'nu': 0.003016195958480239, 'gamma': 0.08313841372728348}","{'roc_auc': [0.8297872340425532, 0.9315159574468086, 0.896505376344086], 'fit_time': [0.003987789154052734, 0.0029916763305664062, 0.0020046234130859375], 'score_time': [0.000997304916381836, 0.0009970664978027344, 0.0009968280792236328]}",0.885936189277816,0.0421976624770949,0.002994696299235026,0.0008096268396383467,0.0009970664978027344,1.9466795466607238e-07
"{'kernel': 'sigmoid', 'nu': 0.0035828666295856237, 'gamma': 0.010253035463392735}","{'roc_auc': [0.6309840425531915, 0.7041223404255319, 0.6451612903225806], 'fit_time': [0.0019948482513427734, 0.0025742053985595703, 0.002991914749145508], 'score_time': [0.0009965896606445312, 0.0009970664978027344, 0.0]}",0.660089224433768,0.03166949180243516,0.002520322799682617,0.0004088299574040153,0.0006645520528157552,0.0004699093033197255
"{'kernel': 'linear', 'nu': 0.002954529831185937, 'gamma': 0.09637630730867386}","{'roc_auc': [0.4421542553191489, 0.3164893617021276, 0.35551075268817206], 'fit_time': [0.002991914749145508, 0.004987955093383789, 0.0029921531677246094], 'score_time': [0.0009970664978027344, 0.0, 0.0009975433349609375]}",0.3713847899031495,0.05251606208308203,0.0036573410034179688,0.0009408862511917619,0.0006648699442545573,0.00047013408649250444
"{'kernel': 'poly', 'nu': 0.004984656814485788, 'gamma': 0.08301564306020737}","{'roc_auc': [0.2300531914893617, 0.14627659574468085, 0.28696236559139787], 'fit_time': [0.0032951831817626953, 0.0019943714141845703, 0.0019941329956054688], 'score_time': [0.0, 0.0, 0.0009987354278564453]}",0.2210973842751468,0.05778279052615635,0.0024278958638509116,0.0006132647514566698,0.00033291180928548175,0.0004708083957656936
"{'kernel': 'poly', 'nu': 0.004879072308540344, 'gamma': 0.08088257163763046}","{'roc_auc': [0.15492021276595747, 0.14960106382978725, 0.1532258064516129], 'fit_time': [0.00299072265625, 0.002991914749145508, 0.003988504409790039], 'score_time': [0.0009968280792236328, 0.0009970664978027344, 0.0009968280792236328]}",0.15258236101578584,0.002218686228823291,0.003323713938395182,0.00047007810231521795,0.0009969075520833333,1.1239159602905075e-07
"{'kernel': 'linear', 'nu': 0.00498394388705492, 'gamma': 0.029366442933678627}","{'roc_auc': [0.4488031914893617, 0.27593085106382975, 0.3575268817204301], 'fit_time': [0.0019960403442382812, 0.0019941329956054688, 0.0009968280792236328], 'score_time': [0.0010714530944824219, 0.0, 0.0009984970092773438]}",0.36075364142454047,0.07061171057122327,0.0016623338063557942,0.00047058425680493676,0.0006899833679199219,0.000488800186577093
"{'kernel': 'rbf', 'nu': 0.004611899610608816, 'gamma': 0.050173401832580566}","{'roc_auc': [0.8331117021276595, 0.9341755319148936, 0.8870967741935484], 'fit_time': [0.002991199493408203, 0.0029921531677246094, 0.002987384796142578], 'score_time': [0.0, 0.0009970664978027344, 0.0]}",0.8847946694120338,0.0412912354512396,0.002990245819091797,2.0601719851200933e-06,0.0003323554992675781,0.00047002165459349024
"{'kernel': 'rbf', 'nu': 0.000286808586679399, 'gamma': 0.02607845887541771}","{'roc_auc': [0.8444148936170213, 0.9421542553191489, 0.8918010752688172], 'fit_time': [0.002577066421508789, 0.003988981246948242, 0.0029921531677246094], 'score_time': [0.0, 0.0, 0.000997304916381836]}",0.8927900747349957,0.03990805513045295,0.0031860669453938804,0.0005924962916628851,0.00033243497212727863,0.0004701340461895193
"{'kernel': 'linear', 'nu': 0.0013883203500881791, 'gamma': 0.048536356538534164}","{'roc_auc': [0.382313829787234, 0.3277925531914893, 0.3521505376344086], 'fit_time': [0.0019941329956054688, 0.001994609832763672, 0.001995563507080078], 'score_time': [0.0009975433349609375, 0.0, 0.0009968280792236328]}",0.3540856402043773,0.02230023717175296,0.0019947687784830728,5.947204250930057e-07,0.0006647904713948568,0.0004700779410840571
"{'kernel': 'linear', 'nu': 0.0006315875216387212, 'gamma': 0.04064400866627693}","{'roc_auc': [0.6436170212765957, 0.3191489361702128, 0.3797043010752688], 'fit_time': [0.001994609832763672, 0.0019943714141845703, 0.0030651092529296875], 'score_time': [0.0009968280792236328, 0.0, 0.0]}",0.4474900861740258,0.14086889663617938,0.00235136349995931,0.0005046944713542331,0.0003322760264078776,0.0004699092629974612
"{'kernel': 'poly', 'nu': 0.0019093083683401346, 'gamma': 0.017292199656367302}","{'roc_auc': [0.3809840425531915, 0.35438829787234044, 0.3400537634408602], 'fit_time': [0.0029916763305664062, 0.002992391586303711, 0.002992868423461914], 'score_time': [0.0, 0.0, 0.0009970664978027344]}",0.35847536795546403,0.016957791590723314,0.0029923121134440103,4.899036091938795e-07,0.0003323554992675781,0.00047002165459349024
"{'kernel': 'poly', 'nu': 0.0025938558392226696, 'gamma': 0.09731730818748474}","{'roc_auc': [0.38231382978723405, 0.14960106382978725, 0.13172043010752688], 'fit_time': [0.00434112548828125, 0.0029909610748291016, 0.001995086669921875], 'score_time': [0.0009975433349609375, 0.0, 0.0009963512420654297]}",0.2212117745748494,0.11414999900954324,0.0031090577443440757,0.0009613999000849958,0.0006646315256754557,0.0004699657107794361
"{'kernel': 'linear', 'nu': 0.0027916869148612022, 'gamma': 0.06989410519599915}","{'roc_auc': [0.4421542553191489, 0.3164893617021276, 0.35551075268817206], 'fit_time': [0.0029785633087158203, 0.001995563507080078, 0.001994609832763672], 'score_time': [0.0009965896606445312, 0.0009968280792236328, 0.0009970664978027344]}",0.3713847899031495,0.05251606208308203,0.0023229122161865234,0.00046361549709849064,0.0009968280792236328,1.9466795466607238e-07
"{'kernel': 'sigmoid', 'nu': 0.0005327655817382038, 'gamma': 0.06163668632507324}","{'roc_auc': [0.4800531914893617, 0.692154255319149, 0.5913978494623656], 'fit_time': [0.0039904117584228516, 0.0019943714141845703, 0.000997304916381836], 'score_time': [0.0009965896606445312, 0.0, 0.000997304916381836]}",0.5878684320902922,0.08662585414555939,0.0023273626963297525,0.0012444100442798064,0.0006646315256754557,0.00046996554950971706
