trial,roc_auc_mean,roc_auc_std,value,contamination,n_bins,n_random_cuts
334,0.5515018493098451,0.1200135467345477,43.148830257529745,0.0031710000074717183,62,248
335,0.5738818348204072,0.14077101102500575,43.311082379540146,0.003347610707019851,62,154
336,0.4978694806680393,0.18582697777755194,31.20425028904874,0.0033616204639295095,56,134
337,0.5756167543658964,0.0889057043032684,48.671105006262806,0.002938492910921549,65,221
338,0.4856416342560818,0.15711006547219702,32.853156878388475,0.003380134314024229,73,168
339,0.5365024212613437,0.13773713292071693,39.87652883406268,0.002835492683774259,63,280
340,0.6125433729886373,0.13240879913881892,48.013457384981834,0.002867184929446536,51,252
341,0.563009990086174,0.1455367898937614,41.747320019241265,0.0029163261033766366,54,210
342,0.5325654884465797,0.15299517735526927,37.957031109131044,0.0027159246548514584,65,340
343,0.5828829215282544,0.11762708243330848,46.525583909494586,0.002968526321052612,59,275
344,0.5972818005033173,0.15118676956745344,44.609503093586376,0.002863386141207104,58,221
345,0.6062709715549456,0.12866011751812775,47.76108540368178,0.0028840109643043462,56,307
346,0.5438210173110654,0.0893218982148724,45.449911909619296,0.003155078761990865,65,113
347,0.5847298482422024,0.13501069542126018,44.97191528209422,0.0024048729887089703,58,452
348,0.5938167276748265,0.12424347257076199,46.957325510406456,0.0027983420951534885,59,327
349,0.5899679707160832,0.15580292008122543,43.41650506348578,0.002743187003564248,51,333
350,0.5783621215587585,0.14728343460294002,43.10786869558185,0.0022029717250103714,57,417
351,0.523316556089377,0.1256928676308239,39.76236884585531,0.002777022517191187,59,402
352,0.5717155685197896,0.10864047882108141,46.30750896987082,0.0029377132915472627,60,202
353,0.5893578891176695,0.12187414469828918,46.74837444193803,0.002892231866795709,52,316
354,0.594393445435827,0.1505854455170998,44.38079999187271,0.002953737072086661,52,297
355,0.6293968771448181,0.13245725854105184,49.693961860376625,0.002935257471927342,50,382
356,0.5633436284603065,0.12443226272742643,43.89113657328801,0.002595083953131663,64,421
357,0.5941908792801037,0.11701098088384725,47.717989839625645,0.002723321153123982,61,339
358,0.6375829329672843,0.12152510737499085,51.60578255922934,0.002957856281324042,51,302
359,0.5144822885685961,0.13804293261230294,37.643935595629316,0.0024807795483718035,64,504
360,0.6164755395409136,0.122655654275632,49.38198852652816,0.002396320490936857,52,482
361,0.5839243498817966,0.1027032619485196,48.122108793327705,0.0027253787795460593,57,386
362,0.5800541447418592,0.1301544746106403,44.98996701312189,0.0027535680284088574,60,413
363,0.5828900709219859,0.12174676408394278,46.114330683804305,0.002800577507367808,57,434
364,0.5323581560283688,0.15420595372562096,37.81522023027478,0.002665836306902728,63,393
365,0.5559392396858079,0.1550328377508202,40.09064019349877,0.002917927677207212,61,359
366,0.6085254137115839,0.1311762610660098,47.73491526455741,0.003032562241681665,53,360
367,0.6320397696941966,0.13704699956304345,49.49927701311532,0.0029455648545930403,52,344
368,0.5827613818348204,0.13682737860825817,44.59340032265622,0.0025272365644465108,55,407
369,0.5653764394112712,0.13163595686528937,43.374048254598186,0.002670885485052706,66,397
370,0.5960807023564403,0.14089969190949966,45.518101044694056,0.0028197917900151925,58,361
371,0.5600644398688325,0.13618953465932526,42.38749052095072,0.0026615618450022372,55,417
372,0.5651262106306718,0.12450064550226203,44.06255651284098,0.002901734538036482,58,332
373,0.509270380538397,0.16477961894651438,34.449076159188266,0.0027979250322722345,66,322
374,0.5142296766567528,0.13685343813408324,37.73762385226696,0.0031174924028590603,58,245
375,0.6295756119881034,0.14526622144124604,48.43093905468574,0.0031217984462012455,60,244
376,0.5987784069244261,0.1390917697123096,45.96866372121164,0.002820572812434542,50,402
377,0.5351607183710821,0.13803885269878333,39.71218656722988,0.002675750318536044,59,366
378,0.5837765957446809,0.16177651010613878,42.200008563854205,0.0028933570440864316,56,310
379,0.5935712651567148,0.12683314482055816,46.67381203361566,0.002832880428817792,50,365
380,0.548684988179669,0.17187594866594982,37.680903951371924,0.0029301356005892874,60,236
381,0.5567447380462136,0.1381740089912594,41.85707290549542,0.003034927652951488,58,257
382,0.5515328300160146,0.1225123468389656,42.902048317704896,0.0029601700434528136,52,304
383,0.5726855029360177,0.12454889324413275,44.8136609691885,0.003036405850640237,57,299
384,0.6247283230382062,0.12954150350223886,49.51868195359674,0.0028603804368987104,52,406
385,0.6014475139174864,0.13822515519504647,46.32223587224399,0.0031929751504480965,52,294
386,0.6175598642568443,0.12625783466233254,49.130202959451175,0.002899716628368034,53,370
387,0.5827637649660642,0.13742976636682655,44.53339985992376,0.0028482553735850124,57,379
388,0.6207270456798596,0.13023207179639823,49.04949738834613,0.002815920202174026,51,384
389,0.5976440364523755,0.14286947267589836,45.47745637764772,0.0027993490190467343,59,400
390,0.6222355677571875,0.11520591318226976,50.702965457491764,0.002735481070401116,57,414
391,0.624961869900099,0.1287792652074467,49.61826046926524,0.0029735829179833705,51,356
392,0.5984685998627316,0.12260640744204425,47.586219242068736,0.0026777271020046478,50,435
393,0.6119118432090292,0.14022939453844213,47.16824486705871,0.0028387976690138475,56,406
394,0.5629813925112485,0.13991284760144376,42.30685449098047,0.002834603955541092,58,380
395,0.5835120681766186,0.15493322903839257,42.857883913822604,0.002847284743397609,51,365
396,0.596059254175246,0.14946053025809353,44.65987239171525,0.0026422843280438204,55,430
397,0.6327022801799741,0.12735815255209273,50.534412762788136,0.0027632077483229003,51,370
398,0.6399231678486997,0.11574742616038809,52.41757416883116,0.002702954152410553,52,396
399,0.6235439068100358,0.13351119358647753,49.00327132235582,0.0026455154876896332,56,466
400,0.5871749408983451,0.13117126815791583,45.60036727404293,0.0028623132751590718,54,336
401,0.6138088156790972,0.11947312544947024,49.43356902296269,0.0026760135821249677,52,372
402,0.5362235949058186,0.17691775379583882,35.93058411099798,0.002825063167595215,55,428
403,0.5864981316251049,0.12880537833864833,45.769275328645655,0.0028866582183640003,57,369
404,0.6138183482040723,0.1252890681788203,48.8529280025252,0.002551869285428456,52,440
405,0.6113756386791733,0.1256750785357559,48.570056014341745,0.0029744028467777297,50,251
406,0.5960616373064898,0.12801143800823075,46.805019929825896,0.002755946625060747,57,433
407,0.5794297643559826,0.13789950638731902,44.15302579686636,0.0028481428370768043,53,375
408,0.5497335659269428,0.169929423817857,37.98041421090858,0.002521476418682607,56,444
409,0.6088495195607412,0.15155628739482493,45.729323216591624,0.0028824078233659887,51,342
410,0.603651910318005,0.13544849850643328,46.820341181157175,0.0029521290065372126,52,343
411,0.632096964844048,0.1120764136766366,52.00205511674114,0.0025891481895554806,50,394
412,0.6034231297185998,0.13359514415312687,46.98279855654729,0.002745660426992096,55,355
413,0.5877182948219325,0.10896663614870371,47.87516586732288,0.0025318405596262846,55,382
414,0.631293849614886,0.10686971563501094,52.44241339798751,0.0027079472066813713,50,396
415,0.5891863036681156,0.131882074100964,45.73042295671517,0.0025858860345631444,51,352
416,0.5630886334172196,0.16150120236752324,40.15874310496964,0.002306401719679631,52,429
417,0.6173572981011209,0.11679975063757157,50.05575474635494,0.0025943915201381553,51,378
418,0.6138803096164113,0.13703984079666315,47.684046881974815,0.002744126272645242,57,430
419,0.6189730610844201,0.08862205926184148,53.03510018225786,0.0028545617036199525,52,286
420,0.6313200640585679,0.132618540774439,49.870152328412885,0.0026684733282875375,54,379
421,0.5629075154426905,0.12698990584531475,43.59176095973757,0.0030947592953588323,51,230
422,0.5089105277205827,0.1583462613649955,35.056426635558715,0.002897583352274989,54,265
423,0.5959520132692747,0.15028332513631565,44.566868813295905,0.00267014081582496,50,377
424,0.6077270647449097,0.15621770400721482,45.150936073769486,0.003037270439530302,54,253
425,0.5530937809807062,0.12227132143764717,43.0822459543059,0.0028684090389290355,55,350
426,0.5709863303591857,0.13947179083649738,43.151453952268824,0.00290638787371824,53,235
427,0.6179244833371463,0.15971743999396346,45.820704334318286,0.002622201172730347,54,309
428,0.6034040646686494,0.1295398617093592,47.38642029592902,0.002406973689923608,52,307
429,0.619301933196065,0.10786492311083634,51.143701008522854,0.002859585072502401,56,230
430,0.5730382063601006,0.15071096853273974,42.23272378273609,0.0028597571323775465,54,314
431,0.6071932433462975,0.13018924411049604,47.70039992358015,0.002796591491968553,51,341
432,0.6031991153816824,0.1318812967579526,47.13178186237298,0.002717698372941196,50,375
433,0.6263035727903606,0.13665053418640483,48.96530386039558,0.002786628775587889,52,311
434,0.5305731907267597,0.16082320932820604,36.974998139855366,0.0027029271942856322,56,249
435,0.602133855715702,0.14238524925430784,45.97486064613941,0.002721649932377405,56,252
436,0.5607388660108289,0.1481802186099522,41.25586474008767,0.0030576127464247366,57,240
437,0.5339572370929612,0.16475343733049946,36.92037997624617,0.0028532603883123283,58,209
438,0.5452985586822238,0.16229326471673014,38.300529396549365,0.0027593502720725006,56,308
439,0.5212074849386106,0.16431780629929876,35.68896786393118,0.0029354518225999703,60,218
440,0.5776447990543735,0.13661166459384505,44.103313446052844,0.0026010755831958787,52,375
441,0.5944601731106535,0.12794172941782034,46.65184436928331,0.0030907792561589795,60,193
442,0.6403688133912911,0.13101927876317818,50.93495346281129,0.002821889210082297,57,270
443,0.49467846793258596,0.1376376816268949,35.7040786305691,0.002964106031946966,63,227
444,0.5446527301151529,0.12193215034005236,42.27205797751006,0.002872512739317673,60,220
445,0.6057848127812094,0.1376343638111466,46.81504489700629,0.0029920184871013895,57,237
446,0.5469119385342789,0.1290817807098387,41.783015782444025,0.0029315620444059142,61,266
447,0.5372745557843361,0.15860057914283868,37.86739766414975,0.003069336002725457,57,145
448,0.590797300388927,0.0994852706146686,49.131202977425836,0.003093617402455789,58,164
449,0.5947985777472737,0.15141004885414683,44.33885288931269,0.002830613744744227,59,219
450,0.576071932433463,0.13439785308049024,44.16740793529728,0.002907233374779814,57,255
451,0.5769751391748646,0.10845890677634862,46.851623239851605,0.0030496723200815518,62,172
452,0.5844843857240906,0.1434020935624965,44.10822921615941,0.0032655096246555866,63,117
453,0.6356454472660719,0.12989518640738493,50.57502608586869,0.0027648967390439365,51,315
454,0.5630409707923435,0.1516856362026929,41.13553345896506,0.002841357039560578,55,212
455,0.561017692366354,0.11115828223068637,44.985941013566766,0.002890685201506041,56,253
456,0.5466688591474109,0.16917216025167908,37.749669889573184,0.002911936710967454,55,203
457,0.5798873255547928,0.14112738216544737,43.87599433893455,0.0028068258406632783,55,281
458,0.5771800884618318,0.13371992935511676,44.3460159106715,0.0028714381644739783,53,230
459,0.6319587432319073,0.11271962375550897,51.92391194763984,0.0027025537064253448,50,325
460,0.5710220773278426,0.10268901368814086,46.83330636397017,0.0028330077704720505,60,251
461,0.6283721307099825,0.1142516986638252,51.412043204615735,0.00267873108740107,53,345
462,0.6103175284069245,0.13825047537946283,47.20670530274617,0.0031133902435935114,55,175
463,0.6148001982765194,0.14817534160088744,46.6624856675632,0.0028428190598772628,54,284
464,0.601440364523755,0.09951002250899517,50.19303420147598,0.0027719411990365086,51,314
465,0.6401710134980555,0.14044848621152742,49.97225272865281,0.0028038526290600175,53,272
466,0.609593056508808,0.12477633390617238,48.481672260263565,0.002673899426659774,51,327
467,0.622521543506444,0.13764875256543924,48.48727909410047,0.0029780289770736036,57,261
468,0.6361745024021963,0.12837624384269938,50.77982585594969,0.0027002134109958015,52,331
469,0.6169593151834057,0.12597011757261858,49.09891976107872,0.0029170379074045546,52,283
470,0.5486349424235492,0.1649040911759025,38.373085124764664,0.0029554860908688686,53,235
471,0.5917362540989858,0.15793440167178024,43.38018524272055,0.0027473279552220433,51,348
472,0.6117021276595745,0.11631394869590811,49.538817896366645,0.002824912983620409,59,250
473,0.6190731525966598,0.15716666801590004,46.19064845807598,0.0027400705762490227,52,306
474,0.5986592503622359,0.120467177498698,47.81920728635379,0.0027682889207808394,57,271
475,0.6111015785861359,0.11846374853161003,49.26378300545259,0.002812880110746829,50,287
476,0.5920698924731184,0.1327884426060754,45.9281449867043,0.002719464994328993,53,344
477,0.6062828872111644,0.14591654160470113,46.03663456064633,0.0027870562344741792,56,279
478,0.5596259437199725,0.13916322096347708,42.04627227564954,0.0029677435275885303,60,208
479,0.6137635361854649,0.11843468233134512,49.53288538541197,0.002859502055188443,56,237
480,0.618765728666209,0.13745705586193507,48.130867280427395,0.002779639170655746,57,269
481,0.6036614428429803,0.0958889241317756,50.77725187112046,0.0027174826218258536,52,306
482,0.5531938724929458,0.1408174920616746,41.23763804312712,0.0027197293693609677,54,309
483,0.5539159612598185,0.15067340807660762,40.324255318321086,0.002762744168713713,55,270
484,0.6048649241211012,0.13326577594775119,47.159914817335,0.002798265761055149,58,233
485,0.602169602684359,0.11096614788745449,49.12034547969045,0.0028275828832733593,58,234
486,0.6208890986044383,0.09180779041104092,52.90813081933974,0.0027237121358652146,54,299
487,0.6077628117135667,0.131308304476397,47.645450723716976,0.002830280244704701,57,250
488,0.6288082437275986,0.1424093527778358,48.639889094976276,0.0027980989982149423,52,303
489,0.5672305155189507,0.10467986479418641,46.25506507247643,0.0029289989679646446,58,217
490,0.5441737207351484,0.1705301744302287,37.36435463049197,0.0028576705773463466,54,252
491,0.6185131167543659,0.13428291400052517,48.423020275384076,0.0027368319290162796,56,289
492,0.5967575116296805,0.15246432639410207,44.42931852355784,0.0027854795479499744,54,291
493,0.5971840921223214,0.14143919174969785,45.57449003726235,0.002818073521656124,59,235
494,0.6171571150766414,0.12320060851888213,49.395650655775924,0.0027352265779906344,51,310
495,0.597820388164417,0.12712654108540214,47.069384707901484,0.002853184221507012,57,243
496,0.6043573171661709,0.09835364272250499,50.60036744436659,0.0027397822674860703,57,279
497,0.6092069892473119,0.1162149918863545,49.29919973609574,0.0027385772367696875,52,322
498,0.6192495043087013,0.14225225587728005,47.69972484314212,0.0027745758314883283,55,279
499,0.5684578281095096,0.16970111724264245,39.875671086686715,0.002707225265952578,56,301
500,0.5749518607488752,0.13478777040717538,44.01640903416998,0.002751845925992225,57,265
501,0.6191374971402426,0.1311533631316406,48.7984134008602,0.002813367407889612,53,290
502,0.6238775451841684,0.14575829025461753,47.81192549295509,0.0026819743869796195,52,326
503,0.6340987950888431,0.10396461070463135,53.013418438421176,0.0028079826598135784,58,252
504,0.5771467246244185,0.18245658316349964,39.46901414609189,0.002732343108668547,55,305
505,0.5904445969648441,0.12216484446951686,46.82797524953272,0.0026934165434486955,54,311
506,0.5830950202089529,0.08251954218169676,50.05754780272561,0.0027474219159498115,53,302
507,0.5301537596278503,0.11377950407100676,41.637425555684345,0.0027899151761183955,58,273
508,0.5748231716617097,0.1507466399071474,42.407653175456225,0.0028409387974402517,56,261
509,0.5739294974452833,0.15025255509019167,42.36769423550917,0.002765366256808204,55,295
510,0.5566875428963624,0.12720101069465378,42.948653220170854,0.0028650891847156897,58,248
511,0.6258817585602076,0.1485521151837147,47.732964337649285,0.002664552037521081,53,322
512,0.6217875390833525,0.13497763533360593,48.680990374974655,0.0026895635178322873,53,308
513,0.6232150346983909,0.13440864453139328,48.88063901669976,0.002746279202536617,53,310
514,0.5794655113246397,0.14482389748379548,43.46416138408443,0.0027419269871720993,54,301
515,0.615851159155037,0.1282365533944942,48.761460576054276,0.00266519412274012,54,314
516,0.6417724776938917,0.12102311931467662,52.07493583792151,0.0027927827171994163,55,282
517,0.5632316212918478,0.1456810718305159,41.755054946133185,0.0026590797418548653,52,337
518,0.5573071570197514,0.16683273192797068,39.047442509178076,0.0027301362357488486,52,308
519,0.6401900785480058,0.11633067128901621,52.38594072589896,0.002781459237801686,57,267
520,0.6066808701288798,0.11870612658298374,48.79747435458961,0.002694397546679888,54,314
521,0.6064973690231068,0.12485414152727624,48.16432274958306,0.0027300078475654575,54,311
522,0.5659650728284907,0.11397533519297008,45.19897376355206,0.0026993509619893685,52,320
523,0.6196165065202471,0.12903353558449862,49.05829709357485,0.00272704081992472,51,330
524,0.5440521810417144,0.18234907176313828,36.17031092785761,0.0028849604536720403,55,253
525,0.5880090368336764,0.12542930756369525,46.25797292699812,0.002751536615639081,54,293
526,0.5659245595973461,0.15024941510188067,41.56751444954654,0.002717330931781462,54,305
527,0.5467093723785555,0.13283619013657277,41.387318224198275,0.0027509809235206273,57,277
528,0.6049054373522459,0.11773497090116297,48.71704664510829,0.0027830561112804414,56,278
529,0.5801065736292229,0.14069289984422836,43.94136737849945,0.002825692873625545,57,258
530,0.6137897506291466,0.11813843208854337,49.565131854060326,0.002761213786860397,54,300
531,0.5927228704339206,0.12929896684582448,46.34239035880961,0.0027025635195941293,54,318
532,0.5992979295355754,0.1527160669804052,44.658186255517016,0.0027399146506011645,53,309
533,0.6276047624494776,0.13782819252660677,48.97765699228708,0.002791597822600581,55,288
534,0.5759670746587356,0.11300538988708576,46.29616847716499,0.0027809818266185398,55,287
535,0.6287653473652101,0.1520677965200858,47.669755084512424,0.0027176409408872283,55,304
536,0.5898535804163808,0.1332150802576818,45.6638500158699,0.0027638181395524507,55,287
537,0.5837170174635857,0.1528920632889096,43.08249541746761,0.002805874394838777,55,280
538,0.5794535956684207,0.14309907194570354,43.635452372271715,0.002761299795541437,54,300
539,0.615681956836727,0.0984334291734951,51.724852766323195,0.0027613358219040628,54,298
540,0.5892601807366735,0.14650603120364308,44.27541495330304,0.0027190787395397374,54,312
541,0.5886358003507969,0.1566776078847585,43.19581924660384,0.0027283326835501887,52,312
542,0.5769441584686952,0.13210025041157294,44.48439080571222,0.002793304758816411,55,280
543,0.5655075116296805,0.1567324922148204,40.877501941486,0.002759028416627831,53,304
544,0.605341550369862,0.11642073664466597,48.892081372519606,0.0028065938747107704,55,283
545,0.5757144627468924,0.1510350313346758,42.46794314122167,0.00274712644076951,53,307
546,0.6104748150690155,0.11928625077519277,49.11885642938227,0.002783939199022628,56,274
547,0.5896176504232441,0.1347988462101602,45.48188042130839,0.0027271052234278228,53,315
548,0.6096526347899031,0.1375513454632567,47.21012893266464,0.0027798143318806556,56,271
549,0.5814101464195836,0.13647646549474537,44.49336809248382,0.0028431516061727296,59,237
550,0.589071913368413,0.11565334418615036,47.34185691822626,0.0028149515188633993,57,261
551,0.5615586631586975,0.08210151599412727,47.94571471645702,0.0027799967994097162,55,284
552,0.5802066651414627,0.12481472667377447,45.539193846768825,0.0027725023057092175,55,287
553,0.616239609547777,0.12784699187654874,48.83926176712283,0.002783416975202264,55,281
554,0.603883074048654,0.1361695379658459,46.77135360828081,0.002790840545641905,56,263
555,0.5561179745290933,0.14614034674501858,40.99776277840747,0.0027943400384871464,55,279
556,0.5655027453671929,0.15819966854088666,40.73030768263063,0.0027736835898071206,56,270
557,0.5655527911233128,0.12189208799366606,44.36607031296467,0.0028078486308652268,57,259
558,0.624015766796309,0.11954972499752116,50.44660417987878,0.0027849856902123263,55,282
559,0.5608127430793869,0.15370456858390763,40.710817449547925,0.0027559857863225356,55,286
560,0.5831593647525356,0.12765876064716963,45.550060410536595,0.002762315718078705,54,284
561,0.5838766872569207,0.13789765270421142,44.597903455270924,0.002786906157711442,56,269
562,0.5772372836116831,0.10534867011326614,47.1888613498417,0.0028065624156475622,55,266
563,0.560433825211622,0.17387568050424687,38.65581447073752,0.0027611064551615293,56,270
564,0.6250285975749257,0.11056018259156784,51.446841498335786,0.0028019859268911245,55,268
565,0.5578052314497063,0.12907306396713097,42.87321674825753,0.0027598973859611496,55,290
566,0.6394846716998399,0.10578720933400709,53.36974623658328,0.0028224734199133765,55,268
567,0.5915551361244568,0.11646748993528343,47.50876461891733,0.002736168651674136,55,298
568,0.5640538015709602,0.13316957856800538,43.088422300295484,0.002798111517983039,54,287
569,0.5735910928086632,0.12848905654525514,44.510203626340804,0.0028300704501760454,56,268
570,0.6334267520780905,0.1347643507038696,49.86624013742209,0.0028255232931279016,56,251
571,0.6141400709219859,0.10741182092504006,50.672824999694576,0.0027438688264197326,53,296
572,0.5534321856173263,0.14702666498958175,40.64055206277446,0.00282847720505575,56,260
573,0.5943624647296576,0.110698787875178,48.36636768544796,0.002819019653554196,56,269
574,0.5719538816441698,0.15499005280788647,41.69638288362834,0.002764959371087567,55,290
575,0.6501730153283001,0.1287436092051018,52.14294061231983,0.002756676982577129,52,293
576,0.5519927743460687,0.16655806738296355,38.54347069631052,0.0028474672698166584,56,238
577,0.6069716121406238,0.13320871914094737,47.376289299967645,0.0028062443401777964,54,280
578,0.5645709410508656,0.1468336931488208,41.77372479020448,0.0027805911245323547,54,281
579,0.5623498627316403,0.14700126819441267,41.53485945372277,0.00274316617072033,53,291
580,0.631050770228018,0.10886043756311614,52.219033266490186,0.0027650232008249575,55,275
581,0.5617016510333257,0.1513640510247823,41.03376000085434,0.00281850219279127,56,247
582,0.6132916761991917,0.11596944197750175,49.73222342216899,0.0027569284620505567,55,274
583,0.5529913063372226,0.1436333193181376,40.935798701908496,0.0028241361671049415,55,252
584,0.6193543620834286,0.11568112463774427,50.36732374456844,0.0027939550655861345,54,279
585,0.5906519293830551,0.11701564831236329,47.36362810706918,0.002770162804632227,54,278
586,0.54988846945779,0.14578111918162878,40.41073502761613,0.0027960232868911245,55,271
587,0.614745386257912,0.13011448768659772,48.46308985713142,0.0027474863587428344,52,305
588,0.6498918058415313,0.13199737927509173,51.789442656643956,0.0027499241863706237,54,296
589,0.5925179211469535,0.13254208447874508,45.99758366682084,0.0027870211959296347,54,284
590,0.5629718599862732,0.13867157079822245,42.43002891880507,0.0027489580561617048,54,284
591,0.5587894646533974,0.14699291248240826,41.17965521709891,0.0028555754045705675,55,265
592,0.5787315069015481,0.13266642150132404,44.6065085400224,0.0027736488664296625,53,298
593,0.5811885152139098,0.13520700402200111,44.59815111919087,0.0027289070164519366,55,286
594,0.5974128727217266,0.1318259544904056,46.5586918231321,0.0028125191155590206,56,262
595,0.5852279226721574,0.14171758690813993,44.35103357640175,0.002774903856942074,55,282
596,0.5841364485624952,0.1449186861895394,43.92177623729558,0.002768657388082003,53,291
597,0.5729119004041792,0.140436538431856,43.247536197232314,0.002821731545936875,56,256
598,0.6185655456417296,0.10323217196096261,51.5333373680767,0.0027339006943220756,54,297
599,0.5734028254404026,0.13438446811796606,43.90183573224365,0.002770426223894692,54,288
600,0.5972722679783421,0.14836378581026696,44.89084821680751,0.002752616791828976,54,281
601,0.5384375238313124,0.1253697267506662,41.30677970806462,0.0028037598889437162,56,272
602,0.5689249218332951,0.13088941100570967,43.803551082758545,0.0028145227395591655,55,272
603,0.5866482688934646,0.15790338877241802,42.87448801210465,0.0027217764531146564,53,290
604,0.6373446198429039,0.11838033358647924,51.896428625642464,0.0027452565974757795,53,305
605,0.6150861740257759,0.11417769607708664,50.09084779486893,0.002729635873565546,54,305
606,0.6012068176618622,0.13435827468678152,46.684854297508075,0.002737197972952098,53,305
607,0.6347851368870586,0.11256099963892734,52.22241372481313,0.0027328140146965435,54,299
608,0.617490753450774,0.15278317303544198,46.4707580415332,0.0027817848432754285,54,283
609,0.5948843704720507,0.12044823625172284,47.44361342203278,0.002730020740989828,54,293
610,0.6578276328833982,0.13949161599503765,51.83360168883605,0.0026843709410447505,52,320
611,0.5489709639289254,0.14240680500799535,40.65641589209301,0.002750681339633061,55,287
612,0.6016929764355983,0.14843100255817604,45.326197387742226,0.0027485524851806496,54,293
613,0.5961760276061924,0.11167331958978079,48.45027080164116,0.002692277593949067,53,319
614,0.5943481659421948,0.14097700297859067,45.337116296360406,0.0027351367004815564,54,301
615,0.6220639823076336,0.13446885427429406,48.759512803333955,0.0027411999173598428,53,315
616,0.5782119842903989,0.1237079018182245,45.45040824721744,0.0027997575250540787,55,277
617,0.6310245557843361,0.14452532199258786,48.64992337917483,0.002641039367909482,51,344
618,0.5678310645923892,0.1317071305617465,43.61239340306427,0.0026759682329253,52,323
619,0.6362054831083658,0.12757448601425286,50.863099709411294,0.0026662086155792475,51,329
620,0.6270137459010142,0.14836088655743385,47.865285934358035,0.0027005674922200833,52,315
621,0.6104462174940899,0.11869343752608827,49.17527799680016,0.0026716350653773757,53,335
622,0.5956565049950431,0.138598106351041,45.70583986440021,0.002725331380635189,53,299
623,0.6405546976283077,0.14450361593937253,49.60510816889352,0.0026594349437133037,50,342
624,0.586581541218638,0.14637177452219352,44.020976669644455,0.002670459048292939,51,342
625,0.6291466483642187,0.12444370314441013,50.47029452198086,0.002621106963532269,50,356
626,0.6054082780446884,0.12886734139313674,47.65409366515517,0.0026565712086335847,51,333
627,0.6061279836803172,0.11389413802968079,49.22338456506364,0.0027078599214883665,52,318
628,0.6062328414550446,0.11650108831855392,48.97317531364907,0.0026578533230164096,50,340
629,0.6553563257835736,0.11900271678209459,53.6353609001479,0.002697277113579629,51,326
630,0.5600477579501258,0.13329117957995712,42.67565783701687,0.002717741579944517,53,305
631,0.592329653778693,0.13837599149652355,45.395366228216936,0.002874572974920587,55,257
632,0.5949963776405095,0.13747620017004764,45.75201774704619,0.002626229844962002,50,354
633,0.5869270952489894,0.131628125460952,45.52989697880374,0.002707029900838645,52,315
634,0.6292157591702892,0.10214907490930612,52.706668426098304,0.002676026861190071,50,332
635,0.6171594982078853,0.12414477609359147,49.301472211429385,0.0027046033071461396,53,309
636,0.5546523488141538,0.1675193404406799,38.71330083734739,0.002654251172148387,50,344
637,0.6018526462289332,0.12973988767569772,47.21127585532355,0.0027255100144264084,53,315
638,0.5856783344772363,0.1419049903296275,44.377334414760874,0.002727736751089902,51,309
639,0.6092546518721879,0.1283519130271187,48.09027388450692,0.0026983287910389716,50,324
640,0.6206912987112027,0.11903311553277392,50.16581831784287,0.0026924257190889893,50,326
641,0.5504318233813773,0.12125583044707548,42.91759929343018,0.002748698427990969,54,288
642,0.5964381720430109,0.11891297248603815,47.75251995569727,0.0026805243778790736,52,325
643,0.5930064630519333,0.14333730360653174,44.966915944540155,0.00269356312114675,52,327
644,0.625278826355525,0.10539347436628901,51.9885351989236,0.0027919202749057083,55,284
645,0.5693586517196675,0.16993371790543446,39.942493381423304,0.002670512885930427,52,331
646,0.6174097269884847,0.1296110551440875,48.77986718443972,0.0027263609862212893,53,313
647,0.6390509418134674,0.08114938061223397,55.79015612012335,0.0027707449803930813,53,298
648,0.535489590482727,0.15738517555849124,37.81044149242358,0.0027860328825248136,54,288
649,0.6221044955387782,0.1339748249983109,48.81296705404673,0.002730147432964784,52,308
650,0.5711317013650575,0.1696236911998314,40.150801016522614,0.002702746145856941,52,323
651,0.5887263593380615,0.13063266559370135,45.80936937443602,0.002658085361088847,50,341
652,0.6096407191336841,0.13028706767650436,47.93536514571798,0.002702069795462032,52,312
653,0.6641476969419661,0.11254582035833456,55.16018765836315,0.002705677189761265,52,312
654,0.5505962594371997,0.15962429369469602,39.09719657425037,0.002793314085708173,54,283
655,0.5928062800274537,0.10180410778463483,49.10021722428189,0.0027627415272164853,53,307
656,0.5659197933348585,0.15034380804190897,41.55759852929496,0.002691008939771546,51,320
657,0.6628441241516052,0.13199331635680817,53.08508077947971,0.002790361559025499,53,291
658,0.6073886601082895,0.1271874159314241,48.02012441768654,0.002730549472381931,53,308
659,0.5711340844963014,0.1740680481895621,39.70660363067393,0.0027140111601106453,52,320
660,0.5666394989704874,0.15987596935103163,40.676352961945575,0.002768937756478977,54,289
661,0.6060564897430031,0.1345720160797711,47.1484473663232,0.0027046763997183145,52,315
662,0.5979014146267062,0.14011686031975285,45.77845543069534,0.002718505161478666,53,314
663,0.606397277510867,0.11894266529682311,48.74546122140439,0.0027801112403752657,54,287
664,0.6881744261419964,0.12214901730628405,56.60254088357124,0.0027445756873476067,52,304
665,0.6097527263021428,0.11579843832870079,49.3954287973442,0.002745217849189606,52,311
666,0.5736077747273698,0.1341757104767103,43.94320642506595,0.0027021989714638844,51,325
667,0.6129389727751087,0.12704353128086399,48.58954414942447,0.002741086414506489,50,320
668,0.5878588995653168,0.08913926090751226,49.87196386578046,0.002758128788390264,53,295
669,0.594345782810951,0.14110560661266378,45.324017619828716,0.002740914636718072,52,311
670,0.5800374628231526,0.12883490024950084,45.12025625736518,0.0027590854772666772,53,300
