trial,roc_auc_mean,roc_auc_std,value,kernel,nu,gamma
273,0.4019579806299092,0.09473691988349014,30.722106074641903,linear,0.0020968756335215965,0.06999743930393439
274,0.8868131815755357,0.036977788807744855,84.98353927677908,rbf,0.0020283332364421243,0.07038281775290764
275,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.002098740712516908,0.06986717802091168
276,0.8828214367421642,0.04136547898437487,84.14559577577893,rbf,0.0020979061991331207,0.06995259536576108
277,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020596087007036814,0.07024107636607464
278,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.0020860836291392306,0.06996683274219183
279,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002047254976178961,0.07019974069143645
280,0.8830430679478379,0.041605494937189944,84.14375730106481,rbf,0.002032959553603516,0.07048245155273761
281,0.2428410737436132,0.0963994603126389,14.644161343097428,poly,0.0020938775161564397,0.0699411526007832
282,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020146932080876917,0.0706033019642937
283,0.5604576565240601,0.1541493405792808,40.630831594477925,sigmoid,0.0020817807529850563,0.07002869001905533
284,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.0020597942293206968,0.06987894345345395
285,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020634048254258037,0.07006715685104435
286,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020866862558151724,0.06993561718978931
287,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.00205988173446744,0.07013662932073975
288,0.8832646991535119,0.04184648190583817,84.14182172476737,rbf,0.002031623154104209,0.07054510088444092
289,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.002076009867374927,0.06986695598399878
290,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.0020920338252343735,0.06990988237139513
291,0.886589167238618,0.03693669214944995,84.9652475089168,rbf,0.0020272715249898096,0.07003949586651348
292,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002060605779650121,0.06997147902968405
293,0.8830430679478379,0.041605494937189944,84.14375730106481,rbf,0.002031653916228424,0.0704855688754812
294,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.00201992889256908,0.06985224342305946
295,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020522494836069808,0.07014399200853126
296,0.5611249332723252,0.15457110280951908,40.655383046280605,sigmoid,0.0020324673507207225,0.07007997179046273
297,0.5707051208724168,0.15955606078685103,41.114906008556574,sigmoid,0.002079434261303404,0.06985673568507372
298,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020834032571356697,0.06986208404994414
299,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020861922654441204,0.07018819126352775
300,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.002022383077075479,0.07033490962767984
301,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002050276584191268,0.07020105438426638
302,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.002054541759457905,0.06992936003719744
303,0.4019579806299092,0.09473691988349014,30.722106074641903,linear,0.0020915995045081674,0.06989112837651563
304,0.5657768054602303,0.16372665836712869,40.20501470931016,sigmoid,0.00209044129411948,0.0700157267630409
305,0.561394227102875,0.1456550509290677,41.57391761738073,sigmoid,0.00206018610927913,0.06982789818443062
306,0.5664464653397392,0.16322025115609548,40.32262141836437,sigmoid,0.002075305399227857,0.07046254566800553
307,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020440452369656927,0.07016006403303345
308,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.002031018230465103,0.06995562995426398
309,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020601382198674758,0.07016752215569326
310,0.5591445512087242,0.1487385541908618,41.04059970178624,sigmoid,0.0020478895607191593,0.0703950617502469
311,0.5528792991687639,0.1545024276770425,39.83768714917214,sigmoid,0.0020589385464099184,0.07030707329308818
312,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020768798100337283,0.06996604670397594
313,0.8876997063982307,0.037977552732894666,84.9722153665336,rbf,0.0020440418744999346,0.07016001770158138
314,0.5655527911233128,0.16392075098267536,40.163204014063744,sigmoid,0.002056592960713179,0.06996194446743247
315,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.002043290668493401,0.0699157353217871
316,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002040248357726668,0.06992127747917783
317,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.002060281783249948,0.07028484480657164
318,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020340941335917923,0.06984102373840188
319,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.0020828702720777133,0.07002034908749331
320,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002030337373925173,0.07026156222395563
321,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020382238260109996,0.07028369613339644
322,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.0020739325021138216,0.06985898991904622
323,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002033300127584899,0.07005844639472877
324,0.55669230915885,0.15049610795363327,40.619620120521674,sigmoid,0.002059961810312982,0.07007556433648514
325,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.002050099050275562,0.07003381487780784
326,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020276277897485332,0.07011154500911458
327,0.5602336421871424,0.15477107848348134,40.54625637036611,sigmoid,0.002060222376263986,0.0698596280469136
328,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020859385066120282,0.06972762898949522
329,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020392288456548414,0.07003947779160298
330,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.0020599552168648143,0.06991726568358461
331,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020622435194624106,0.06994374674183419
332,0.5569091741020361,0.1501253246521187,40.67838494499174,sigmoid,0.002042961067701112,0.06991480067869968
333,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002050767348380591,0.0698947570656286
334,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.0020519936423524783,0.07006332092467846
335,0.565550407992069,0.16399762768785878,40.15527803042103,sigmoid,0.0020123403731083364,0.07025937443269557
336,0.5664393159460078,0.1634516832347075,40.298763271130035,sigmoid,0.0020485818993914223,0.0699458712501159
337,0.5666609471516816,0.1633357094867995,40.3325237664882,sigmoid,0.0020311648744709082,0.0701412137208369
338,0.5657768054602303,0.16372665836712869,40.20501470931016,sigmoid,0.002043523825697604,0.0700199615190466
339,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0020391943819317295,0.07006089850799531
340,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.002044933900200378,0.06993320646118968
341,0.5575764508503013,0.1501232051083184,40.745324574198285,sigmoid,0.002052467697656371,0.07002783743831272
342,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.0020409041989987425,0.07011597751269036
343,0.5671089758255167,0.1629434683151846,40.416550751033206,sigmoid,0.0020380502687786808,0.07006203705571322
344,0.5560226492793411,0.15057979790713025,40.54428513722108,sigmoid,0.0020427046489665816,0.0699847130203265
345,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020297368943667043,0.07006136876988592
