params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time,roc_auc_adjusted
"{'n_estimators': 60.13516616821289, 'contamination': 0.004999999888241291, 'max_samples': 0.8291769623756409, 'max_features': 0.30008044838905334}","{'roc_auc': [0.8517287234042553, 0.9328457446808511, 0.9079301075268816], 'fit_time': [0.11868524551391602, 0.13289952278137207, 0.15546345710754395], 'score_time': [0.0034830570220947266, 0.002994060516357422, 0.0035028457641601562]}",0.897501525203996,0.033926973360890164,0.135682741800944,0.015143071971248045,0.0033266544342041016,0.00023531813107590606,0.8635745518431058
"{'n_estimators': 188.9073028564453, 'contamination': 0.004999999888241291, 'max_samples': 0.5940394997596741, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8530585106382979, 0.9142287234042553, 0.9388440860215055], 'fit_time': [0.4401285648345947, 0.2866225242614746, 0.27764415740966797], 'score_time': [0.005985260009765625, 0.005127429962158203, 0.0051267147064208984]}",0.9020437733546863,0.036066105895885776,0.3347984155019124,0.07456980191590189,0.005413134892781575,0.0004045536552883121,0.8659776674588006
"{'n_estimators': 192.88006591796875, 'contamination': 0.004999999888241291, 'max_samples': 0.9557859301567078, 'max_features': 0.30313754081726074}","{'roc_auc': [0.8523936170212766, 0.934840425531915, 0.9193548387096774], 'fit_time': [0.3339557647705078, 0.3814411163330078, 0.317457914352417], 'score_time': [0.0064542293548583984, 0.009541034698486328, 0.005757808685302734]}",0.9021962937542897,0.035778772171377614,0.3442849318186442,0.027122946040250374,0.00725102424621582,0.0016440521769654436,0.8664175215829121
"{'n_estimators': 10.549673080444336, 'contamination': 0.00020649892394430935, 'max_samples': 0.7062997221946716, 'max_features': 0.7855937480926514}","{'roc_auc': [0.8919547872340425, 0.9089095744680852, 0.9092741935483871], 'fit_time': [0.023372173309326172, 0.0202791690826416, 0.021980762481689453], 'score_time': [0.0, 0.0009975433349609375, 0.0]}",0.9033795184168382,0.008079876183778608,0.021877368291219074,0.0012648284615023025,0.0003325144449869792,0.00047024643778554833,0.8952996422330596
"{'n_estimators': 99.49229431152344, 'contamination': 0.00010000072506954893, 'max_samples': 0.9991036653518677, 'max_features': 0.9999797940254211}","{'roc_auc': [0.8690159574468085, 0.944813829787234, 0.946236559139785], 'fit_time': [0.1761608123779297, 0.15408921241760254, 0.1634223461151123], 'score_time': [0.002991914749145508, 0.0029916763305664062, 0.003989458084106445]}",0.9200221154579425,0.03607147678332777,0.16455745697021484,0.009046370863213861,0.0033243497212727866,0.00047030264365569767,0.8839506386746148
"{'n_estimators': 27.309680938720703, 'contamination': 0.004985236097127199, 'max_samples': 0.5760316252708435, 'max_features': 0.3000027537345886}","{'roc_auc': [0.8377659574468085, 0.9481382978723404, 0.9422043010752689], 'fit_time': [0.04618358612060547, 0.05486583709716797, 0.05051708221435547], 'score_time': [0.0019981861114501953, 0.0019948482513427734, 0.0009975433349609375]}",0.9093695187981393,0.05068928603523138,0.050522168477376304,0.003544515943215073,0.001663525899251302,0.00047092275890468587,0.858680232762908
"{'n_estimators': 37.20125961303711, 'contamination': 0.0036803854163736105, 'max_samples': 0.5274266004562378, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8756648936170214, 0.9534574468085106, 0.9583333333333334], 'fit_time': [0.06793546676635742, 0.06642436981201172, 0.09029674530029297], 'score_time': [0.001995563507080078, 0.001995563507080078, 0.002487659454345703]}",0.9291518912529552,0.037873365790315174,0.07488552729288737,0.010914824287948788,0.002159595489501953,0.00023197625420396075,0.89127852546264
"{'n_estimators': 170.75743103027344, 'contamination': 0.00010000773909268901, 'max_samples': 0.3418017327785492, 'max_features': 0.8965690732002258}","{'roc_auc': [0.8344414893617021, 0.9295212765957447, 0.9227150537634409], 'fit_time': [0.433626651763916, 0.44084858894348145, 0.4490971565246582], 'score_time': [0.007977724075317383, 0.007978439331054688, 0.004987478256225586]}",0.8955592732402958,0.043306033428639125,0.44119079907735187,0.006320440924483533,0.006981213887532552,0.0014097840150308918,0.8522532398116567
"{'n_estimators': 48.59428024291992, 'contamination': 0.00010003767238231376, 'max_samples': 0.9362325668334961, 'max_features': 0.999981164932251}","{'roc_auc': [0.8291223404255319, 0.9434840425531915, 0.9233870967741935], 'fit_time': [0.12913870811462402, 0.10746049880981445, 0.13383960723876953], 'score_time': [0.0019943714141845703, 0.0043866634368896484, 0.0029916763305664062]}",0.8986644932509723,0.049853485816665336,0.12347960472106934,0.011488644503475271,0.003124237060546875,0.0009811369394141013,0.8488110074343069
"{'n_estimators': 93.49816131591797, 'contamination': 0.004984601866453886, 'max_samples': 0.4454769492149353, 'max_features': 0.30000001192092896}","{'roc_auc': [0.858377659574468, 0.9242021276595744, 0.9274193548387095], 'fit_time': [0.2487010955810547, 0.2493138313293457, 0.3197917938232422], 'score_time': [0.005546092987060547, 0.004986763000488281, 0.002991914749145508]}",0.903333047357584,0.031815382084020224,0.27260224024454754,0.033368990959588805,0.004508256912231445,0.0010962611231313574,0.8715176652735638
"{'n_estimators': 214.1566162109375, 'contamination': 0.0041272458620369434, 'max_samples': 0.9503492712974548, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8470744680851064, 0.9355053191489363, 0.922715053763441], 'fit_time': [0.4505324363708496, 0.4774594306945801, 0.7255387306213379], 'score_time': [0.00498652458190918, 0.012367486953735352, 0.005984067916870117]}",0.9017649469991612,0.039022934154540063,0.5511768658955892,0.1237815566735954,0.007779359817504883,0.0032697559684622796,0.8627420128446212
"{'n_estimators': 203.33352661132812, 'contamination': 0.00010000028851209208, 'max_samples': 0.9850865006446838, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8603723404255319, 0.9368351063829788, 0.9274193548387096], 'fit_time': [0.4511444568634033, 0.3923816680908203, 0.48398447036743164], 'score_time': [0.005984067916870117, 0.0056989192962646484, 0.013417482376098633]}",0.9082089338824068,0.034043294488583176,0.4425035317738851,0.037892545758007046,0.008366823196411133,0.0035732521177940513,0.8741656393938235
"{'n_estimators': 50.5700798034668, 'contamination': 0.004921018145978451, 'max_samples': 0.9127925634384155, 'max_features': 0.30040669441223145}","{'roc_auc': [0.8291223404255319, 0.9268617021276595, 0.9112903225806452], 'fit_time': [0.17412638664245605, 0.1120767593383789, 0.12362360954284668], 'score_time': [0.000997781753540039, 0.003743410110473633, 0.001994609832763672]}",0.8890914550446123,0.04287841723133436,0.1366089185078939,0.02694442117683511,0.0022452672322591147,0.0011348246905846528,0.846213037813278
"{'n_estimators': 173.80970764160156, 'contamination': 0.0001, 'max_samples': 0.7718914747238159, 'max_features': 1.0}","{'roc_auc': [0.8696808510638298, 0.9315159574468086, 0.9301075268817203], 'fit_time': [0.39928126335144043, 0.32582902908325195, 0.42955827713012695], 'score_time': [0.009920120239257812, 0.01043248176574707, 0.004986763000488281]}",0.9104347784641197,0.02882311419763933,0.38488952318827313,0.04355288634741003,0.008446455001831055,0.0024552976929587684,0.8816116642664804
"{'n_estimators': 71.88475036621094, 'contamination': 0.0049043456092476845, 'max_samples': 0.3775639235973358, 'max_features': 1.0}","{'roc_auc': [0.8271276595744681, 0.9348404255319149, 0.9153225806451613], 'fit_time': [0.2515087127685547, 0.16500592231750488, 0.14283156394958496], 'score_time': [0.004987239837646484, 0.00459742546081543, 0.002991914749145508]}",0.8924302219171815,0.0468583329739675,0.1864487330118815,0.04688657424545096,0.004192193349202474,0.0008635162034426757,0.845571888943214
"{'n_estimators': 78.20866394042969, 'contamination': 0.00010915981692960486, 'max_samples': 0.41504114866256714, 'max_features': 0.9995668530464172}","{'roc_auc': [0.8337765957446809, 0.9321808510638298, 0.9220430107526881], 'fit_time': [0.2048966884613037, 0.14236736297607422, 0.18694567680358887], 'score_time': [0.002991914749145508, 0.0029921531677246094, 0.003628253936767578]}",0.8960001525203997,0.04419292714835236,0.1780699094136556,0.026287684968182276,0.0032041072845458984,0.0002999169897977312,0.8518072253720473
"{'n_estimators': 234.2051544189453, 'contamination': 0.004999996162950993, 'max_samples': 0.6348254680633545, 'max_features': 0.4823763370513916}","{'roc_auc': [0.8650265957446809, 0.913563829787234, 0.9408602150537635], 'fit_time': [0.528775691986084, 0.6350829601287842, 0.4561767578125], 'score_time': [0.00847172737121582, 0.006981611251831055, 0.007355928421020508]}",0.9064835468618928,0.03136114644062911,0.5400118033091227,0.07346901820974876,0.007603089014689128,0.0006329443269933235,0.8751224004212637
"{'n_estimators': 143.4971466064453, 'contamination': 0.00010002277849707752, 'max_samples': 0.9311547875404358, 'max_features': 0.9984793663024902}","{'roc_auc': [0.8710106382978723, 0.9414893617021276, 0.9206989247311828], 'fit_time': [0.3227231502532959, 0.32021665573120117, 0.4415912628173828], 'score_time': [0.004986763000488281, 0.003988981246948242, 0.005059242248535156]}",0.9110663082437277,0.02956803553917842,0.3615103562672933,0.05663499697837284,0.00467832883199056,0.0004883396223272739,0.8814982727045493
"{'n_estimators': 222.386474609375, 'contamination': 0.001862797886133194, 'max_samples': 0.780606746673584, 'max_features': 0.30001065135002136}","{'roc_auc': [0.8623670212765957, 0.934840425531915, 0.9327956989247312], 'fit_time': [0.4589998722076416, 0.49932074546813965, 0.7646822929382324], 'score_time': [0.012684822082519531, 0.007350444793701172, 0.04920816421508789]}",0.9100010485777474,0.033692686094756286,0.5743343035380045,0.1355991912627167,0.023081143697102863,0.018602505138202455,0.8763083624829912
"{'n_estimators': 47.657676696777344, 'contamination': 0.004999999888241291, 'max_samples': 0.5752074718475342, 'max_features': 0.9999421834945679}","{'roc_auc': [0.8410904255319149, 0.944813829787234, 0.9381720430107527], 'fit_time': [0.1674034595489502, 0.13906097412109375, 0.0994710922241211], 'score_time': [0.0019943714141845703, 0.003989696502685547, 0.0031251907348632812]}",0.9080254327766338,0.047407803359320475,0.13531184196472168,0.02785969162946513,0.0030364195505777993,0.0008170029761553066,0.8606176294173133
"{'n_estimators': 145.51510620117188, 'contamination': 0.0049996026791632175, 'max_samples': 0.3734862804412842, 'max_features': 1.0}","{'roc_auc': [0.8410904255319148, 0.9281914893617023, 0.9321236559139785], 'fit_time': [0.4075961112976074, 0.3942246437072754, 0.5376529693603516], 'score_time': [0.005983114242553711, 0.013226509094238281, 0.0051043033599853516]}",0.9004685236025319,0.04201733278312313,0.4464912414550781,0.06469180531507916,0.008104642232259115,0.0036394337705848677,0.8584511908194088
"{'n_estimators': 37.244468688964844, 'contamination': 0.004999999422580004, 'max_samples': 0.6949130296707153, 'max_features': 0.30000001192092896}","{'roc_auc': [0.8636968085106383, 0.9541223404255319, 0.9321236559139784], 'fit_time': [0.1001431941986084, 0.13084840774536133, 0.08591341972351074], 'score_time': [0.00399017333984375, 0.0019941329956054688, 0.002913236618041992]}",0.9166476016167162,0.03850389935215837,0.10563500722249348,0.018751147428854396,0.002965847651163737,0.0008157287966643988,0.8781437022645578
