params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'n_neighbors': 17.981128692626953, 'contamination': 0.0003305917198304087}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9395161290322581], 'fit_time': [0.01999497413635254, 0.02205944061279297, 0.021944522857666016], 'score_time': [0.0230710506439209, 0.022930383682250977, 0.019952058792114258]}",0.9224362274079159,0.01359553420310117,0.021332979202270508,0.0009472749301469859,0.02198449770609538,0.0014382982427913267
"{'n_neighbors': 11.362419128417969, 'contamination': 0.00480811158195138}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9448924731182796], 'fit_time': [0.02293992042541504, 0.019971132278442383, 0.0226132869720459], 'score_time': [0.025801420211791992, 0.018973827362060547, 0.01900029182434082]}",0.9242283421032563,0.015889625100112097,0.02184144655863444,0.0013292175601289436,0.02125851313273112,0.003212338570644652
"{'n_neighbors': 11.238900184631348, 'contamination': 0.004258234519511461}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9448924731182796], 'fit_time': [0.02105093002319336, 0.02393627166748047, 0.0298464298248291], 'score_time': [0.01894974708557129, 0.018949270248413086, 0.02171468734741211]}",0.9242283421032563,0.015889625100112097,0.024944543838500977,0.0036608435975226984,0.019871234893798828,0.0013035177452808328
"{'n_neighbors': 4.274792671203613, 'contamination': 0.0009808843024075031}","{'roc_auc': [0.6223404255319149, 0.9827127659574468, 0.771505376344086], 'fit_time': [0.020787715911865234, 0.020398855209350586, 0.021056413650512695], 'score_time': [0.021941661834716797, 0.01994633674621582, 0.021092891693115234]}",0.792186189277816,0.1478463796279634,0.020747661590576172,0.0002699370758483433,0.020993630091349285,0.0008176063443121488
"{'n_neighbors': 24.3969783782959, 'contamination': 0.0002025452849920839}","{'roc_auc': [0.9115691489361701, 0.9235372340425532, 0.9469086021505376], 'fit_time': [0.021560192108154297, 0.02120065689086914, 0.02045750617980957], 'score_time': [0.02094554901123047, 0.02094435691833496, 0.018955230712890625]}",0.9273383283764204,0.014675500604155095,0.021072785059611004,0.0004591604425937627,0.02028171221415202,0.0009379641909166461
"{'n_neighbors': 19.18981170654297, 'contamination': 0.0041816346347332}","{'roc_auc': [0.9049202127659574, 0.9168882978723404, 0.9408602150537634], 'fit_time': [0.023047208786010742, 0.02094244956970215, 0.024604082107543945], 'score_time': [0.022284269332885742, 0.01950860023498535, 0.018947839736938477]}",0.920889575230687,0.014942748664724502,0.022864580154418945,0.0015004228566981284,0.02024690310160319,0.0014587115214737278
"{'n_neighbors': 18.94344711303711, 'contamination': 0.0023370159324258566}","{'roc_auc': [0.9072473404255318, 0.9202127659574468, 0.9395161290322581], 'fit_time': [0.02115178108215332, 0.026048660278320312, 0.023183345794677734], 'score_time': [0.019142866134643555, 0.019107818603515625, 0.01847386360168457]}",0.9223254118050789,0.013258107806031635,0.023461262385050457,0.002008778184015775,0.018908182779947918,0.00030744315877362014
"{'n_neighbors': 15.733861923217773, 'contamination': 0.0011070341570302844}","{'roc_auc': [0.9082446808510638, 0.922872340425532, 0.9415322580645161], 'fit_time': [0.03401947021484375, 0.08956718444824219, 0.03092026710510254], 'score_time': [0.026564836502075195, 0.04188871383666992, 0.01896071434020996]}",0.9242164264470373,0.01362279033116422,0.05150230725606283,0.026945654216349743,0.02913808822631836,0.009535530348986273
"{'n_neighbors': 9.542445182800293, 'contamination': 0.0008423981489613652}","{'roc_auc': [0.8929521276595744, 0.9295212765957448, 0.9422043010752689], 'fit_time': [0.0653529167175293, 0.11392641067504883, 0.02196335792541504], 'score_time': [0.022861480712890625, 0.03792977333068848, 0.018947362899780273]}",0.921559235110196,0.020880448989515032,0.06708089510599773,0.03756363666935744,0.026579538981119793,0.008183354829828803
"{'n_neighbors': 21.199626922607422, 'contamination': 0.001473592477850616}","{'roc_auc': [0.90625, 0.9182180851063829, 0.9415322580645161], 'fit_time': [0.021943092346191406, 0.025929689407348633, 0.02756476402282715], 'score_time': [0.07104635238647461, 0.02053213119506836, 0.02692699432373047]}",0.9220001143902996,0.014650079468751043,0.025145848592122395,0.002361017143476236,0.03950182596842448,0.022457610867482134
"{'n_neighbors': 14.579434394836426, 'contamination': 0.0005525659653358161}","{'roc_auc': [0.9055851063829787, 0.9242021276595745, 0.941532258064516], 'fit_time': [0.023941993713378906, 0.022617816925048828, 0.01997232437133789], 'score_time': [0.0219423770904541, 0.019887685775756836, 0.01951456069946289]}",0.9237731640356898,0.014678497558147754,0.022177378336588543,0.0016502642786210041,0.02044820785522461,0.0010674617427241613
"{'n_neighbors': 18.696821212768555, 'contamination': 0.003635172499343753}","{'roc_auc': [0.9072473404255318, 0.9202127659574468, 0.9395161290322581], 'fit_time': [0.02267599105834961, 0.022945404052734375, 0.02194380760192871], 'score_time': [0.02015066146850586, 0.018724918365478516, 0.020886898040771484]}",0.9223254118050789,0.013258107806031635,0.0225217342376709,0.0004231983282977803,0.019920825958251953,0.0008974620884937063
"{'n_neighbors': 11.936381340026855, 'contamination': 0.00030077839619480073}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9448924731182796], 'fit_time': [0.02156972885131836, 0.023097753524780273, 0.025217533111572266], 'score_time': [0.018954992294311523, 0.02001047134399414, 0.020554542541503906]}",0.9242283421032563,0.015889625100112097,0.023295005162556965,0.001495727278335599,0.019840002059936523,0.0006640457217835935
"{'n_neighbors': 23.19170570373535, 'contamination': 0.002769987564533949}","{'roc_auc': [0.9102393617021276, 0.9202127659574468, 0.9448924731182796], 'fit_time': [0.021996259689331055, 0.027829885482788086, 0.020943164825439453], 'score_time': [0.019509077072143555, 0.019832611083984375, 0.02306389808654785]}",0.9251148669259514,0.014565541027464353,0.0235897699991862,0.003028881717047737,0.020801862080891926,0.0016049452186637214
"{'n_neighbors': 16.746370315551758, 'contamination': 0.00024568865774199367}","{'roc_auc': [0.9065824468085106, 0.9235372340425532, 0.9422043010752689], 'fit_time': [0.021137714385986328, 0.022640466690063477, 0.022938251495361328], 'score_time': [0.021445274353027344, 0.019829988479614258, 0.020955324172973633]}",0.9241079939754443,0.014548160262298595,0.022238810857137043,0.0007880266605692939,0.020743529001871746,0.0006762297484773093
"{'n_neighbors': 4.38770866394043, 'contamination': 0.001627044752240181}","{'roc_auc': [0.6223404255319149, 0.9827127659574468, 0.771505376344086], 'fit_time': [0.0218508243560791, 0.02294754981994629, 0.023535966873168945], 'score_time': [0.020047664642333984, 0.01959395408630371, 0.019112348556518555]}",0.792186189277816,0.1478463796279634,0.022778113683064777,0.0006983111909394794,0.01958465576171875,0.00038189779542554706
"{'n_neighbors': 10.079068183898926, 'contamination': 0.0037364938762038946}","{'roc_auc': [0.8929521276595745, 0.9335106382978723, 0.9455645161290323], 'fit_time': [0.022679805755615234, 0.021721839904785156, 0.029649019241333008], 'score_time': [0.0220792293548584, 0.020037412643432617, 0.02060842514038086]}",0.9240090940288264,0.02250518996050705,0.024683554967244465,0.0035328271243463914,0.020908355712890625,0.0008601250420758309
"{'n_neighbors': 10.793031692504883, 'contamination': 0.004951982293277979}","{'roc_auc': [0.8929521276595745, 0.9335106382978723, 0.9455645161290323], 'fit_time': [0.02544569969177246, 0.023120403289794922, 0.02424144744873047], 'score_time': [0.020543813705444336, 0.018949031829833984, 0.01695537567138672]}",0.9240090940288264,0.02250518996050705,0.02426918347676595,0.0009495008529751517,0.018816073735555012,0.0014679873460384564
"{'n_neighbors': 15.794084548950195, 'contamination': 0.0010262437863275409}","{'roc_auc': [0.9082446808510638, 0.922872340425532, 0.9415322580645161], 'fit_time': [0.020944833755493164, 0.025930404663085938, 0.024242639541625977], 'score_time': [0.018948793411254883, 0.052695274353027344, 0.05530214309692383]}",0.9242164264470373,0.01362279033116422,0.02370595932006836,0.0020704264558808823,0.042315403620402016,0.016556927969113927
"{'n_neighbors': 19.77115821838379, 'contamination': 0.0009113091509789228}","{'roc_auc': [0.9049202127659574, 0.9168882978723404, 0.9408602150537634], 'fit_time': [0.027008056640625, 0.028272151947021484, 0.040399789810180664], 'score_time': [0.029922008514404297, 0.026598453521728516, 0.021625995635986328]}",0.920889575230687,0.014942748664724502,0.03189333279927572,0.006037071165981832,0.026048819224039715,0.0034090595785950606
"{'n_neighbors': 8.59385871887207, 'contamination': 0.0034257797524333}","{'roc_auc': [0.8550531914893617, 0.930186170212766, 0.9321236559139785], 'fit_time': [0.022941112518310547, 0.0754239559173584, 0.023356914520263672], 'score_time': [0.02210211753845215, 0.021941423416137695, 0.04711174964904785]}",0.9057876725387021,0.03588341435092272,0.0405739943186442,0.024643228825245247,0.03038509686787923,0.011827711545253054
"{'n_neighbors': 20.53331184387207, 'contamination': 0.0010255711385980248}","{'roc_auc': [0.9075797872340425, 0.9162234042553191, 0.9388440860215054], 'fit_time': [0.02408432960510254, 0.02505016326904297, 0.023055076599121094], 'score_time': [0.022938251495361328, 0.02007889747619629, 0.020514726638793945]}",0.9208824258369557,0.013181905685232668,0.0240631898244222,0.0008146278794109611,0.021177291870117188,0.001257834346816684
"{'n_neighbors': 24.931732177734375, 'contamination': 0.0018092694226652384}","{'roc_auc': [0.9115691489361701, 0.9235372340425532, 0.9469086021505376], 'fit_time': [0.020402193069458008, 0.02076554298400879, 0.019109010696411133], 'score_time': [0.020530223846435547, 0.018949031829833984, 0.0193178653717041]}",0.9273383283764204,0.014675500604155095,0.020092248916625977,0.0007109026367323237,0.019599040349324543,0.0006754438414213385
"{'n_neighbors': 18.35337257385254, 'contamination': 0.00042831827886402607}","{'roc_auc': [0.9072473404255318, 0.9202127659574468, 0.9395161290322581], 'fit_time': [0.020554542541503906, 0.023604154586791992, 0.023334026336669922], 'score_time': [0.018949508666992188, 0.02009105682373047, 0.01894855499267578]}",0.9223254118050789,0.013258107806031635,0.02249757448832194,0.001378349780872067,0.01932970682779948,0.0005383558857619271
"{'n_neighbors': 12.571037292480469, 'contamination': 0.002689179964363575}","{'roc_auc': [0.9089095744680852, 0.9235372340425532, 0.9415322580645161], 'fit_time': [0.01982712745666504, 0.020970582962036133, 0.022773265838623047], 'score_time': [0.019629478454589844, 0.020172834396362305, 0.018664836883544922]}",0.9246596888583848,0.013341783985369645,0.021190325419108074,0.001212751115437279,0.019489049911499023,0.0006235940220217055
"{'n_neighbors': 3.082336664199829, 'contamination': 0.0028483611531555653}","{'roc_auc': [0.6735372340425532, 0.9860372340425532, 0.8037634408602151], 'fit_time': [0.021680355072021484, 0.020941495895385742, 0.020949840545654297], 'score_time': [0.022685527801513672, 0.019599437713623047, 0.019094228744506836]}",0.8211126363151071,0.12816606008664186,0.021190563837687176,0.0003463514575495737,0.020459731419881184,0.0015873323900987824
"{'n_neighbors': 18.390214920043945, 'contamination': 0.0030650882981717587}","{'roc_auc': [0.9072473404255318, 0.9202127659574468, 0.9395161290322581], 'fit_time': [0.021941661834716797, 0.021123886108398438, 0.022234678268432617], 'score_time': [0.01897430419921875, 0.020050525665283203, 0.021939754486083984]}",0.9223254118050789,0.013258107806031635,0.02176674207051595,0.000470044323179144,0.02032152811686198,0.0012257122004610368
"{'n_neighbors': 15.815810203552246, 'contamination': 0.004290166310966015}","{'roc_auc': [0.9082446808510638, 0.922872340425532, 0.9415322580645161], 'fit_time': [0.02306056022644043, 0.023804903030395508, 0.023453950881958008], 'score_time': [0.02045917510986328, 0.01810169219970703, 0.018454790115356445]}",0.9242164264470373,0.01362279033116422,0.023439804712931316,0.0003040412669617134,0.019005219141642254,0.0010381587876791463
